contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
Contig_100_83.8806,0,1,chromosome,34529,34529,0,0,1
Contig_101_78.9346,0,1,chromosome,167671,167671,0,0,1
Contig_102_76.9023,0,1,chromosome,286457,286457,0,0,1
Contig_103_69.6393,0,1,chromosome,8675,8675,0,0,1
Contig_104_76.7263,0,1,chromosome,43394,43394,0,0,1
Contig_105_4111.51,0,0,unlabeled,509,0,0,509,6
Contig_106_297.839,1,1,ambiguous,963,963,963,0,1;2
Contig_107_84.0144,1,0,plasmid,24091,0,24091,0,2
Contig_10_75.7401,0,1,chromosome,74691,74691,0,0,1
Contig_11_81.8412,0,1,chromosome,96813,96813,0,0,1
Contig_12_84.051,0,1,chromosome,26625,26625,0,0,1
Contig_13_80.1202,0,1,chromosome,116475,116475,0,0,1
Contig_14_74.2219,0,1,chromosome,86255,86255,0,0,1
Contig_15_73.8516,0,1,chromosome,65438,65438,0,0,1
Contig_16_75.5113,0,1,chromosome,44097,44097,0,0,1
Contig_17_72.6127,0,1,chromosome,45688,45688,0,0,1
Contig_18_67.3335,0,1,chromosome,14589,14589,0,0,1
Contig_19_79.645,0,1,chromosome,44662,44662,0,0,1
Contig_1_3706.23_Circ,1,0,plasmid,3335,0,2563,0,4
Contig_20_71.4812,0,1,chromosome,139351,139351,0,0,1
Contig_21_77.3726,0,1,chromosome,95604,95604,0,0,1
Contig_22_75.4828,0,1,chromosome,23163,23163,0,0,1
Contig_23_77.9131,0,1,chromosome,105285,105285,0,0,1
Contig_24_70.8765,0,1,chromosome,1122,1122,0,0,1
Contig_25_74.4598,0,1,chromosome,21388,21388,0,0,1
Contig_26_73.4821,0,1,chromosome,4182,4182,0,0,1
Contig_27_72.2777,0,1,chromosome,59462,59462,0,0,1
Contig_28_78.4043,0,1,chromosome,53923,53923,0,0,1
Contig_29_79.4842,0,1,chromosome,155740,155740,0,0,1
Contig_2_79.4278,0,1,chromosome,97452,97452,0,0,1
Contig_30_81.7621,0,1,chromosome,24842,24842,0,0,1
Contig_31_80.6161,0,1,chromosome,86423,86423,0,0,1
Contig_32_81.3505,0,1,chromosome,109243,109243,0,0,1
Contig_33_633.804,0,1,chromosome,1085,1085,0,0,1
Contig_34_107.013,0,1,chromosome,899,899,0,0,1
Contig_35_78.0935,0,1,chromosome,41709,41709,0,0,1
Contig_36_78.7276,0,1,chromosome,58439,58439,0,0,1
Contig_37_70.0893,0,1,chromosome,64194,64194,0,0,1
Contig_38_73.8692,0,1,chromosome,71224,71224,0,0,1
Contig_39_66.1636,0,1,chromosome,3775,3775,0,0,1
Contig_3_83.627,0,1,chromosome,50074,50074,0,0,1
Contig_40_78.4152,0,1,chromosome,152746,152746,0,0,1
Contig_41_77.9788,0,1,chromosome,239444,239444,0,0,1
Contig_42_71.3875,0,1,chromosome,17018,17018,0,0,1
Contig_43_77.0493,0,1,chromosome,2311,2311,0,0,1
Contig_44_64.639,0,1,chromosome,44785,44785,0,0,1
Contig_45_75.613,0,1,chromosome,48377,48377,0,0,1
Contig_46_2875.57,0,0,unlabeled,5184,0,0,4934,3
Contig_47_2959.79,0,0,unlabeled,3267,0,0,3017,5
Contig_48_76.965,0,1,chromosome,98982,98982,0,0,1
Contig_49_71.4596,0,1,chromosome,14323,14323,0,0,1
Contig_4_79.9923,0,1,chromosome,85019,85019,0,0,1
Contig_50_156.145,0,1,chromosome,455,455,0,0,1
Contig_51_79.9839,0,1,chromosome,221566,221566,0,0,1
Contig_52_73.5312,0,1,chromosome,7243,7243,0,0,1
Contig_53_79.3152,0,1,chromosome,12307,12307,0,0,1
Contig_54_634.437,0,1,chromosome,533,533,0,0,1
Contig_55_66.1915,0,1,chromosome,3406,3406,0,0,1
Contig_56_353.866,0,1,chromosome,1445,1445,0,0,1
Contig_57_73.0236,0,1,chromosome,54795,54795,0,0,1
Contig_58_69.2423,0,1,chromosome,18241,18241,0,0,1
Contig_59_1712.91,0,1,chromosome,1182,1182,0,0,1
Contig_5_61.4926,0,1,chromosome,20786,20786,0,0,1
Contig_60_72.6385,0,1,chromosome,38227,38227,0,0,1
Contig_61_77.5701,0,1,chromosome,1694,1694,0,0,1
Contig_62_87.7413,0,1,chromosome,13978,13978,0,0,1
Contig_63_76.7189,0,1,chromosome,3791,3791,0,0,1
Contig_64_80.8545,0,1,chromosome,140935,140935,0,0,1
Contig_65_158.895,0,1,chromosome,413,413,0,0,1
Contig_66_82.3115,0,1,chromosome,47914,47914,0,0,1
Contig_67_67.0863,0,1,chromosome,19474,19474,0,0,1
Contig_68_74.6636,0,1,chromosome,72644,72644,0,0,1
Contig_69_79.257,0,1,chromosome,180520,180520,0,0,1
Contig_6_62.5276,0,1,chromosome,601,601,0,0,1
Contig_70_59.6559,0,1,chromosome,10427,10427,0,0,1
Contig_71_75.6015,0,1,chromosome,21864,21864,0,0,1
Contig_72_85.832,1,0,plasmid,68761,0,68761,0,2
Contig_73_78.0984,0,1,chromosome,57323,57323,0,0,1
Contig_74_182.013,0,1,chromosome,1914,1914,0,0,1
Contig_75_79.2028,0,1,chromosome,72636,72636,0,0,1
Contig_76_78.3707,0,1,chromosome,35180,35180,0,0,1
Contig_77_75.9255,0,1,chromosome,233252,233252,0,0,1
Contig_78_72.2197,0,1,chromosome,32357,32357,0,0,1
Contig_79_83.5038,0,1,chromosome,4620,4620,0,0,1
Contig_7_164.229,0,1,chromosome,429,429,0,0,1
Contig_80_98.5123,0,1,chromosome,3479,3479,0,0,1
Contig_81_122.439,1,0,plasmid,2028,0,2027,0,2
Contig_82_95.8346,1,0,plasmid,18761,0,18761,0,2
Contig_83_86.8048,0,1,chromosome,7262,7262,0,0,1
