contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
1,0,1,chromosome,620898,620898,0,0,1
2,0,1,chromosome,429055,429055,0,0,1
3,0,1,chromosome,327101,327101,0,0,1
4,0,1,chromosome,295558,295558,0,0,1
5,0,1,chromosome,252956,252956,0,0,1
6,0,1,chromosome,199208,199208,0,0,1
7,0,1,chromosome,183566,183566,0,0,1
8,0,1,chromosome,180522,180522,0,0,1
9,0,1,chromosome,163936,163936,0,0,1
10,0,1,chromosome,151979,151979,0,0,1
11,0,1,chromosome,131676,131676,0,0,1
12,0,1,chromosome,127581,127581,0,0,1
13,0,1,chromosome,122688,122688,0,0,1
14,0,1,chromosome,111919,111917,0,0,1
15,0,1,chromosome,95759,95759,0,0,1
16,0,1,chromosome,93616,93616,0,0,1
17,0,1,chromosome,89133,89133,0,0,1
18,0,1,chromosome,83801,83801,0,0,1
19,0,1,chromosome,74673,74673,0,0,1
20,0,1,chromosome,71914,71914,0,0,1
21,0,1,chromosome,66861,66861,0,0,1
22,0,1,chromosome,66615,66615,0,0,1
23,0,1,chromosome,58292,58292,0,0,1
24,0,1,chromosome,54422,54422,0,0,1
25,0,1,chromosome,52558,52558,0,0,1
26,0,1,chromosome,49860,49860,0,0,1
27,0,1,chromosome,47792,47792,0,0,1
28,0,1,chromosome,41752,41752,0,0,1
29,0,1,chromosome,39678,39678,0,0,1
30,0,1,chromosome,39353,39353,0,0,1
31,0,1,chromosome,38972,38972,0,0,1
32,1,0,plasmid,34048,0,34048,0,2
33,0,1,chromosome,28989,28989,0,0,1
34,0,1,chromosome,28603,28603,0,0,1
35,0,1,chromosome,26083,26083,0,0,1
36,0,1,chromosome,25711,25711,0,0,1
37,0,1,chromosome,24360,24360,0,0,1
38,0,1,chromosome,22857,22857,0,0,1
39,1,0,plasmid,18959,0,18959,0,2
40,0,1,chromosome,18470,18470,0,0,1
41,0,1,chromosome,15096,15096,0,0,1
42,1,0,plasmid,14864,0,14864,0,2
43,0,1,chromosome,14332,14332,0,0,1
44,0,1,chromosome,13362,13362,0,0,1
45,0,1,chromosome,12107,12107,0,0,1
46,0,1,chromosome,11710,11710,0,0,1
47,0,1,chromosome,9871,9871,0,0,1
48,0,1,chromosome,9717,9717,0,0,1
49,0,1,chromosome,8506,8506,0,0,1
50,0,1,chromosome,6556,6556,0,0,1
51,1,0,plasmid,6211,0,6211,0,2
52,1,0,plasmid,4784,0,4784,0,3
53,0,1,chromosome,3635,3635,0,0,1
54,0,1,chromosome,2997,2997,0,0,1
55,0,1,chromosome,2708,2708,0,0,1
56,0,1,chromosome,2667,2667,0,0,1
57,1,0,plasmid,2495,0,2495,0,4
58,1,1,ambiguous,2437,2437,2437,0,1;2
59,0,1,chromosome,2234,2234,0,0,1
60,0,1,chromosome,2113,2113,0,0,1
61,0,1,chromosome,1745,1745,0,0,1
62,0,1,chromosome,1738,1738,0,0,1
63,1,0,plasmid,1706,0,1706,0,2
64,0,1,chromosome,1613,1613,0,0,1
65,0,1,chromosome,1459,1459,0,0,1
66,0,1,chromosome,1440,1440,0,0,1
67,0,1,chromosome,1330,1330,0,0,1
68,0,1,chromosome,1316,1316,0,0,1
69,0,1,chromosome,1292,1292,0,0,1
70,0,1,chromosome,1094,1094,0,0,1
71,0,1,chromosome,1085,1085,0,0,1
72,0,1,chromosome,1066,1066,0,0,1
73,0,1,chromosome,978,978,0,0,1
74,0,1,chromosome,935,935,0,0,1
75,0,1,chromosome,815,815,0,0,1
76,0,1,chromosome,739,739,0,0,1
77,0,1,chromosome,658,658,0,0,1
78,1,1,ambiguous,540,540,540,0,1;2
79,0,1,chromosome,526,526,0,0,1
80,0,1,chromosome,525,525,0,0,1
81,1,1,ambiguous,463,463,463,0,1;2
82,0,1,chromosome,425,425,0,0,1
83,0,1,chromosome,361,361,0,0,1
84,0,1,chromosome,347,347,0,0,1
85,0,1,chromosome,268,268,0,0,1
86,0,1,chromosome,234,234,0,0,1
87,0,1,chromosome,211,211,0,0,1
88,0,1,chromosome,182,182,0,0,1
89,0,1,chromosome,172,172,0,0,1
90,0,1,chromosome,165,165,0,0,1
91,0,1,chromosome,132,132,0,0,1
92,0,1,chromosome,130,130,0,0,1
93,1,1,ambiguous,127,126,127,0,1;2
94,1,1,ambiguous,127,127,127,0,1;2
95,0,1,chromosome,126,126,0,0,1
96,0,1,chromosome,126,126,0,0,1
97,0,1,chromosome,113,113,0,0,1
98,0,1,chromosome,111,111,0,0,1
99,0,1,chromosome,109,109,0,0,1
100,0,1,chromosome,105,105,0,0,1
101,0,1,chromosome,99,99,0,0,1
102,0,1,chromosome,98,98,0,0,1
103,0,1,chromosome,91,91,0,0,1
104,0,1,chromosome,90,90,0,0,1
105,0,1,chromosome,85,85,0,0,1
106,0,1,chromosome,84,84,0,0,1
107,0,1,chromosome,82,82,0,0,1
108,0,1,chromosome,74,74,0,0,1
109,0,1,chromosome,68,68,0,0,1
110,0,1,chromosome,68,68,0,0,1
111,0,1,chromosome,67,67,0,0,1
112,1,1,ambiguous,67,67,67,0,1;2
113,0,1,chromosome,65,65,0,0,1
114,0,1,chromosome,65,65,0,0,1
115,0,1,chromosome,65,65,0,0,1
116,0,1,chromosome,64,64,0,0,1
117,0,1,chromosome,64,64,0,0,1
118,0,1,chromosome,45,45,0,0,1
119,0,0,unlabeled,40,0,0,0,
120,0,0,unlabeled,35,0,0,0,
121,0,0,unlabeled,29,0,0,0,
122,0,0,unlabeled,28,0,0,0,
123,0,0,unlabeled,28,0,0,0,
124,0,0,unlabeled,27,0,0,0,
125,0,0,unlabeled,25,0,0,0,
126,0,0,unlabeled,23,0,0,0,
127,0,0,unlabeled,23,0,0,0,
128,0,0,unlabeled,20,0,0,0,
129,0,0,unlabeled,20,0,0,0,
130,0,0,unlabeled,20,0,0,0,
131,0,0,unlabeled,20,0,0,0,
132,0,0,unlabeled,18,0,0,0,
133,0,0,unlabeled,17,0,0,0,
134,0,0,unlabeled,10,0,0,0,
135,0,0,unlabeled,10,0,0,0,
136,0,0,unlabeled,10,0,0,0,
137,0,0,unlabeled,10,0,0,0,
138,0,0,unlabeled,7,0,0,0,
139,0,0,unlabeled,7,0,0,0,
140,0,0,unlabeled,6,0,0,0,
