contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
1,0,1,chromosome,356995,356995,0,0,1
2,0,1,chromosome,353517,353517,0,0,1
3,0,1,chromosome,335211,335211,0,0,1
4,0,1,chromosome,283025,283025,0,0,1
5,0,1,chromosome,260422,260422,0,0,1
6,0,1,chromosome,253669,253669,0,0,1
7,0,1,chromosome,246574,246574,0,0,1
8,0,1,chromosome,242272,242272,0,0,1
9,0,1,chromosome,219241,219241,0,0,1
10,0,1,chromosome,206343,206343,0,0,1
11,0,1,chromosome,186719,186719,0,0,1
12,0,1,chromosome,185195,185195,0,0,1
13,0,1,chromosome,158175,158175,0,0,1
14,0,1,chromosome,156227,156227,0,0,1
15,0,1,chromosome,144009,144009,0,0,1
16,0,1,chromosome,127418,127418,0,0,1
17,0,1,chromosome,108994,108994,0,0,1
18,0,1,chromosome,98214,98214,0,0,1
19,0,1,chromosome,97090,97090,0,0,1
20,0,1,chromosome,86420,86420,0,0,1
21,0,1,chromosome,78971,78971,0,0,1
22,0,1,chromosome,78195,78195,0,0,1
23,0,1,chromosome,73016,73016,0,0,1
24,0,1,chromosome,72301,72301,0,0,1
25,0,1,chromosome,67654,67654,0,0,1
26,1,0,plasmid,66361,0,66361,0,2
27,0,1,chromosome,65968,65968,0,0,1
28,0,1,chromosome,59028,59028,0,0,1
29,1,0,plasmid,57267,0,57267,0,2
30,0,1,chromosome,55249,55249,0,0,1
31,0,1,chromosome,53786,53786,0,0,1
32,1,0,plasmid,47997,0,47997,0,3
33,0,1,chromosome,45694,45694,0,0,1
34,0,1,chromosome,41599,41599,0,0,1
35,0,1,chromosome,40372,40372,0,0,1
36,1,0,plasmid,39474,0,39474,0,4
37,0,1,chromosome,38800,38800,0,0,1
38,1,0,plasmid,36730,0,36730,0,5
39,0,1,chromosome,34185,34185,0,0,1
40,0,1,chromosome,31959,31959,0,0,1
41,0,1,chromosome,31018,31018,0,0,1
42,0,1,chromosome,28995,28995,0,0,1
43,0,1,chromosome,28992,28992,0,0,1
44,0,1,chromosome,26058,26058,0,0,1
45,1,0,plasmid,22279,0,22279,0,4
46,1,0,plasmid,22193,0,22193,0,2
47,1,0,plasmid,19745,0,19745,0,2
48,1,0,plasmid,15923,0,15923,0,2
49,1,0,plasmid,14288,0,14288,0,2
50,1,0,plasmid,13711,0,13711,0,3
51,1,0,plasmid,9266,0,9266,0,2
52,1,0,plasmid,7818,0,7818,0,3
53,1,0,plasmid,7475,0,7475,0,3
54,1,0,plasmid,7389,0,7389,0,2
55,1,0,plasmid,7366,0,7366,0,6
56,1,0,plasmid,6848,0,6848,0,4
57,1,0,plasmid,6839,0,6839,0,3
58,1,0,plasmid,6724,0,6724,0,3
59,1,0,plasmid,6707,0,6707,0,3
60,0,1,chromosome,5908,5908,0,0,1
61,0,1,chromosome,5214,5214,0,0,1
62,1,0,plasmid,5161,0,5161,0,2
63,1,0,plasmid,4958,0,4958,0,2
64,0,1,chromosome,4501,4501,0,0,1
65,0,1,chromosome,4442,4442,0,0,1
66,0,1,chromosome,4288,4288,0,0,1
67,0,1,chromosome,4181,4181,0,0,1
68,1,0,plasmid,3516,0,3516,0,2
69,1,0,plasmid,3315,0,3315,0,3
70,1,0,plasmid,2967,0,2962,0,3
71,0,1,chromosome,2737,2737,0,0,1
72,1,0,plasmid,2663,0,2663,0,4
73,1,0,plasmid,2152,0,2152,0,2
74,1,0,plasmid,2061,0,2061,0,4
75,0,1,chromosome,1972,1972,0,0,1
76,0,1,chromosome,1914,1914,0,0,1
77,1,0,plasmid,1847,0,1847,0,3
78,0,1,chromosome,1748,1748,0,0,1
79,0,1,chromosome,1691,1691,0,0,1
80,0,1,chromosome,1667,1667,0,0,1
81,1,0,plasmid,1652,0,1652,0,4
82,1,0,plasmid,1495,0,1495,0,2
83,1,0,plasmid,1437,0,1437,0,3
84,1,0,plasmid,1400,0,1400,0,3
85,0,1,chromosome,1379,1379,0,0,1
86,0,1,chromosome,1331,1331,0,0,1
87,1,0,plasmid,1246,0,1246,0,6
88,1,0,plasmid,1150,0,1150,0,2
89,1,0,plasmid,1054,0,1054,0,3
90,0,1,chromosome,863,863,0,0,1
91,0,1,chromosome,734,734,0,0,1
92,0,1,chromosome,661,661,0,0,1
93,1,0,plasmid,659,0,659,0,3;2
94,1,0,plasmid,607,0,607,0,3
95,1,0,plasmid,598,0,598,0,2
96,1,0,plasmid,576,0,576,0,4;3
97,0,1,chromosome,526,526,0,0,1
98,1,0,plasmid,500,0,500,0,2
99,1,0,plasmid,447,0,447,0,3;2
100,0,1,chromosome,440,440,0,0,1
101,0,1,chromosome,425,425,0,0,1
102,1,0,plasmid,402,0,402,0,4
103,0,1,chromosome,398,398,0,0,1
104,0,1,chromosome,352,352,0,0,1
105,0,1,chromosome,339,339,0,0,1
106,1,0,plasmid,282,0,282,0,4
107,1,0,plasmid,257,0,257,0,6
108,0,0,unlabeled,213,0,0,0,
109,0,1,chromosome,197,197,0,0,1
110,0,1,chromosome,183,183,0,0,1
111,0,1,chromosome,183,183,0,0,1
112,0,1,chromosome,180,180,0,0,1
113,0,1,chromosome,180,180,0,0,1
114,0,1,chromosome,176,176,0,0,1
115,0,1,chromosome,174,174,0,0,1
116,1,0,plasmid,173,0,173,0,6;3
117,1,0,plasmid,161,0,161,0,3;2
118,0,1,chromosome,158,158,0,0,1
119,1,1,ambiguous,155,155,155,0,1;3
120,1,1,ambiguous,155,155,155,0,1;2
121,1,1,ambiguous,151,151,151,0,6;1;2
122,0,1,chromosome,147,147,0,0,1
123,0,1,chromosome,147,147,0,0,1
124,0,1,chromosome,138,138,0,0,1
125,1,1,ambiguous,136,136,136,0,6;1
126,0,0,unlabeled,136,0,0,0,
127,1,1,ambiguous,135,135,135,0,6;1;3
128,0,1,chromosome,134,134,0,0,1
129,0,1,chromosome,130,130,0,0,1
130,0,0,unlabeled,128,0,0,0,
131,1,0,plasmid,125,0,125,0,4;3
132,0,0,unlabeled,114,0,0,0,
133,0,1,chromosome,107,107,0,0,1
134,1,1,ambiguous,106,106,106,0,1;2
135,0,1,chromosome,104,104,0,0,1
136,0,1,chromosome,101,101,0,0,1
137,1,0,plasmid,100,0,100,0,3;2
138,1,0,plasmid,96,0,96,0,6
139,0,1,chromosome,94,94,0,0,1
140,0,1,chromosome,92,92,0,0,1
141,0,0,unlabeled,92,0,0,0,
142,0,1,chromosome,91,91,0,0,1
143,0,1,chromosome,85,85,0,0,1
144,0,1,chromosome,77,77,0,0,1
145,0,1,chromosome,70,70,0,0,1
146,0,0,unlabeled,68,0,0,0,
147,0,1,chromosome,67,67,0,0,1
148,0,0,unlabeled,49,0,0,0,
149,0,0,unlabeled,49,0,0,0,
150,0,0,unlabeled,49,0,0,0,
151,0,0,unlabeled,49,0,0,0,
152,0,0,unlabeled,49,0,0,0,
153,0,0,unlabeled,48,0,0,0,
154,0,0,unlabeled,48,0,0,0,
155,0,0,unlabeled,48,0,0,0,
156,0,0,unlabeled,47,0,0,0,
157,0,0,unlabeled,45,0,0,0,
158,0,0,unlabeled,43,0,0,0,
159,0,0,unlabeled,41,0,0,0,
160,0,0,unlabeled,39,0,0,0,
161,0,0,unlabeled,38,0,0,0,
162,0,0,unlabeled,37,0,0,0,
163,0,0,unlabeled,28,0,0,0,
164,0,0,unlabeled,25,0,0,0,
165,0,0,unlabeled,24,0,0,0,
166,0,0,unlabeled,22,0,0,0,
167,0,0,unlabeled,21,0,0,0,
168,0,0,unlabeled,19,0,0,0,
169,0,0,unlabeled,19,0,0,0,
170,0,0,unlabeled,19,0,0,0,
171,0,0,unlabeled,14,0,0,0,
172,0,0,unlabeled,12,0,0,0,
173,0,0,unlabeled,12,0,0,0,
174,0,0,unlabeled,9,0,0,0,
175,0,0,unlabeled,9,0,0,0,
176,0,0,unlabeled,9,0,0,0,
177,0,0,unlabeled,1,0,0,0,
178,0,0,unlabeled,1,0,0,0,
179,0,0,unlabeled,1,0,0,0,
180,0,0,unlabeled,1,0,0,0,
181,0,0,unlabeled,1,0,0,0,
182,0,0,unlabeled,1,0,0,0,
183,0,0,unlabeled,1,0,0,0,
184,0,0,unlabeled,1,0,0,0,
185,0,0,unlabeled,1,0,0,0,
186,0,0,unlabeled,1,0,0,0,
187,0,0,unlabeled,1,0,0,0,
188,0,0,unlabeled,1,0,0,0,
189,0,0,unlabeled,0,0,0,0,
