contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
Contig_100_143.502,0,1,chromosome,1828,1828,0,0,4
Contig_101_104.229,0,1,chromosome,120693,120693,0,0,2
Contig_102_76.7974,0,0,unlabeled,6157,0,0,4834,16
Contig_103_231.886,0,0,unlabeled,3670,0,0,2537,46;41
Contig_104_142.809,0,1,chromosome,215,215,0,0,2
Contig_105_159.589,0,1,chromosome,4191,4191,0,0,2
Contig_106_129.673,0,1,chromosome,43438,43213,0,0,8
Contig_107_389.803,0,0,unlabeled,400,0,0,400,78
Contig_108_339.995,0,0,unlabeled,666,0,0,0,
Contig_109_110.895,0,1,chromosome,93665,93665,0,0,10
Contig_10_737.376,1,0,plasmid,1336,0,1336,0,22
Contig_110_167.569,0,0,unlabeled,352,0,0,352,90
Contig_111_100.301,0,1,chromosome,23388,23388,0,0,2
Contig_112_344.73,0,0,unlabeled,1706,0,0,1706,40
Contig_113_112.593,0,1,chromosome,16192,16192,0,0,5
Contig_114_114.459,0,0,unlabeled,3713,0,0,0,
Contig_115_103.089,0,0,unlabeled,89903,0,0,89903,17
Contig_116_258.85,0,0,unlabeled,9460,0,0,7960,28;48
Contig_117_121.273,0,1,chromosome,150388,150285,0,0,5
Contig_118_126.42,0,0,unlabeled,47801,0,0,47801,20
Contig_119_119.107,0,1,chromosome,305838,305838,0,0,1
Contig_11_84.3096,0,1,chromosome,51270,51270,0,0,1
Contig_120_438.448,0,0,unlabeled,586,0,0,586,59
Contig_121_394.562,0,0,unlabeled,722,0,0,0,
Contig_122_333.194,0,0,unlabeled,722,0,0,0,
Contig_123_148.259,0,0,unlabeled,983,0,0,0,
Contig_124_96.8613,0,0,unlabeled,1003,0,0,0,
Contig_125_103.994,0,1,chromosome,247751,247751,0,0,3
Contig_126_123.376,0,1,chromosome,85027,85027,0,0,6
Contig_127_77.0124,0,0,unlabeled,135650,0,0,135543,14
Contig_128_119.131,0,1,chromosome,190481,190481,0,0,5
Contig_129_157.385,0,1,chromosome,782,782,0,0,5
Contig_12_151.436,0,1,chromosome,394,394,0,0,5
Contig_130_124.755,0,1,chromosome,168142,168142,0,0,8
Contig_131_149.282,0,1,chromosome,278,278,0,0,6;12
Contig_132_291.946,0,0,unlabeled,1299,0,0,0,
Contig_133_342.728,0,0,unlabeled,279,0,0,279,109
Contig_134_108.991,0,1,chromosome,54893,54893,0,0,1
Contig_135_256.441,0,0,unlabeled,1295,0,0,0,
Contig_136_129.46,0,1,chromosome,18476,18476,0,0,11
Contig_137_92.7094,0,0,unlabeled,88639,0,0,88573,18
Contig_138_239.132,0,0,unlabeled,447,0,0,447,67
Contig_139_105.377,0,0,unlabeled,19969,0,0,19968,16
Contig_13_100.082,0,1,chromosome,128121,128121,0,0,15
Contig_140_118.622,0,1,chromosome,19371,19371,0,0,1
Contig_141_213.685,0,1,chromosome,294,294,0,0,11;2
Contig_142_76.5901,0,1,chromosome,5468,5468,0,0,11
Contig_143_364.326,0,0,unlabeled,289,0,0,289,107
Contig_144_235.021,0,1,chromosome,250,250,0,0,1
Contig_145_371.233,0,0,unlabeled,277,277,0,277,83;2;5
Contig_146_252.633,0,1,chromosome,1344,1344,0,0,8;4
Contig_147_462.434,0,0,unlabeled,1061,0,0,1061,29
Contig_148_274.572,0,0,unlabeled,778,0,0,0,
Contig_149_83.4563,1,0,plasmid,36174,0,34347,1425,23;41
Contig_14_291.973,0,0,unlabeled,792,0,0,667,55
Contig_150_193.246,0,0,unlabeled,525,0,0,525,62
Contig_151_95.0659,0,1,chromosome,29014,28980,0,0,9
Contig_152_182.699,0,0,unlabeled,2352,0,0,0,
Contig_153_273.211,0,0,unlabeled,3245,0,0,1081,47
Contig_154_116.014,0,1,chromosome,55911,55911,0,0,1
Contig_155_183.193,0,0,unlabeled,29168,0,0,29102,25;26
Contig_156_112.671,0,1,chromosome,59762,58562,0,0,3;15
Contig_157_270.325,0,0,unlabeled,1394,0,0,0,
Contig_158_314.351,0,0,unlabeled,1394,0,0,0,
Contig_159_417.774,0,0,unlabeled,350,0,0,350,91
Contig_15_113.674,0,1,chromosome,141833,141833,0,0,11
Contig_160_291.552,0,0,unlabeled,959,0,0,0,
Contig_161_333.871,0,0,unlabeled,971,0,0,0,
Contig_162_418.888,0,0,unlabeled,329,0,0,329,95
Contig_163_106.636,0,1,chromosome,78434,78434,0,0,1
Contig_164_109.71,0,1,chromosome,49208,49018,0,0,10
Contig_165_97.5524,0,1,chromosome,27868,27868,0,0,2
Contig_166_107.132,0,0,unlabeled,18874,0,0,18874,16
Contig_167_242.643,0,0,unlabeled,829,0,0,0,
Contig_168_121.848,0,1,chromosome,80152,80152,0,0,7
Contig_169_110.996,0,1,chromosome,90747,90747,0,0,1
