contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
1,0,1,chromosome,404934,404934,0,0,1
2,0,1,chromosome,338947,338947,0,0,1
3,0,1,chromosome,307135,307135,0,0,1
4,0,1,chromosome,298989,298989,0,0,1
5,0,1,chromosome,282671,282671,0,0,1
6,0,1,chromosome,243839,243839,0,0,1
7,0,1,chromosome,236911,236911,0,0,1
8,0,1,chromosome,187672,187672,0,0,1
9,0,1,chromosome,160548,160523,0,0,2
10,0,1,chromosome,134112,134112,0,0,1
11,0,1,chromosome,131708,131708,0,0,1
12,0,1,chromosome,131508,131508,0,0,1
13,0,1,chromosome,129396,129396,0,0,1
14,0,1,chromosome,128633,128633,0,0,1
15,0,1,chromosome,120394,120394,0,0,1
16,0,1,chromosome,120111,120111,0,0,1
17,0,1,chromosome,118054,118054,0,0,1
18,0,1,chromosome,106902,106902,0,0,1
19,0,1,chromosome,103092,103092,0,0,1
20,0,1,chromosome,99511,99511,0,0,1
21,0,1,chromosome,97387,97387,0,0,1
22,0,1,chromosome,94873,94873,0,0,1
23,0,1,chromosome,94492,94492,0,0,1
24,0,1,chromosome,91746,91746,0,0,1
25,0,1,chromosome,84064,84064,0,0,1
26,0,1,chromosome,83970,83970,0,0,1
27,0,1,chromosome,79787,79787,0,0,1
28,0,1,chromosome,78950,78950,0,0,1
29,0,1,chromosome,78491,78491,0,0,1
30,0,1,chromosome,78277,78277,0,0,1
31,0,1,chromosome,69290,69290,0,0,1
32,0,1,chromosome,68704,68704,0,0,1
33,0,1,chromosome,66595,66595,0,0,2
34,0,1,chromosome,64735,64735,0,0,1
35,0,1,chromosome,64722,64722,0,0,1
36,0,1,chromosome,64624,64624,0,0,1
37,0,1,chromosome,60982,60981,0,0,1
38,0,1,chromosome,58012,58012,0,0,1
39,0,1,chromosome,54944,54944,0,0,1
40,0,1,chromosome,52791,52791,0,0,1
41,0,1,chromosome,52177,52177,0,0,1
42,0,1,chromosome,51110,51110,0,0,1
43,0,1,chromosome,49388,49388,0,0,1
44,0,1,chromosome,49125,49125,0,0,1
45,0,1,chromosome,48646,48646,0,0,1
46,0,1,chromosome,48045,48045,0,0,3
47,0,1,chromosome,47878,47878,0,0,1
48,0,1,chromosome,47867,47867,0,0,1
49,0,1,chromosome,47256,47256,0,0,1
50,0,1,chromosome,46674,46674,0,0,1
51,0,1,chromosome,44501,44501,0,0,1
52,0,1,chromosome,44410,44410,0,0,1
53,0,1,chromosome,44157,44157,0,0,1
54,0,1,chromosome,40514,40514,0,0,1
55,0,1,chromosome,40406,40406,0,0,1
56,0,1,chromosome,38342,38342,0,0,1
57,0,1,chromosome,36801,36801,0,0,1
58,0,1,chromosome,34904,34903,0,0,3
59,0,1,chromosome,33026,33026,0,0,1
60,0,1,chromosome,30661,30658,0,0,1
61,0,1,chromosome,28704,28704,0,0,1
62,0,1,chromosome,28643,28643,0,0,1
63,0,1,chromosome,28351,28351,0,0,3
64,0,1,chromosome,26263,26263,0,0,1
65,0,1,chromosome,25765,25765,0,0,1
66,0,1,chromosome,24551,24551,0,0,1
67,0,1,chromosome,24229,24229,0,0,1
68,0,1,chromosome,23997,23997,0,0,1
69,0,1,chromosome,20718,20718,0,0,1
70,0,1,chromosome,18240,18240,0,0,1
71,0,1,chromosome,17912,17912,0,0,1
72,0,1,chromosome,15387,15387,0,0,1
73,0,1,chromosome,14975,14975,0,0,1
74,0,1,chromosome,14036,14036,0,0,2
75,0,1,chromosome,9698,9698,0,0,1
76,0,1,chromosome,9571,9568,0,0,2
77,0,1,chromosome,9552,9552,0,0,1
78,0,1,chromosome,8491,8491,0,0,1
79,0,1,chromosome,8107,8107,0,0,1
80,0,1,chromosome,7819,7819,0,0,2
81,0,1,chromosome,6573,6573,0,0,1
82,0,0,unlabeled,6160,0,0,6160,4
83,0,1,chromosome,6123,6123,0,0,1
84,0,1,chromosome,5891,5891,0,0,1
85,0,1,chromosome,5818,5818,0,0,1
86,0,1,chromosome,5771,5771,0,0,1
87,0,1,chromosome,5575,5575,0,0,1
88,0,1,chromosome,5450,5450,0,0,1
89,0,1,chromosome,5307,5307,0,0,1
90,0,1,chromosome,4860,4860,0,0,1
91,0,1,chromosome,4774,4774,0,0,1
92,0,0,unlabeled,4564,0,0,0,
93,0,1,chromosome,4322,4322,0,0,1
94,0,1,chromosome,3092,3092,0,0,1
95,0,1,chromosome,3036,3036,0,0,1
96,0,1,chromosome,2794,2794,0,0,1
97,0,1,chromosome,2591,2591,0,0,1;2
98,0,1,chromosome,2588,2588,0,0,2
99,0,1,chromosome,2523,2523,0,0,1
100,0,1,chromosome,2484,2484,0,0,1
101,0,1,chromosome,2229,2229,0,0,1;2
102,0,1,chromosome,2196,2196,0,0,2
103,0,1,chromosome,1869,1869,0,0,1
104,0,1,chromosome,1651,1651,0,0,1
105,0,1,chromosome,1533,1533,0,0,1
106,0,1,chromosome,1402,1402,0,0,1
107,0,1,chromosome,1289,1289,0,0,1
108,0,1,chromosome,1269,1269,0,0,1
109,0,1,chromosome,1106,1106,0,0,1
110,0,1,chromosome,936,936,0,0,1
111,0,1,chromosome,909,909,0,0,1
112,0,1,chromosome,909,909,0,0,1
113,0,1,chromosome,845,845,0,0,1;2
114,0,1,chromosome,756,756,0,0,2
115,0,1,chromosome,704,704,0,0,1
116,0,1,chromosome,695,695,0,0,1
117,0,1,chromosome,695,695,0,0,1
118,0,1,chromosome,672,672,0,0,1
119,0,1,chromosome,672,672,0,0,1
120,0,1,chromosome,665,665,0,0,1;2
121,0,1,chromosome,651,651,0,0,1
122,0,1,chromosome,651,651,0,0,1
123,0,1,chromosome,620,620,0,0,1
124,0,1,chromosome,620,620,0,0,1
125,0,1,chromosome,607,607,0,0,1
126,0,1,chromosome,574,574,0,0,1
127,0,1,chromosome,569,569,0,0,1
128,0,1,chromosome,563,563,0,0,1
129,0,1,chromosome,536,536,0,0,1
130,0,1,chromosome,532,532,0,0,1
131,0,1,chromosome,532,532,0,0,1
132,0,1,chromosome,491,491,0,0,1
133,0,1,chromosome,490,490,0,0,1
134,0,1,chromosome,489,489,0,0,2
135,0,1,chromosome,448,448,0,0,1;3
136,0,1,chromosome,447,447,0,0,1
137,0,1,chromosome,446,446,0,0,1
138,0,1,chromosome,446,446,0,0,1
139,0,1,chromosome,446,446,0,0,1
140,0,1,chromosome,436,436,0,0,1
141,0,1,chromosome,424,424,0,0,1
142,0,1,chromosome,424,424,0,0,1
143,0,1,chromosome,416,416,0,0,1
144,0,1,chromosome,410,410,0,0,1
145,0,1,chromosome,394,394,0,0,1
146,0,1,chromosome,380,380,0,0,1
