contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
Contig_100_57.134,0,1,chromosome,23218,23218,0,0,1
Contig_101_59.5666,0,1,chromosome,59649,59649,0,0,1
Contig_102_56.8633,0,1,chromosome,62328,62328,0,0,1
Contig_103_59.8465,0,1,chromosome,92854,92854,0,0,1
Contig_104_57.6674,0,1,chromosome,59457,59457,0,0,1
Contig_105_154.474,1,0,plasmid,6088,0,6088,0,3
Contig_106_60.8494,0,1,chromosome,46491,46491,0,0,1
Contig_107_665.326,1,1,ambiguous,2276,2276,2276,0,1;3;2
Contig_108_52.8557,0,1,chromosome,35912,35912,0,0,1
Contig_109_1978.08,0,0,unlabeled,870,870,870,870,8;4;1
Contig_10_63.4361,0,1,chromosome,141034,141034,0,0,1
Contig_110_55.1675,0,1,chromosome,51315,51315,0,0,1
Contig_111_470.034,0,1,chromosome,918,918,0,0,1
Contig_112_58.2175,0,1,chromosome,22936,22936,0,0,1
Contig_113_60.3253,0,1,chromosome,1839,1839,0,0,1
Contig_114_55.7243,0,1,chromosome,12809,12809,0,0,1
Contig_115_62.0471,0,1,chromosome,6027,6027,0,0,1
Contig_116_61.6133,0,1,chromosome,4818,4818,0,0,1
Contig_117_57.4469,0,1,chromosome,5945,5945,0,0,1
Contig_118_58.6731,0,1,chromosome,185572,185572,0,0,1
Contig_119_63.9376,0,1,chromosome,29597,29597,0,0,1
Contig_11_182.43,0,1,chromosome,1587,1587,0,0,1
Contig_120_59.3472,0,1,chromosome,32427,32427,0,0,1
Contig_121_85.5521,0,1,chromosome,12630,12630,0,0,1
Contig_122_455.876,0,1,chromosome,939,939,0,0,1
Contig_123_58.3808,0,1,chromosome,8345,8345,0,0,1
Contig_124_114.393,0,1,chromosome,456,456,0,0,1
Contig_125_61.6108,0,1,chromosome,20187,20187,0,0,1
Contig_126_61.581,0,1,chromosome,29779,29779,0,0,1
Contig_127_78.7471,0,1,chromosome,721,721,0,0,1
Contig_128_56.9921,0,1,chromosome,129504,129504,0,0,1
Contig_129_1217.69,1,1,ambiguous,1056,1056,1056,0,1;3
Contig_12_70.7034,0,1,chromosome,14102,14102,0,0,1
Contig_130_58.2762,0,1,chromosome,81775,81775,0,0,1
Contig_131_449.642,1,0,plasmid,5199,0,5199,0,2
Contig_132_58.7458,0,1,chromosome,14658,14658,0,0,1
Contig_133_67.4839,0,1,chromosome,4456,4456,0,0,1
Contig_134_562.068,1,1,ambiguous,1332,1332,1332,0,1;2
Contig_135_58.5597,0,1,chromosome,10117,10117,0,0,1
Contig_136_59.9447,0,1,chromosome,62932,62932,0,0,1
Contig_137_390.578,1,0,plasmid,3619,0,3619,0,3
Contig_138_482.172,0,1,chromosome,1229,1229,0,0,1
Contig_139_76.0476,0,1,chromosome,2523,2523,0,0,1
Contig_13_56.5039,0,1,chromosome,12558,12558,0,0,1
Contig_140_56.4923,0,1,chromosome,31006,31006,0,0,1
Contig_141_63.7794,0,1,chromosome,29519,29519,0,0,1
Contig_142_52.4677,0,1,chromosome,12546,12546,0,0,1
Contig_143_57.6776,0,1,chromosome,14469,14469,0,0,1
Contig_144_70.9993,0,1,chromosome,16320,16320,0,0,1
Contig_145_54.1481,0,1,chromosome,14862,14862,0,0,1
Contig_146_240.367,0,1,chromosome,4880,4880,0,0,1
Contig_147_382.153,1,0,plasmid,14188,0,14188,0,2
Contig_148_63.8511,0,1,chromosome,69550,69550,0,0,1
Contig_149_62.435,0,1,chromosome,22850,22850,0,0,1
Contig_14_55.6916,0,1,chromosome,98446,98446,0,0,1
Contig_150_58.8845,0,1,chromosome,61621,61621,0,0,1
Contig_151_54.5879,0,1,chromosome,12312,12312,0,0,1
