contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
1,0,1,chromosome,758673,758673,0,0,1
2,0,1,chromosome,521474,521474,0,0,1
3,0,1,chromosome,283217,283217,0,0,1
4,0,1,chromosome,283089,283089,0,0,1
5,0,1,chromosome,259735,259735,0,0,1
6,0,1,chromosome,125334,125334,0,0,1
7,0,1,chromosome,111239,111239,0,0,1
8,0,1,chromosome,105871,105871,0,0,1
9,0,1,chromosome,76598,76598,0,0,1
10,0,1,chromosome,68587,68587,0,0,1
11,0,1,chromosome,56397,56397,0,0,1
12,0,1,chromosome,42773,42773,0,0,1
13,0,1,chromosome,38792,38792,0,0,1
14,1,0,plasmid,22689,0,22689,0,2
15,0,1,chromosome,19697,19697,0,0,1
16,0,1,chromosome,6566,6566,0,0,1
17,0,1,chromosome,5288,5288,0,0,1
18,1,0,plasmid,4499,0,4499,0,2
19,0,1,chromosome,3619,3619,0,0,1
20,1,0,plasmid,3200,0,3200,0,2
21,0,1,chromosome,3121,3121,0,0,1
22,0,1,chromosome,1675,1675,0,0,1
23,1,0,plasmid,1324,0,1324,0,2
24,0,1,chromosome,1324,1324,0,0,1
25,1,0,plasmid,770,0,770,0,2
26,0,1,chromosome,554,554,0,0,1
27,0,1,chromosome,395,395,0,0,1
28,0,1,chromosome,344,344,0,0,1
29,1,0,plasmid,277,0,277,0,2
30,0,1,chromosome,244,244,0,0,1
31,0,1,chromosome,242,242,0,0,1
32,1,1,ambiguous,221,221,221,0,1;2
33,0,1,chromosome,205,205,0,0,1
34,0,1,chromosome,199,199,0,0,1
35,0,1,chromosome,196,196,0,0,1
36,1,0,plasmid,191,0,191,0,2
37,0,1,chromosome,187,187,0,0,1
38,0,1,chromosome,184,184,0,0,1
39,0,1,chromosome,181,181,0,0,1
40,1,1,ambiguous,166,166,166,0,1;2
41,0,1,chromosome,160,160,0,0,1
42,0,1,chromosome,153,153,0,0,1
43,0,1,chromosome,148,148,0,0,1
44,0,1,chromosome,144,144,0,0,1
45,0,1,chromosome,139,139,0,0,1
46,1,1,ambiguous,137,137,137,0,1;2
47,0,1,chromosome,137,137,0,0,1
48,0,1,chromosome,116,116,0,0,1
49,0,1,chromosome,113,113,0,0,1
50,1,1,ambiguous,105,105,105,0,1;2
51,0,1,chromosome,101,101,0,0,1
52,0,1,chromosome,98,98,0,0,1
53,0,1,chromosome,93,93,0,0,1
54,0,1,chromosome,93,93,0,0,1
55,0,1,chromosome,85,85,0,0,1
56,0,1,chromosome,82,82,0,0,1
57,0,1,chromosome,78,78,0,0,1
58,0,1,chromosome,76,76,0,0,1
59,0,1,chromosome,75,75,0,0,1
60,0,1,chromosome,75,75,0,0,1
61,0,1,chromosome,75,75,0,0,1
62,0,1,chromosome,63,63,0,0,1
63,0,1,chromosome,63,63,0,0,1
64,0,1,chromosome,61,61,0,0,1
65,0,1,chromosome,60,60,0,0,1
66,0,0,unlabeled,57,0,0,0,
67,0,1,chromosome,55,55,0,0,1
68,0,0,unlabeled,49,0,0,0,
69,0,0,unlabeled,48,0,0,0,
70,0,0,unlabeled,43,0,0,0,
71,0,0,unlabeled,43,0,0,0,
72,0,0,unlabeled,41,0,0,0,
73,0,0,unlabeled,40,0,0,0,
74,0,0,unlabeled,38,0,0,0,
75,0,0,unlabeled,38,0,0,0,
76,0,0,unlabeled,30,0,0,0,
77,0,0,unlabeled,28,0,0,0,
78,0,0,unlabeled,22,0,0,0,
79,0,0,unlabeled,20,0,0,0,
80,0,0,unlabeled,19,0,0,0,
81,0,0,unlabeled,16,0,0,0,
82,0,0,unlabeled,15,0,0,0,
83,0,0,unlabeled,15,0,0,0,
84,0,0,unlabeled,14,0,0,0,
85,0,0,unlabeled,14,0,0,0,
86,0,0,unlabeled,14,0,0,0,
87,0,0,unlabeled,12,0,0,0,
88,0,0,unlabeled,10,0,0,0,
89,0,0,unlabeled,10,0,0,0,
90,0,0,unlabeled,9,0,0,0,
91,0,0,unlabeled,7,0,0,0,
92,0,0,unlabeled,6,0,0,0,
93,0,0,unlabeled,6,0,0,0,
94,0,0,unlabeled,4,0,0,0,
