contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
Contig_10_144.966,0,1,chromosome,48569,48569,0,0,1
Contig_11_1103.88,0,1,chromosome,477,477,0,0,1
Contig_12_238.059,0,0,unlabeled,810,0,0,810,9
Contig_13_116.92,1,0,plasmid,27482,0,27482,0,5
Contig_14_153.634,0,1,chromosome,16611,16611,0,0,1
Contig_15_150.594,0,1,chromosome,4310,4310,0,0,1
Contig_16_137.395,0,0,unlabeled,76964,0,0,76937,3
Contig_17_144.195,0,0,unlabeled,143773,0,0,143180,4
Contig_18_143.145,0,1,chromosome,361414,361414,0,0,1
Contig_19_151.019,0,1,chromosome,2422,2422,0,0,1
Contig_1_148.846,0,1,chromosome,14636,14636,0,0,1
Contig_20_135.294,1,0,plasmid,21718,0,21718,0,5
Contig_21_148.966,0,1,chromosome,107970,107970,0,0,1
Contig_22_142.28,0,1,chromosome,47887,47887,0,0,1
Contig_23_137.372,0,1,chromosome,135532,135532,0,0,1
Contig_24_145.44,0,1,chromosome,15910,15910,0,0,1
Contig_25_146.636,0,1,chromosome,92953,92953,0,0,1
Contig_26_140.035,0,1,chromosome,29219,29219,0,0,2
Contig_27_142.749,0,1,chromosome,141052,141052,0,0,1
Contig_28_135.603,0,1,chromosome,206150,206150,0,0,1
Contig_29_138.427,0,1,chromosome,37046,37046,0,0,1
Contig_2_141.989,0,1,chromosome,62799,62799,0,0,1
Contig_30_137.479,0,0,unlabeled,34036,0,0,34036,3
Contig_31_139.302,0,0,unlabeled,122140,0,0,121838,6;4
Contig_32_148.237,0,1,chromosome,106323,106322,0,0,1
Contig_33_143.432,0,1,chromosome,41150,41150,0,0,2
Contig_34_398.858,0,1,chromosome,1446,1446,0,0,1
Contig_35_138.262,0,0,unlabeled,81773,0,0,81773,3
Contig_36_146.549,0,1,chromosome,180603,180603,0,0,1
Contig_37_140.939,0,1,chromosome,85349,85349,0,0,1
Contig_38_144.709,0,1,chromosome,2319,2319,0,0,1
Contig_39_145.375,0,1,chromosome,26705,26705,0,0,1
Contig_3_111.911,1,0,plasmid,13434,0,13434,0,5
Contig_40_298.354,0,0,unlabeled,1108,0,0,0,
Contig_41_144.911,0,1,chromosome,199378,199378,0,0,1
Contig_42_135.414,0,1,chromosome,130237,130237,0,0,2
Contig_43_204.564,0,1,chromosome,1649,1649,0,0,1
Contig_44_142.872,0,1,chromosome,302025,302025,0,0,1
Contig_45_138.714,0,0,unlabeled,46819,0,0,46819,3
Contig_46_145.62,0,1,chromosome,70676,70676,0,0,1
Contig_47_229.21,0,0,unlabeled,3876,0,0,1685,7
Contig_48_164.063,1,0,plasmid,1211,0,1211,0,5
Contig_49_1090.24,0,1,chromosome,465,465,0,0,1
Contig_4_139.463,0,1,chromosome,65046,65046,0,0,2
Contig_50_142.947,0,1,chromosome,349643,349643,0,0,1
Contig_51_245.291,1,1,ambiguous,2489,2489,2489,0,2;5
Contig_52_145.829,0,1,chromosome,305719,305719,0,0,1
Contig_53_124.116,1,0,plasmid,43220,0,43220,0,5
Contig_54_145.577,0,1,chromosome,34877,34877,0,0,1
Contig_55_149.235,0,1,chromosome,104688,104687,0,0,1
Contig_56_139.816,0,1,chromosome,181565,181565,0,0,2
Contig_57_119.853,1,0,plasmid,3517,0,3516,0,5
Contig_58_136.781,0,1,chromosome,32996,32996,0,0,2
Contig_59_142.033,0,1,chromosome,21655,21655,0,0,1
Contig_5_144.496,0,1,chromosome,62279,62279,0,0,1
Contig_60_1109.12,0,1,chromosome,607,607,0,0,1
Contig_61_124.904,1,0,plasmid,14751,0,14750,0,5
Contig_62_146.85,0,1,chromosome,155564,155564,0,0,1
Contig_63_140.214,0,1,chromosome,155173,155173,0,0,2
Contig_64_302.581,0,0,unlabeled,1397,0,0,0,
Contig_65_148.276,0,0,unlabeled,1442,0,0,1381,8
Contig_66_147.314,0,1,chromosome,49944,49944,0,0,1
Contig_6_130.806,0,1,chromosome,944,944,0,0,1
Contig_7_144.496,0,1,chromosome,58324,58324,0,0,1
Contig_8_148.761,0,1,chromosome,302400,302400,0,0,1
Contig_9_142.533,0,1,chromosome,246297,246296,0,0,1
Contig_14_153.634:3p:1:4,0,0,unlabeled,41,0,0,0,
Contig_14_153.634:3p:1:5,0,0,unlabeled,41,0,0,0,
