contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
Contig_100_31.3502,0,1,chromosome,5016,5016,0,0,1
Contig_101_71.9426,0,1,chromosome,1067,1067,0,0,1
Contig_102_31.5337,0,1,chromosome,257323,257323,0,0,1
Contig_103_22.2264,0,1,chromosome,6439,6438,0,0,1
Contig_104_21.9635,0,1,chromosome,35101,35101,0,0,1
Contig_105_18.9543,0,1,chromosome,4836,4836,0,0,1
Contig_106_34.3584,0,1,chromosome,9774,9765,0,0,1
Contig_107_14.1678,0,1,chromosome,3297,3297,0,0,1
Contig_108_19.3583,0,1,chromosome,34655,34655,0,0,1
Contig_109_33.9477,0,1,chromosome,1506,1506,0,0,1
Contig_10_24.3371,0,1,chromosome,23596,23596,0,0,1
Contig_110_22.6355,0,1,chromosome,21457,21457,0,0,1
Contig_111_33.1993,0,1,chromosome,2043,2043,0,0,1
Contig_112_26.6449,0,1,chromosome,48517,48517,0,0,1
Contig_113_21.7599,0,1,chromosome,3731,3731,0,0,1
Contig_114_21.1934,0,1,chromosome,62440,62440,0,0,1
Contig_115_23.1607,0,1,chromosome,43163,43163,0,0,1
Contig_116_39.2552,0,1,chromosome,7045,7045,0,0,1
Contig_117_96.2535,0,1,chromosome,868,868,0,0,1
Contig_118_15.3084,0,1,chromosome,1622,1622,0,0,1
Contig_119_29.4094,0,1,chromosome,115354,115354,0,0,1
Contig_11_24.7755,0,1,chromosome,68019,68019,0,0,1
Contig_120_18.6311,0,1,chromosome,2468,2468,0,0,1
Contig_121_33.3092,0,1,chromosome,56243,56243,0,0,1
Contig_122_24.6251,0,1,chromosome,80068,80068,0,0,1
Contig_123_48.3262,0,1,chromosome,1037,1037,0,0,1
Contig_124_23.3471,0,1,chromosome,39210,39210,0,0,1
Contig_125_29.8082,0,1,chromosome,159330,159330,0,0,1
Contig_126_25.9259,0,1,chromosome,169917,169917,0,0,1
Contig_127_16.9059,1,0,plasmid,15835,0,15835,0,2
Contig_128_27.0815,0,1,chromosome,35613,35613,0,0,1
Contig_129_71.8735,0,1,chromosome,2072,2072,0,0,1
Contig_12_24.4331,0,1,chromosome,52026,52026,0,0,1
Contig_130_89.3515,0,1,chromosome,7392,7392,0,0,1
Contig_131_13.3621,0,1,chromosome,2334,2334,0,0,1
Contig_132_19.3038,0,1,chromosome,10736,10736,0,0,1
Contig_133_32.681,0,1,chromosome,5213,5213,0,0,1
Contig_134_22.3003,0,1,chromosome,8596,8596,0,0,1
Contig_135_51.3393,0,1,chromosome,507,507,0,0,1
Contig_136_18.9354,0,1,chromosome,22822,22822,0,0,1
Contig_137_28.8997,0,1,chromosome,3086,3086,0,0,1
Contig_138_24.3624,0,1,chromosome,40844,40841,0,0,1
Contig_139_24.6788,0,1,chromosome,94432,94432,0,0,1
Contig_13_37.8554,0,1,chromosome,2144,2144,0,0,1
Contig_140_61.4401,0,1,chromosome,1210,1210,0,0,1
Contig_141_21.0923,0,1,chromosome,14001,14001,0,0,1
Contig_142_19.7596,0,1,chromosome,17670,17648,0,0,1
Contig_143_29.4466,0,1,chromosome,16504,16504,0,0,1
Contig_144_44.1631,0,1,chromosome,896,896,0,0,1
Contig_145_13.4892,0,1,chromosome,527,527,0,0,1
Contig_146_51.4803,0,1,chromosome,603,603,0,0,1
Contig_147_36.8869,0,1,chromosome,398,398,0,0,1
Contig_148_29.6344,0,1,chromosome,15974,15974,0,0,1
Contig_149_22.7582,0,1,chromosome,5582,5582,0,0,1
Contig_14_22.062,1,0,plasmid,25663,0,25663,0,2
Contig_150_23.1376,0,1,chromosome,166495,166495,0,0,1
Contig_151_218.372,0,1,chromosome,581,581,0,0,1
Contig_152_23.1959,0,1,chromosome,10936,10936,0,0,1
Contig_153_20.5172,0,1,chromosome,117508,117508,0,0,1
Contig_154_20.3396,0,1,chromosome,15279,15279,0,0,1
Contig_155_37.7661,0,1,chromosome,16382,16382,0,0,1
Contig_156_28.5764,0,1,chromosome,18628,18628,0,0,1
Contig_157_27.6459,0,1,chromosome,187423,187423,0,0,1
Contig_158_17.6881,0,1,chromosome,2181,2181,0,0,1
Contig_159_18.4826,1,0,plasmid,1746,0,1746,0,2
Contig_15_28.3664,0,1,chromosome,106784,106784,0,0,1
Contig_160_32.7574,0,1,chromosome,104203,104203,0,0,1
Contig_161_20.7394,1,0,plasmid,14874,0,14874,0,2
Contig_162_23.3364,0,1,chromosome,13296,13296,0,0,1
Contig_163_38.744,0,1,chromosome,986,986,0,0,1
Contig_164_86.4281,0,1,chromosome,3255,3255,0,0,1
