contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
1,0,1,chromosome,1135131,1135131,0,0,1
2,0,1,chromosome,418390,418390,0,0,1
3,0,1,chromosome,404772,404772,0,0,1
4,0,1,chromosome,370854,370854,0,0,1
5,0,1,chromosome,312207,312207,0,0,1
6,0,1,chromosome,304838,304838,0,0,1
7,0,1,chromosome,273636,273636,0,0,1
8,0,1,chromosome,273337,273337,0,0,1
9,0,1,chromosome,225708,225708,0,0,1
10,0,1,chromosome,214848,214848,0,0,1
11,0,1,chromosome,198167,198167,0,0,1
12,0,1,chromosome,172387,172387,0,0,1
13,0,1,chromosome,147624,147624,0,0,1
14,0,1,chromosome,138692,138692,0,0,1
15,0,1,chromosome,123690,123690,0,0,1
16,0,1,chromosome,100244,100244,0,0,1
17,0,1,chromosome,99207,99207,0,0,1
18,1,0,plasmid,90614,0,90614,0,3
19,0,1,chromosome,86232,86232,0,0,1
20,1,0,plasmid,84645,0,84645,0,2
21,0,1,chromosome,46741,46741,0,0,1
22,1,0,plasmid,41658,0,41658,0,3
23,0,1,chromosome,40053,40053,0,0,1
24,0,1,chromosome,34273,34273,0,0,1
25,0,1,chromosome,26052,26052,0,0,1
26,1,0,plasmid,25512,0,25512,0,4
27,0,1,chromosome,21464,21464,0,0,1
28,1,0,plasmid,20920,0,20920,0,2
29,1,0,plasmid,20669,0,20669,0,4;2
30,0,1,chromosome,20035,20035,0,0,1
31,0,1,chromosome,16561,16542,0,0,1
32,1,0,plasmid,16091,0,16091,0,5
33,0,1,chromosome,11455,11455,0,0,1
34,0,0,unlabeled,11398,0,0,0,
35,1,0,plasmid,8480,0,8480,0,2
36,1,0,plasmid,7097,0,7097,0,4
37,0,1,chromosome,4465,4465,0,0,1
38,1,0,plasmid,3838,0,3838,0,4
39,0,0,unlabeled,3055,0,3055,3055,6;2
40,1,0,plasmid,3043,0,3043,0,2
41,0,1,chromosome,2927,2927,0,0,1
42,0,0,unlabeled,2306,0,2306,2306,4;7;2
43,1,0,plasmid,2156,0,2156,0,4
44,1,0,plasmid,2121,0,2121,0,2
45,1,0,plasmid,2104,0,2104,0,4
46,1,0,plasmid,1640,0,1640,0,2
47,1,0,plasmid,1432,0,1432,0,4;3
48,0,1,chromosome,1400,1400,0,0,1
49,1,0,plasmid,1315,0,1315,0,4
50,1,0,plasmid,1205,0,1205,0,4
51,0,1,chromosome,1186,1186,0,0,1
52,1,0,plasmid,1158,0,1158,0,4
53,1,0,plasmid,1126,0,1126,0,4;3
54,0,0,unlabeled,1108,0,1108,1108,9;2
55,0,0,unlabeled,1003,0,1003,1003,4;10;2
56,1,0,plasmid,943,0,943,0,2
57,0,1,chromosome,942,942,0,0,1
58,0,0,unlabeled,922,0,0,922,11
59,0,0,unlabeled,895,0,0,895,12
60,1,0,plasmid,838,0,838,0,4
61,1,0,plasmid,811,0,811,0,4;3
62,0,1,chromosome,790,790,0,0,1
63,0,1,chromosome,790,790,0,0,1
64,0,0,unlabeled,757,0,0,757,13
65,0,0,unlabeled,728,0,0,728,14
66,0,0,unlabeled,656,0,656,656,8;2
67,0,0,unlabeled,651,0,0,651,15
68,0,0,unlabeled,612,0,612,612,6;4;2
69,0,1,chromosome,600,600,0,0,1
70,1,0,plasmid,600,0,600,0,4;2
71,0,1,chromosome,583,583,0,0,1
72,1,0,plasmid,577,0,577,0,2
73,1,0,plasmid,577,0,577,0,4
74,1,0,plasmid,551,0,551,0,4;2
75,0,0,unlabeled,523,0,523,523,8;4;2
76,1,0,plasmid,512,0,512,0,4;2
77,0,0,unlabeled,503,0,503,503,4;16;2
78,1,0,plasmid,497,0,497,0,4;3
79,1,0,plasmid,451,0,451,0,4
80,1,0,plasmid,447,0,447,0,4;2
81,1,0,plasmid,445,0,445,0,4
82,0,1,chromosome,431,431,0,0,1
83,0,1,chromosome,431,431,0,0,1
84,1,0,plasmid,420,0,420,0,2
85,0,0,unlabeled,412,0,412,412,4;17;2
86,0,0,unlabeled,411,0,0,411,18
87,0,0,unlabeled,411,0,0,411,19
88,0,1,chromosome,407,407,0,0,1
89,0,1,chromosome,398,398,0,0,1
90,0,1,chromosome,394,394,0,0,1
91,0,0,unlabeled,380,0,0,380,20
92,0,0,unlabeled,380,0,0,380,21
93,1,0,plasmid,375,0,375,0,4
94,1,0,plasmid,364,0,364,0,4;2
95,0,0,unlabeled,346,0,0,346,22
