contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
1,0,1,chromosome,422089,422089,0,0,1
2,0,1,chromosome,269515,269515,0,0,1
3,0,1,chromosome,249467,249467,0,0,1
4,0,1,chromosome,239682,239682,0,0,1
5,0,1,chromosome,212640,212640,0,0,1
6,0,1,chromosome,195487,195487,0,0,1
7,0,1,chromosome,193568,193568,0,0,1
8,0,1,chromosome,184694,184694,0,0,1
9,0,1,chromosome,161861,161861,0,0,1
10,0,1,chromosome,161847,161847,0,0,1
11,0,1,chromosome,139569,139569,0,0,1
12,0,1,chromosome,127834,127834,0,0,1
13,0,1,chromosome,123440,123440,0,0,1
14,0,1,chromosome,115636,115636,0,0,1
15,0,1,chromosome,114270,114270,0,0,1
16,0,1,chromosome,105339,105339,0,0,1
17,0,1,chromosome,104286,104286,0,0,1
18,0,1,chromosome,101599,101599,0,0,1
19,0,1,chromosome,99358,99358,0,0,1
20,0,1,chromosome,97605,97605,0,0,1
21,0,1,chromosome,87503,87503,0,0,1
22,0,1,chromosome,87390,87390,0,0,1
23,0,1,chromosome,81446,81446,0,0,1
24,0,1,chromosome,80725,80725,0,0,1
25,0,1,chromosome,78046,78046,0,0,1
26,0,1,chromosome,76302,76302,0,0,1
27,0,1,chromosome,69657,69657,0,0,1
28,0,1,chromosome,63916,63916,0,0,1
29,0,1,chromosome,62343,62343,0,0,1
30,0,1,chromosome,50796,50796,0,0,1
31,0,1,chromosome,42940,42940,0,0,1
32,0,1,chromosome,40024,40024,0,0,1
33,0,1,chromosome,39461,39461,0,0,1
34,0,1,chromosome,38901,38901,0,0,1
35,1,0,plasmid,38655,0,38655,0,2
36,0,1,chromosome,37274,37274,0,0,1
37,1,0,plasmid,33507,0,33507,0,2
38,0,1,chromosome,32615,32615,0,0,1
39,0,1,chromosome,31470,31470,0,0,1
40,0,1,chromosome,29075,29075,0,0,1
41,0,1,chromosome,29031,29031,0,0,1
42,0,1,chromosome,28322,28322,0,0,1
43,0,1,chromosome,26702,26702,0,0,1
44,0,1,chromosome,26143,26143,0,0,1
45,0,1,chromosome,25417,25417,0,0,1
46,0,1,chromosome,21892,21892,0,0,1
47,0,1,chromosome,21589,21589,0,0,1
48,0,1,chromosome,18070,18070,0,0,1
49,0,1,chromosome,15883,15883,0,0,1
50,1,0,plasmid,15337,0,15337,0,4
51,0,1,chromosome,15093,15093,0,0,1
52,0,1,chromosome,14820,14820,0,0,1
53,1,0,plasmid,14698,0,14698,0,3
54,1,0,plasmid,14695,0,14695,0,3
55,0,1,chromosome,14583,14583,0,0,1
56,0,1,chromosome,13858,13858,0,0,1
57,0,1,chromosome,13210,13210,0,0,1
58,0,1,chromosome,12806,12806,0,0,1
59,1,0,plasmid,11903,0,11903,0,3
60,1,0,plasmid,11515,0,11515,0,2
61,1,0,plasmid,11392,0,11392,0,2
62,0,1,chromosome,10540,10540,0,0,1
63,0,1,chromosome,10414,10414,0,0,1
64,0,1,chromosome,10265,10265,0,0,1
65,0,1,chromosome,9840,9840,0,0,1
