contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
Contig_100_43.5205,1,0,plasmid,6081,0,6081,0,2
Contig_101_232.706,1,1,ambiguous,766,766,766,0,6;1
Contig_102_114.597,1,0,plasmid,2264,0,2264,0,4
Contig_103_29.3019,1,0,plasmid,3746,0,3746,0,2
Contig_104_37.8868,0,0,unlabeled,2916,0,0,0,
Contig_105_28.5689,1,0,plasmid,1282,0,1282,0,2
Contig_106_32.3905,0,1,chromosome,23609,23609,0,0,1
Contig_107_53.0808,1,0,plasmid,458,0,458,0,2
Contig_108_41.5934,0,1,chromosome,62003,62003,0,0,1
Contig_109_42.0563,0,1,chromosome,81346,81346,0,0,1
Contig_10_51.8881,0,1,chromosome,4464,4464,0,0,1
Contig_110_32.8248,1,0,plasmid,9459,0,9459,0,2
Contig_111_43.3862,0,1,chromosome,37135,37135,0,0,1
Contig_112_39.2801,0,1,chromosome,12717,12717,0,0,1
Contig_113_31.9392,1,0,plasmid,10194,0,10194,0,2
Contig_114_40.0829,0,1,chromosome,16383,16383,0,0,1
Contig_115_332.886,0,1,chromosome,486,486,0,0,1
Contig_116_39.6077,1,0,plasmid,1571,0,1571,0,2
Contig_117_90.5303,1,1,ambiguous,718,718,718,0,4;1
Contig_118_43.6463,0,1,chromosome,18014,18014,0,0,1
Contig_119_29.9963,0,1,chromosome,75069,75069,0,0,1
Contig_11_73.7649,1,0,plasmid,813,0,813,0,4
Contig_120_40.9065,0,1,chromosome,31100,31100,0,0,1
Contig_121_41.974,0,1,chromosome,10279,10279,0,0,1
Contig_122_37.0184,0,1,chromosome,32752,32752,0,0,1
Contig_123_41.4186,0,1,chromosome,310225,310225,0,0,1
Contig_124_78.9864,1,0,plasmid,1712,0,1712,0,4;3
Contig_125_49.7378,1,0,plasmid,1308,0,1308,0,2
Contig_126_30.7508,0,1,chromosome,54556,54556,0,0,1
Contig_127_835.882,0,0,unlabeled,7402,1331,1331,7236,1;4;7;2
Contig_128_42.0179,0,1,chromosome,87457,87457,0,0,1
Contig_129_114.277,1,1,ambiguous,560,560,560,0,1;4
Contig_12_46.8789,1,0,plasmid,917,0,917,0,2
Contig_130_30.0665,0,1,chromosome,27426,27426,0,0,1
Contig_131_839.269,1,0,plasmid,408,0,408,0,2
Contig_132_35.2571,0,1,chromosome,124620,124620,0,0,1
Contig_133_34.4591,0,1,chromosome,3982,3982,0,0,1
Contig_134_37.6422,0,1,chromosome,146453,146453,0,0,1
Contig_135_81.0114,1,0,plasmid,1980,0,1980,0,4
Contig_136_27.3804,0,1,chromosome,17340,17340,0,0,1
Contig_137_32.6916,0,1,chromosome,32818,32818,0,0,1
