contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
Contig_100_59.899,0,1,chromosome,407,407,0,0,1
Contig_101_69.2753,0,1,chromosome,28608,28608,0,0,1
Contig_102_63.1902,0,1,chromosome,36401,36401,0,0,1
Contig_103_57.2706,0,1,chromosome,1415,1415,0,0,1
Contig_104_70.7228,0,1,chromosome,3618,3618,0,0,1
Contig_105_65.1353,0,1,chromosome,42579,42579,0,0,1
Contig_106_68.5567,0,1,chromosome,81071,81071,0,0,1
Contig_107_67.2674,0,1,chromosome,44257,44257,0,0,1
Contig_108_65.8547,0,1,chromosome,80061,80061,0,0,1
Contig_109_67.0317,0,1,chromosome,77849,77849,0,0,1
Contig_10_52.6198,0,1,chromosome,1073,1073,0,0,1
Contig_110_68.0064,0,1,chromosome,69766,69766,0,0,1
Contig_111_66.996,0,1,chromosome,234346,234346,0,0,1
Contig_112_65.9525,0,1,chromosome,40635,40635,0,0,1
Contig_113_60.4621,0,1,chromosome,4239,4239,0,0,1
Contig_114_75.9388,0,1,chromosome,68700,68700,0,0,1
Contig_115_538.593,0,1,chromosome,1047,1047,0,0,1
Contig_116_72.155,0,1,chromosome,18307,18307,0,0,1
Contig_117_66.0774,0,1,chromosome,53519,53519,0,0,1
Contig_118_61.91,0,1,chromosome,12785,12785,0,0,1
Contig_119_66.7485,0,1,chromosome,120334,120334,0,0,1
Contig_11_63.4156,0,1,chromosome,95101,95101,0,0,1
Contig_120_68.4177,0,1,chromosome,105611,105611,0,0,1
Contig_121_70.2217,0,1,chromosome,28977,28977,0,0,1
Contig_122_63.8551,0,1,chromosome,83065,83065,0,0,1
Contig_123_61.6807,0,1,chromosome,3650,3650,0,0,1
Contig_124_67.733,0,1,chromosome,82068,82068,0,0,1
Contig_125_69.6675,0,1,chromosome,55159,55159,0,0,1
Contig_126_64.6587,0,1,chromosome,51502,51502,0,0,1
Contig_127_115.35,0,1,chromosome,12975,12975,0,0,1
Contig_128_67.2319,0,1,chromosome,135267,135267,0,0,1
Contig_129_133.503,0,1,chromosome,418,418,0,0,1
Contig_12_62.7119,0,1,chromosome,53230,53230,0,0,1
Contig_130_190.045,0,1,chromosome,440,440,0,0,1
Contig_13_67.0825,0,1,chromosome,48643,48643,0,0,1
Contig_14_65.738,0,1,chromosome,161297,161297,0,0,1
Contig_15_67.1753,0,1,chromosome,1651,1651,0,0,1
Contig_16_64.6279,0,1,chromosome,175848,175848,0,0,1
Contig_17_258.261,0,1,chromosome,1312,1312,0,0,1
Contig_18_63.7216,0,1,chromosome,49728,49728,0,0,1
Contig_19_64.4273,0,1,chromosome,255754,255754,0,0,1
Contig_1_1834.48_Circ,1,0,plasmid,5215,0,5215,0,4
Contig_20_130.656,0,1,chromosome,1797,1797,0,0,1
Contig_21_140.733,0,1,chromosome,1145,1145,0,0,1
Contig_22_213.955,1,0,plasmid,6573,0,6573,0,2
Contig_23_304.992,0,1,chromosome,1189,1189,0,0,1
Contig_24_465.951,0,1,chromosome,547,547,0,0,1
Contig_25_122.364,0,1,chromosome,547,547,0,0,1
Contig_26_73.2392,0,1,chromosome,15114,15112,0,0,1
Contig_27_65.6848,0,1,chromosome,44379,44379,0,0,1
Contig_28_134.28,0,1,chromosome,8948,8948,0,0,1
Contig_29_207.641,1,0,plasmid,15645,0,15645,0,2
Contig_2_1926.65_Circ,1,0,plasmid,5941,0,5941,0,3
Contig_30_247.58,1,1,ambiguous,471,471,471,0,1;2
Contig_31_67.5804,0,1,chromosome,8572,8572,0,0,1
Contig_32_57.3179,0,1,chromosome,26082,26082,0,0,1
Contig_33_62.1336,0,1,chromosome,155309,155309,0,0,1
Contig_34_130.803,0,1,chromosome,443,443,0,0,1
Contig_35_48.0713,0,1,chromosome,1131,1131,0,0,1
Contig_36_626.629,0,1,chromosome,1221,1221,0,0,1
Contig_37_80.3008,0,1,chromosome,3592,3592,0,0,1
Contig_38_65.5066,0,1,chromosome,4394,4394,0,0,1
Contig_39_60.3514,0,1,chromosome,4034,4034,0,0,1
Contig_3_61.2547,0,1,chromosome,30845,30845,0,0,1
Contig_40_103.358,0,1,chromosome,3340,3340,0,0,1
Contig_41_223.944,1,1,ambiguous,596,596,596,0,1;2
Contig_42_68.3562,0,1,chromosome,36766,36766,0,0,1
Contig_43_67.3068,0,1,chromosome,128193,128191,0,0,1
Contig_44_65.8804,0,1,chromosome,71088,71088,0,0,1
