contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
Contig_100_77.1954,0,1,chromosome,34875,34875,0,0,1
Contig_101_73.2033,0,1,chromosome,25874,25874,0,0,1
Contig_102_68.2171,0,1,chromosome,4734,4734,0,0,1
Contig_103_83.0081,0,1,chromosome,2368,2368,0,0,1
Contig_104_60.7143,0,1,chromosome,1303,1303,0,0,1
Contig_105_57.7039,1,0,plasmid,1734,0,1734,0,2
Contig_106_69.7118,0,1,chromosome,28941,28941,0,0,1
Contig_107_79.9855,1,0,plasmid,1003,0,1003,0,2
Contig_108_529.615,0,1,chromosome,452,452,0,0,1
Contig_109_158.126,0,1,chromosome,309,309,0,0,1
Contig_10_73.2264,0,1,chromosome,23397,23397,0,0,1
Contig_110_127.015,0,1,chromosome,758,758,0,0,1
Contig_111_155.83,1,0,plasmid,940,0,940,0,2
Contig_112_281.125,0,1,chromosome,373,373,0,0,1
Contig_113_80.5042,0,1,chromosome,11260,11260,0,0,1
Contig_114_72.5506,1,0,plasmid,17548,0,17548,0,2
Contig_115_94.5873,0,1,chromosome,808,808,0,0,1
Contig_116_1158.33,1,1,ambiguous,1323,1323,1323,0,1;3;2
Contig_117_71.6142,0,1,chromosome,13205,13205,0,0,1
Contig_118_55.8105,0,1,chromosome,5103,5103,0,0,1
Contig_119_188.141,0,1,chromosome,1008,1008,0,0,1
Contig_11_61.0457,0,1,chromosome,11769,11769,0,0,1
Contig_120_72.4181,0,1,chromosome,23748,23748,0,0,1
Contig_121_81.8677,0,1,chromosome,11365,11365,0,0,1
Contig_122_67.9471,1,0,plasmid,6016,0,6016,0,2
Contig_123_970.127,1,1,ambiguous,343,343,343,0,1;2
Contig_124_71.0969,0,1,chromosome,28704,28704,0,0,1
Contig_125_67.6926,0,1,chromosome,36829,36829,0,0,1
Contig_126_39.39,0,0,unlabeled,263,0,0,0,
Contig_127_77.7025,0,1,chromosome,20904,20904,0,0,1
Contig_128_71.1862,1,0,plasmid,4494,0,4494,0,2
