contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
Contig_10_94.8707,0,1,chromosome,19374,19374,0,0,1
Contig_11_528.484,0,1,chromosome,1006,1006,0,0,1
Contig_12_127.5,0,1,chromosome,276965,276965,0,0,1
Contig_13_87.1015,0,1,chromosome,63071,63071,0,0,1
Contig_14_277.717,1,0,plasmid,27383,0,27383,0,2
Contig_15_81.7916,0,1,chromosome,69290,69290,0,0,1
Contig_16_121.415,0,1,chromosome,382339,382339,0,0,1
Contig_17_276.155,0,1,chromosome,613,613,0,0,1
Contig_18_772.073,1,0,plasmid,424,0,424,0,2
Contig_19_945.857,0,1,chromosome,1501,1501,0,0,1
Contig_1_111.585,0,1,chromosome,15531,15531,0,0,1
Contig_20_74.9727,0,1,chromosome,203581,203581,0,0,1
Contig_21_432.586,0,1,chromosome,1441,1441,0,0,1
Contig_22_112.495,0,1,chromosome,34049,34049,0,0,1
Contig_23_89.7119,0,1,chromosome,22214,22214,0,0,1
Contig_24_97.165,0,1,chromosome,183589,183589,0,0,1
Contig_25_93.6622,0,1,chromosome,175871,175871,0,0,1
Contig_26_90.4033,0,1,chromosome,32514,32514,0,0,1
Contig_27_108.588,0,1,chromosome,178566,178566,0,0,1
Contig_28_57.068,0,1,chromosome,1415,1415,0,0,1
Contig_29_83.1437,0,1,chromosome,63813,63813,0,0,1
Contig_2_109.468,0,1,chromosome,88176,88176,0,0,1
Contig_30_76.9381,0,1,chromosome,114855,114855,0,0,1
Contig_31_87.0471,0,1,chromosome,46120,46120,0,0,1
Contig_32_87.3128,0,1,chromosome,144251,144251,0,0,1
Contig_33_492.784,0,1,chromosome,827,827,0,0,1
Contig_34_99.2461,0,1,chromosome,20056,20056,0,0,1
Contig_35_389.273,0,1,chromosome,519,519,0,0,1
Contig_36_73.2005,0,1,chromosome,37003,37003,0,0,1
Contig_37_66.9027,0,1,chromosome,29746,29746,0,0,1
Contig_38_96.3208,0,1,chromosome,70440,70440,0,0,1
Contig_39_200.532,0,1,chromosome,2717,2717,0,0,1
Contig_3_183.668,0,1,chromosome,758,758,0,0,1
Contig_40_117.701,0,1,chromosome,23964,23964,0,0,1
Contig_41_99.6156,0,1,chromosome,122443,122443,0,0,1
Contig_42_98.0878,0,1,chromosome,1517,1517,0,0,1
Contig_4_106.791,0,1,chromosome,79481,79455,0,0,1
