contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
1,0,1,chromosome,290677,290677,0,0,1
2,0,1,chromosome,229093,229093,0,0,1
3,0,1,chromosome,218653,218653,0,0,1
4,0,1,chromosome,177856,177856,0,0,1
5,0,1,chromosome,147776,147776,0,0,1
6,0,1,chromosome,143155,143155,0,0,1
7,0,1,chromosome,142605,142605,0,0,1
8,0,1,chromosome,132753,132753,0,0,1
9,0,1,chromosome,129273,129273,0,0,1
10,0,1,chromosome,125664,125664,0,0,1
11,0,1,chromosome,120046,120046,0,0,1
12,0,1,chromosome,119533,119533,0,0,1
13,0,1,chromosome,117952,117952,0,0,1
14,0,1,chromosome,103755,103755,0,0,1
15,0,1,chromosome,102436,102436,0,0,1
16,0,1,chromosome,99154,99154,0,0,1
17,0,1,chromosome,86088,86088,0,0,1
18,0,1,chromosome,85916,85916,0,0,1
19,0,1,chromosome,78945,78945,0,0,1
20,0,1,chromosome,76580,76580,0,0,1
21,0,1,chromosome,67677,67677,0,0,1
22,0,1,chromosome,63024,63024,0,0,1
23,0,1,chromosome,62616,62616,0,0,1
24,0,1,chromosome,61263,61263,0,0,1
25,0,1,chromosome,60530,60530,0,0,1
26,0,1,chromosome,57008,57008,0,0,1
27,0,1,chromosome,50332,50332,0,0,1
28,0,1,chromosome,45236,45236,0,0,1
29,0,1,chromosome,40414,40414,0,0,1
30,0,1,chromosome,35701,35701,0,0,1
31,0,1,chromosome,35127,35127,0,0,1
32,0,1,chromosome,32256,32256,0,0,1
33,0,1,chromosome,28449,28449,0,0,1
34,0,1,chromosome,28309,28309,0,0,1
35,0,1,chromosome,26170,26170,0,0,1
36,0,1,chromosome,24727,24727,0,0,1
37,0,1,chromosome,24084,24084,0,0,1
38,0,1,chromosome,23728,23728,0,0,1
39,0,1,chromosome,21911,21911,0,0,1
40,0,1,chromosome,21569,21569,0,0,1
41,0,1,chromosome,18754,18754,0,0,1
42,0,1,chromosome,15358,15358,0,0,1
43,0,1,chromosome,15184,15184,0,0,1
44,0,1,chromosome,14788,14788,0,0,1
45,0,1,chromosome,13585,13585,0,0,1
46,0,1,chromosome,13046,13046,0,0,1
47,0,1,chromosome,12675,12675,0,0,1
48,0,1,chromosome,10812,10812,0,0,1
49,1,0,plasmid,10723,0,10723,0,2
50,0,1,chromosome,10414,10414,0,0,1
51,0,1,chromosome,9913,9913,0,0,1
52,0,1,chromosome,7932,7932,0,0,1
53,0,1,chromosome,7108,7108,0,0,1
54,0,1,chromosome,5957,5948,0,0,1
55,0,1,chromosome,5365,5365,0,0,1
56,0,1,chromosome,5209,5209,0,0,1
57,0,1,chromosome,4522,4522,0,0,1
58,0,1,chromosome,3539,3539,0,0,1
59,0,1,chromosome,3084,3084,0,0,1
60,0,1,chromosome,2857,2857,0,0,1
61,0,1,chromosome,2856,2856,0,0,1
62,0,1,chromosome,2594,2594,0,0,1
63,0,1,chromosome,2445,2445,0,0,1
64,0,1,chromosome,1906,1906,0,0,1
65,0,1,chromosome,1864,1864,0,0,1
66,0,1,chromosome,1840,1840,0,0,1
67,0,1,chromosome,1794,1794,0,0,1
68,0,1,chromosome,1435,1435,0,0,1
69,0,1,chromosome,1431,1431,0,0,1
70,1,1,ambiguous,1087,1087,1087,0,1;2
71,0,1,chromosome,1085,1085,0,0,1
72,0,1,chromosome,1039,1039,0,0,1
73,0,1,chromosome,1017,1017,0,0,1
74,0,1,chromosome,977,977,0,0,1
75,0,1,chromosome,946,946,0,0,1
76,0,1,chromosome,946,946,0,0,1
77,0,1,chromosome,945,945,0,0,1
78,0,1,chromosome,942,942,0,0,1
79,0,1,chromosome,931,931,0,0,1
80,0,1,chromosome,898,898,0,0,1
81,0,1,chromosome,711,711,0,0,1
