contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
Contig_10_53.6347,0,1,chromosome,38633,38633,0,0,1
Contig_11_144.243,0,1,chromosome,2702,2702,0,0,1
Contig_12_430.514,1,0,plasmid,1918,0,1918,0,2
Contig_13_449.618,0,1,chromosome,1335,1335,0,0,1
Contig_14_57.9865,0,1,chromosome,388899,388899,0,0,1
Contig_15_44.4749,0,1,chromosome,118934,118934,0,0,1
Contig_16_57.186,0,1,chromosome,143839,143839,0,0,1
Contig_17_43.0223,0,1,chromosome,178484,178484,0,0,1
Contig_18_395.161,1,0,plasmid,27386,0,27386,0,2
Contig_19_47.34,0,1,chromosome,32807,32807,0,0,1
Contig_1_42.3024,0,1,chromosome,32340,32340,0,0,1
Contig_20_46.2382,0,1,chromosome,9528,9528,0,0,1
Contig_21_48.0762,0,1,chromosome,36016,36016,0,0,1
Contig_22_40.9878,0,1,chromosome,169026,169026,0,0,1
Contig_23_642.799,1,0,plasmid,458,0,458,0,2
Contig_24_66.0863,0,1,chromosome,3599,3599,0,0,1
Contig_25_49.3827,0,1,chromosome,78451,78451,0,0,1
Contig_26_54.62,0,1,chromosome,325198,325198,0,0,1
Contig_27_40.7257,0,1,chromosome,3516,3516,0,0,1
Contig_28_42.8712,0,1,chromosome,1053,1053,0,0,1
Contig_29_40.8216,0,1,chromosome,34111,34111,0,0,1
Contig_2_57.5153,0,1,chromosome,78105,78105,0,0,1
Contig_30_57.2423,0,1,chromosome,4554,4554,0,0,1
Contig_31_62.9102,0,1,chromosome,11978,11978,0,0,1
Contig_32_42.3626,0,1,chromosome,46120,46120,0,0,1
Contig_33_64.062,0,1,chromosome,132222,132090,0,0,1
Contig_34_37.8801,0,1,chromosome,381996,381996,0,0,1
Contig_35_47.9585,0,1,chromosome,185408,185408,0,0,1
Contig_36_36.6957,0,1,chromosome,813,813,0,0,1
Contig_37_50.4637,0,1,chromosome,62012,62012,0,0,1
Contig_3_50.9293,0,1,chromosome,56000,56000,0,0,1
Contig_4_175.101,0,1,chromosome,822,822,0,0,1
Contig_5_48.8342,0,1,chromosome,151109,151109,0,0,1
Contig_6_69.4043,0,1,chromosome,4684,4684,0,0,1
Contig_7_40.5498,0,1,chromosome,70445,70445,0,0,1
Contig_8_42.2373,0,1,chromosome,63016,63016,0,0,1
Contig_9_52.2946,0,1,chromosome,20267,20267,0,0,1
Contig_10_53.6347:3p:1:3,0,0,unlabeled,1,0,0,0,
Contig_10_53.6347:3p:1:6,0,1,chromosome,102,102,0,0,1
Contig_10_53.6347:3p:1:7,0,1,chromosome,314,314,0,0,1
Contig_10_53.6347:3p:1:8,0,0,unlabeled,1,0,0,0,
Contig_10_53.6347:3p:1:9,0,0,unlabeled,1,0,0,0,
Contig_10_53.6347:5p:1:2,0,1,chromosome,231,231,0,0,1
Contig_10_53.6347:5p:1:3,0,1,chromosome,46,46,0,0,1
Contig_10_53.6347:5p:1:6,0,1,chromosome,103,103,0,0,1
Contig_10_53.6347:5p:1:7,0,0,unlabeled,1,0,0,0,
Contig_10_53.6347:5p:1:9,0,1,chromosome,171,170,0,0,1
Contig_10_53.6347:5p:1:10,0,1,chromosome,129,129,0,0,1
Contig_13_449.618:5p:1:6,0,0,unlabeled,1,0,0,0,
Contig_13_449.618:5p:1:7,0,0,unlabeled,3,0,0,0,
Contig_13_449.618:5p:1:10,0,0,unlabeled,1,0,0,0,
Contig_13_449.618:5p:1:11,0,0,unlabeled,12,0,0,0,
Contig_13_449.618:5p:1:12,0,0,unlabeled,11,0,0,0,
Contig_13_449.618:5p:1:14,0,0,unlabeled,41,0,0,0,
Contig_13_449.618:5p:1:15,0,0,unlabeled,1,0,0,0,
Contig_15_44.4749:5p:1:3,0,0,unlabeled,1,0,0,0,
Contig_15_44.4749:5p:1:4,0,1,chromosome,124,124,0,0,1
Contig_15_44.4749:5p:1:6,0,0,unlabeled,1,0,0,0,
Contig_15_44.4749:5p:1:11,0,0,unlabeled,1,0,0,0,
Contig_15_44.4749:5p:1:12,0,0,unlabeled,2,0,0,0,
Contig_15_44.4749:5p:1:14,0,0,unlabeled,1,0,0,0,
Contig_15_44.4749:5p:1:15,0,0,unlabeled,2,0,0,0,
Contig_17_43.0223:3p:1:3,0,1,chromosome,123,123,0,0,1
Contig_30_57.2423:3p:1:5,0,1,chromosome,792,792,0,0,1
Contig_4_175.101:5p:1:2,0,1,chromosome,235,235,0,0,1
Contig_4_175.101:5p:1:3,0,0,unlabeled,45,0,0,0,
Contig_4_175.101:5p:1:4,0,1,chromosome,245,245,0,0,1
Contig_4_175.101:5p:1:6,0,1,chromosome,245,245,0,0,1
Contig_4_175.101:5p:1:7,0,1,chromosome,321,321,0,0,1
Contig_4_175.101:5p:1:8,0,1,chromosome,175,175,0,0,1
Contig_4_175.101:5p:1:9,0,1,chromosome,290,290,0,0,1
Contig_4_175.101:5p:1:10,0,1,chromosome,427,426,0,0,1
Contig_4_175.101:5p:1:11,0,1,chromosome,76,76,0,0,1
Contig_4_175.101:5p:1:12,0,1,chromosome,533,532,0,0,1
Contig_4_175.101:5p:1:13,0,1,chromosome,163,163,0,0,1
Contig_4_175.101:5p:1:14,0,1,chromosome,137,137,0,0,1
Contig_6_69.4043:3p:1:3,0,1,chromosome,166,166,0,0,1
Contig_6_69.4043:3p:1:4,0,1,chromosome,218,218,0,0,1
