contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
1,0,1,chromosome,334096,334096,0,0,1
2,0,1,chromosome,190377,190377,0,0,1
3,0,1,chromosome,126764,126764,0,0,1
4,0,1,chromosome,123731,123731,0,0,1
5,0,1,chromosome,120071,120071,0,0,1
6,0,1,chromosome,112463,112462,0,0,1
7,0,1,chromosome,111770,111770,0,0,1
8,0,0,unlabeled,90257,0,0,90257,2
9,0,1,chromosome,88597,88597,0,0,1
10,0,1,chromosome,83276,83276,0,0,1
11,0,1,chromosome,79955,79955,0,0,1
12,0,0,unlabeled,79082,0,0,79082,2
13,0,0,unlabeled,77474,0,0,77474,2
14,0,1,chromosome,76159,76159,0,0,1
15,0,1,chromosome,66567,66567,0,0,1
16,0,1,chromosome,63024,63024,0,0,1
17,0,1,chromosome,60738,60738,0,0,1
18,0,1,chromosome,60621,60621,0,0,1
19,0,1,chromosome,56559,56559,0,0,1
20,0,1,chromosome,54020,54020,0,0,1
21,0,1,chromosome,52937,52937,0,0,1
22,0,1,chromosome,52719,52719,0,0,1
23,0,1,chromosome,50315,50315,0,0,1
24,0,1,chromosome,49996,49996,0,0,1
25,0,1,chromosome,48162,48162,0,0,1
26,0,1,chromosome,47592,47592,0,0,1
27,0,0,unlabeled,47476,0,0,47476,2
28,0,1,chromosome,46146,46146,0,0,1
29,0,1,chromosome,46085,46085,0,0,1
30,0,1,chromosome,44073,44073,0,0,1
31,0,1,chromosome,43975,43975,0,0,1
32,0,1,chromosome,42588,42588,0,0,1
33,0,1,chromosome,40042,40042,0,0,1
34,0,1,chromosome,39830,39830,0,0,1
35,0,1,chromosome,38857,38857,0,0,1
36,0,1,chromosome,38458,38458,0,0,1
37,0,0,unlabeled,36402,0,0,36402,2
38,0,1,chromosome,36057,36057,0,0,1
39,0,1,chromosome,35824,35824,0,0,1
40,0,1,chromosome,33278,33278,0,0,1
41,0,1,chromosome,32307,32307,0,0,1
42,0,1,chromosome,32217,32217,0,0,1
43,1,0,plasmid,31207,0,31205,0,3
44,1,0,plasmid,31013,0,31013,0,3
45,0,1,chromosome,30553,30553,0,0,1
46,0,1,chromosome,29702,29702,0,0,1
47,0,1,chromosome,29201,29201,0,0,1
48,0,0,unlabeled,28449,0,0,28449,2
49,0,1,chromosome,28116,28116,0,0,1
50,0,1,chromosome,28078,28078,0,0,1
51,0,1,chromosome,27626,27626,0,0,1
52,0,0,unlabeled,27488,0,0,27488,2
53,0,1,chromosome,27369,27369,0,0,1
54,0,1,chromosome,27234,27234,0,0,1
55,0,1,chromosome,25642,25642,0,0,1
56,0,1,chromosome,25353,25353,0,0,1
57,0,1,chromosome,24645,24645,0,0,1
58,0,1,chromosome,24079,24079,0,0,1
59,0,1,chromosome,23146,23146,0,0,1
60,0,1,chromosome,22956,22956,0,0,1
61,0,1,chromosome,22532,22532,0,0,1
62,1,0,plasmid,22157,0,22157,0,4
63,0,1,chromosome,20411,20411,0,0,1
64,0,0,unlabeled,17882,0,0,17882,2
65,0,1,chromosome,17401,17401,0,0,1
66,0,1,chromosome,16669,16669,0,0,1
