contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
1,0,1,chromosome,894739,894739,0,0,4
2,0,1,chromosome,675401,675401,0,0,1
3,0,1,chromosome,480053,480053,0,0,3
4,0,1,chromosome,466921,466921,0,0,1
5,0,1,chromosome,402657,402657,0,0,1
6,0,1,chromosome,383651,383651,0,0,2
7,0,1,chromosome,374308,374308,0,0,3
8,0,1,chromosome,360752,360752,0,0,5
9,0,1,chromosome,358263,358263,0,0,2
10,0,1,chromosome,286851,286851,0,0,2
11,0,1,chromosome,279002,279002,0,0,7
12,0,1,chromosome,260852,260852,0,0,1
13,0,1,chromosome,258530,258530,0,0,6
14,0,1,chromosome,252153,252153,0,0,2
15,0,1,chromosome,191170,191170,0,0,3
16,0,1,chromosome,180369,180369,0,0,5
17,0,1,chromosome,160443,160443,0,0,6
18,0,1,chromosome,68537,68537,0,0,1
19,0,1,chromosome,63295,63295,0,0,6
20,0,1,chromosome,63193,63193,0,0,2
21,0,1,chromosome,53207,53207,0,0,4
22,1,0,plasmid,46990,0,46990,0,8
23,0,1,chromosome,45146,45146,0,0,6
24,1,0,plasmid,39882,0,39882,0,9
25,0,1,chromosome,39076,39076,0,0,7
26,0,0,unlabeled,26813,0,0,26813,10
27,0,0,unlabeled,7592,0,0,7592,12
28,0,0,unlabeled,5398,5398,0,5398,1;14
29,0,0,unlabeled,5386,0,0,5386,15
30,0,1,chromosome,5330,5330,0,0,6
31,0,0,unlabeled,4489,0,0,4489,16
32,0,0,unlabeled,4258,0,0,4258,17
33,0,1,chromosome,3362,3362,0,0,1
34,0,0,unlabeled,2373,0,0,2373,18
35,0,1,chromosome,2308,2308,0,0,1;2
36,1,0,plasmid,2244,0,2244,0,11
37,0,0,unlabeled,2229,2229,0,2229,1;19
38,0,0,unlabeled,1850,0,0,1850,20
39,1,0,plasmid,1841,0,1841,0,11;13
40,1,0,plasmid,1693,0,1693,0,13
41,0,0,unlabeled,1613,0,0,1613,21
42,0,1,chromosome,1391,1391,0,0,1
43,0,0,unlabeled,1391,0,0,1391,22
44,0,1,chromosome,1344,1344,0,0,6;7
45,1,0,plasmid,1339,0,1339,0,11;13
46,0,0,unlabeled,1231,0,0,1231,23
47,1,0,plasmid,1223,0,1223,0,11;13
48,0,0,unlabeled,1218,0,0,1218,24
49,0,1,chromosome,1168,1168,0,0,1
50,0,0,unlabeled,1168,0,0,1168,25
51,0,0,unlabeled,1023,0,0,1023,26
52,0,0,unlabeled,1011,0,0,1011,27
53,0,0,unlabeled,1001,1001,0,1001,1;28
54,0,0,unlabeled,830,0,0,830,29
55,0,1,chromosome,811,811,0,0,1;5
56,0,0,unlabeled,798,0,0,798,30
57,0,0,unlabeled,745,0,0,745,32;31
58,0,0,unlabeled,745,0,0,745,32;31
59,0,0,unlabeled,717,717,0,717,1;33
60,0,0,unlabeled,659,0,0,659,34
61,0,1,chromosome,643,643,0,0,6;4
62,0,0,unlabeled,640,640,0,640,35;1
63,0,1,chromosome,637,637,0,0,5
64,0,1,chromosome,631,631,0,0,1
65,0,0,unlabeled,629,0,0,629,36
66,1,0,plasmid,535,0,535,0,11;13
67,0,0,unlabeled,530,0,0,530,37
68,0,0,unlabeled,530,0,0,530,38
69,0,1,chromosome,525,525,0,0,1;5
70,0,0,unlabeled,510,510,0,510,39;2
71,0,0,unlabeled,496,0,0,496,40;41
72,0,0,unlabeled,496,0,0,496,40;41
73,0,1,chromosome,486,486,0,0,2
74,0,1,chromosome,447,447,0,0,1;5
75,0,1,chromosome,439,439,0,0,1;5
76,0,1,chromosome,437,437,0,0,1;5
77,0,0,unlabeled,432,0,0,432,42
78,0,0,unlabeled,432,0,0,432,43
79,0,1,chromosome,429,429,0,0,1
80,0,0,unlabeled,429,0,0,429,44
81,0,0,unlabeled,416,416,0,416,1;45
82,0,0,unlabeled,415,0,0,415,46
83,1,0,plasmid,414,0,414,0,11;13
84,0,1,chromosome,399,399,0,0,1;2
85,0,1,chromosome,399,399,0,0,1;2
86,0,0,unlabeled,376,0,0,376,47
87,0,0,unlabeled,371,0,0,371,48
88,0,0,unlabeled,368,368,0,368,1;49
89,0,1,chromosome,367,367,0,0,2
90,0,1,chromosome,327,327,0,0,6
91,0,0,unlabeled,324,324,0,324,50;2
92,0,1,chromosome,306,306,0,0,1;5
93,0,0,unlabeled,296,0,0,296,51
94,0,0,unlabeled,295,293,0,295,52;2
95,0,0,unlabeled,277,0,0,277,53
96,0,0,unlabeled,264,0,0,264,54
97,0,1,chromosome,259,259,0,0,6
98,0,1,chromosome,246,246,0,0,1;2
99,0,1,chromosome,240,240,0,0,1;5
100,0,0,unlabeled,237,0,0,237,55
101,0,1,chromosome,236,236,0,0,3;2
102,0,1,chromosome,234,234,0,0,1;5
103,0,1,chromosome,227,227,0,0,3;2
104,0,0,unlabeled,222,222,0,222,56;2
105,0,0,unlabeled,220,0,0,220,57
106,0,0,unlabeled,220,0,0,220,58
107,0,0,unlabeled,219,219,0,219,59;1
108,0,0,unlabeled,217,0,0,217,60
109,0,0,unlabeled,217,0,0,217,61
110,0,1,chromosome,212,212,0,0,1;5
111,0,1,chromosome,211,211,0,0,1;5
112,0,1,chromosome,211,211,0,0,1;5
113,0,1,chromosome,210,210,0,0,3;2
114,0,1,chromosome,204,204,0,0,3;2
115,0,0,unlabeled,202,202,0,202,1;62
116,0,1,chromosome,197,197,0,0,6;4
117,0,1,chromosome,192,192,0,0,3;2
118,0,0,unlabeled,191,0,0,191,63
119,0,0,unlabeled,188,188,0,188,64;7
120,0,0,unlabeled,173,173,0,173,1;65
121,0,0,unlabeled,172,0,0,172,66
122,0,0,unlabeled,170,170,0,170,67;2
123,0,1,chromosome,168,168,0,0,2
124,0,0,unlabeled,167,0,0,167,68
125,0,1,chromosome,165,165,0,0,2
126,0,1,chromosome,161,161,0,0,1;5
127,0,1,chromosome,158,158,0,0,2
128,0,1,chromosome,156,156,0,0,1;2
129,0,0,unlabeled,150,150,0,150,69;7
130,0,1,chromosome,149,149,0,0,1;5
131,0,1,chromosome,149,149,0,0,1;5
132,0,1,chromosome,149,149,0,0,1;5
133,0,0,unlabeled,148,0,0,148,70
134,0,0,unlabeled,146,146,0,146,71;7
135,0,1,chromosome,139,139,0,0,1;5
136,0,0,unlabeled,139,0,0,139,72
137,0,1,chromosome,137,137,0,0,1;5
138,0,1,chromosome,135,135,0,0,1;5
139,0,1,chromosome,134,134,0,0,5
140,0,1,chromosome,134,134,0,0,1
141,0,1,chromosome,132,132,0,0,2
142,0,0,unlabeled,131,0,0,131,73
143,0,0,unlabeled,128,127,0,128,74;1
144,0,0,unlabeled,125,125,0,125,1;75
145,0,1,chromosome,123,123,0,0,2
146,0,1,chromosome,123,123,0,0,2
147,0,1,chromosome,121,121,0,0,1;5
148,0,1,chromosome,121,121,0,0,1;5
149,0,1,chromosome,111,111,0,0,1
150,0,0,unlabeled,111,0,0,111,76
151,0,1,chromosome,107,107,0,0,3;2
152,0,1,chromosome,107,107,0,0,3;2
153,0,0,unlabeled,103,0,0,103,77
154,0,0,unlabeled,103,0,0,103,78
155,0,1,chromosome,94,94,0,0,1;5
156,0,1,chromosome,94,94,0,0,1;5
157,0,1,chromosome,91,91,0,0,1;5
158,0,1,chromosome,91,91,0,0,1;5
159,0,1,chromosome,89,89,0,0,1;5
160,0,1,chromosome,89,89,0,0,1;5
161,1,0,plasmid,77,0,77,0,13
162,0,1,chromosome,73,73,0,0,1
163,0,1,chromosome,73,71,0,0,1
164,0,0,unlabeled,67,0,0,0,
165,0,0,unlabeled,67,0,0,0,
