contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
1,0,1,chromosome,390420,390420,0,0,1
2,0,1,chromosome,349822,349822,0,0,1
3,0,1,chromosome,317609,317609,0,0,1
4,0,1,chromosome,285204,285204,0,0,1
5,0,1,chromosome,278498,278498,0,0,1
6,0,1,chromosome,240660,240660,0,0,1
7,0,1,chromosome,225185,225185,0,0,1
8,0,1,chromosome,212944,212944,0,0,1
9,0,1,chromosome,209500,209500,0,0,1
10,0,1,chromosome,204107,204107,0,0,1
11,0,1,chromosome,194323,194323,0,0,1
12,0,1,chromosome,175841,175841,0,0,1
13,0,1,chromosome,167288,167288,0,0,1
14,0,1,chromosome,152022,152022,0,0,1
15,0,1,chromosome,135832,135832,0,0,1
16,0,1,chromosome,125340,125340,0,0,1
17,0,1,chromosome,120685,120685,0,0,1
18,0,1,chromosome,119528,119528,0,0,1
19,0,1,chromosome,101764,101764,0,0,1
20,0,1,chromosome,101309,101309,0,0,1
21,0,1,chromosome,100622,100622,0,0,1
22,0,1,chromosome,99424,99424,0,0,1
23,0,1,chromosome,86234,86234,0,0,1
24,0,1,chromosome,85552,85552,0,0,1
25,0,1,chromosome,82178,82178,0,0,1
26,1,0,plasmid,77379,0,77379,0,2
27,0,1,chromosome,74609,74609,0,0,1
28,0,1,chromosome,72997,72997,0,0,1
29,0,1,chromosome,69678,69678,0,0,1
30,0,1,chromosome,68488,68488,0,0,1
31,0,1,chromosome,61510,61510,0,0,1
32,0,1,chromosome,60603,60603,0,0,1
33,0,1,chromosome,54384,54384,0,0,1
34,1,0,plasmid,52058,0,52058,0,2
35,1,0,plasmid,45341,0,45341,0,3
36,0,1,chromosome,34271,34271,0,0,1
37,0,1,chromosome,32836,32828,0,0,1
38,0,1,chromosome,26068,26068,0,0,1
39,0,1,chromosome,23051,23051,0,0,1
40,1,0,plasmid,20600,0,20600,0,2
41,0,1,chromosome,20549,20549,0,0,1
42,1,0,plasmid,20503,0,20503,0,2
43,0,1,chromosome,19958,19958,0,0,1
44,0,1,chromosome,11038,11038,0,0,1
45,1,0,plasmid,10567,0,10567,0,2
46,1,0,plasmid,10324,0,10324,0,2
47,0,1,chromosome,9887,9887,0,0,1
48,1,0,plasmid,7581,0,7581,0,2
49,1,0,plasmid,6388,0,6388,0,2
50,0,1,chromosome,4414,4414,0,0,1
51,1,0,plasmid,3526,0,3526,0,2
52,1,0,plasmid,2129,0,2129,0,2
53,1,1,ambiguous,1707,1707,1707,0,1;2
54,1,0,plasmid,1699,0,1699,0,2
55,0,1,chromosome,1445,1445,0,0,1
56,1,0,plasmid,1348,0,1348,0,2
57,0,1,chromosome,964,964,0,0,1
58,0,1,chromosome,720,720,0,0,1
59,0,1,chromosome,701,701,0,0,1
60,0,1,chromosome,660,660,0,0,1
61,1,0,plasmid,627,0,627,0,3;2
62,0,1,chromosome,610,610,0,0,1
63,0,1,chromosome,580,580,0,0,1
64,0,1,chromosome,486,486,0,0,1
65,0,1,chromosome,477,477,0,0,1
66,0,1,chromosome,425,425,0,0,1
67,1,0,plasmid,418,0,418,0,2
68,1,0,plasmid,418,0,418,0,2
