contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
Contig_100_319.271,1,0,plasmid,42204,0,42204,0,5
Contig_101_40.5702,0,1,chromosome,4907,4907,0,0,1
Contig_102_110.756,1,0,plasmid,4031,0,4031,0,2
Contig_103_36.5205,0,1,chromosome,33078,33078,0,0,1
Contig_104_181.492,0,0,unlabeled,516,0,516,516,4;24
Contig_105_38.4237,0,1,chromosome,27910,27910,0,0,1
Contig_106_127.571,1,0,plasmid,5612,0,5612,0,6
Contig_107_195.563,1,0,plasmid,5946,0,5946,0,2
Contig_108_131.868,1,0,plasmid,6820,0,6820,0,2
Contig_109_33.6563,0,1,chromosome,59122,59122,0,0,1
Contig_10_38.4334,1,0,plasmid,466,0,466,0,3
Contig_110_44.9932,1,0,plasmid,6087,0,6087,0,3
Contig_111_34.0679,0,1,chromosome,28256,28256,0,0,1
Contig_112_30.3155,1,0,plasmid,8129,0,8129,0,3
Contig_113_39.4097,1,0,plasmid,557,0,557,0,3
Contig_114_32.994,0,1,chromosome,21631,21631,0,0,1
Contig_115_382.349,1,0,plasmid,1069,0,1069,0,2
Contig_116_91.0296,1,0,plasmid,6107,0,6107,0,6
Contig_117_34.2329,0,1,chromosome,27410,27410,0,0,1
Contig_118_36.3974,0,1,chromosome,38343,38343,0,0,1
Contig_119_171.969,1,0,plasmid,576,0,576,0,2
Contig_11_154.433,1,0,plasmid,883,0,883,0,2
Contig_120_32.5506,0,1,chromosome,9893,9893,0,0,1
Contig_121_36.1614,0,1,chromosome,18011,18011,0,0,1
Contig_122_34.9104,0,1,chromosome,45042,45042,0,0,1
Contig_123_45.9153,0,1,chromosome,1991,1991,0,0,1
Contig_124_34.7198,0,1,chromosome,74441,74441,0,0,1
Contig_125_117.397,0,0,unlabeled,3761,0,0,0,
Contig_126_126.364,1,0,plasmid,2638,0,2638,0,2
Contig_127_35.4634,0,1,chromosome,140009,140009,0,0,1
Contig_128_33.7316,0,1,chromosome,56631,56631,0,0,1
Contig_129_41.184,0,1,chromosome,1938,1938,0,0,1
Contig_12_32.7406,0,1,chromosome,22500,22500,0,0,1
Contig_130_31.7578,0,1,chromosome,26142,26142,0,0,1
Contig_131_36.8388,0,1,chromosome,96277,96277,0,0,1
Contig_132_36.5259,0,1,chromosome,6313,6313,0,0,1
Contig_133_55.2947,0,1,chromosome,456,456,0,0,1
Contig_134_35.6584,0,1,chromosome,26469,26469,0,0,1
Contig_135_31.4528,0,1,chromosome,26947,26947,0,0,1
Contig_136_84.7601,1,0,plasmid,1013,0,1013,0,4
Contig_137_188.569,1,0,plasmid,3932,0,3932,0,4;2
Contig_138_35.1278,0,1,chromosome,67171,67171,0,0,1
Contig_139_87.1554,1,0,plasmid,2667,0,2667,0,2
Contig_13_37.2246,0,1,chromosome,118043,118043,0,0,1
Contig_140_36.3014,0,1,chromosome,22546,22546,0,0,1
Contig_141_110.472,1,0,plasmid,766,0,766,0,2
Contig_142_80.9817,1,0,plasmid,4878,0,4878,0,2
Contig_143_36.9399,1,0,plasmid,1785,0,1785,0,3
Contig_144_35.1014,0,1,chromosome,103198,103198,0,0,1
Contig_145_207.849,1,0,plasmid,2339,0,2339,0,2
Contig_146_1118.88,1,1,ambiguous,957,957,957,0,1;2
Contig_147_38.1009,0,1,chromosome,17494,17494,0,0,1
Contig_148_137.599,1,1,ambiguous,1740,1740,1740,0,6;1
Contig_149_284.072,0,1,chromosome,561,561,0,0,1
Contig_14_33.3809,0,1,chromosome,18133,18133,0,0,1
Contig_150_442.114,1,1,ambiguous,768,768,768,0,6;1;2
Contig_151_93.0209,1,0,plasmid,6530,0,6530,0,2
Contig_152_51.4095,1,0,plasmid,3188,0,3188,0,3
Contig_153_33.3311,0,1,chromosome,172814,172814,0,0,1
Contig_154_35.447,0,1,chromosome,43870,43870,0,0,1
Contig_155_91.4694,1,0,plasmid,52334,0,52334,0,2
Contig_156_87.7343,1,0,plasmid,44038,0,44038,0,2
Contig_157_34.981,0,1,chromosome,5771,5771,0,0,1
Contig_158_40.3085,0,1,chromosome,492,492,0,0,1
Contig_159_266.345,1,0,plasmid,982,0,982,0,6;4;2
Contig_15_43.3292,1,0,plasmid,16361,0,16361,0,3
Contig_160_40.9566,0,1,chromosome,22017,22017,0,0,1
Contig_161_812.672,1,0,plasmid,17600,0,17600,0,7
Contig_162_37.5371,0,1,chromosome,67158,67158,0,0,1
Contig_163_32.5859,0,1,chromosome,66409,66409,0,0,1
Contig_164_35.3565,0,1,chromosome,26357,26357,0,0,1
Contig_165_38.1121,0,1,chromosome,35078,35078,0,0,1
Contig_166_35.0633,0,1,chromosome,146168,146168,0,0,1
Contig_167_136.029,1,0,plasmid,1742,0,1742,0,2
Contig_168_35.9504,0,1,chromosome,6740,6740,0,0,1
Contig_169_96.4036,1,0,plasmid,11887,0,11887,0,2
Contig_16_33.2116,0,1,chromosome,33567,33567,0,0,1
Contig_170_32.668,0,1,chromosome,8465,8465,0,0,1
Contig_171_307.937,1,0,plasmid,2193,0,2193,0,4
Contig_172_30.705,0,1,chromosome,14667,14666,0,0,1
Contig_173_308.537,0,1,chromosome,550,550,0,0,1
Contig_174_34.8883,0,1,chromosome,254130,254130,0,0,1
Contig_175_36.4549,1,0,plasmid,4954,0,4954,0,3
Contig_176_36.5306,0,1,chromosome,167252,167252,0,0,1
Contig_177_40.3034,1,0,plasmid,2529,0,2529,0,3
Contig_178_50.6701,1,0,plasmid,18614,0,18614,0,3
Contig_179_98.3154,1,0,plasmid,2144,0,2144,0,2
Contig_17_156.015,0,1,chromosome,540,540,0,0,1
Contig_180_96.4703,1,0,plasmid,7413,0,7413,0,2
Contig_181_37.8216,0,1,chromosome,72274,72274,0,0,1
Contig_182_175.634,1,0,plasmid,584,0,584,0,2
Contig_183_98.2417,1,0,plasmid,3275,0,3275,0,2
Contig_184_138.79,1,0,plasmid,6081,0,6081,0,2
Contig_185_86.9475,1,0,plasmid,7702,0,7702,0,2
Contig_186_38.5093,1,0,plasmid,1934,0,1934,0,3
Contig_187_38.2389,0,1,chromosome,3571,3571,0,0,1
Contig_188_36.1122,0,1,chromosome,60470,60470,0,0,1
Contig_189_34.4342,0,1,chromosome,6529,6529,0,0,1
Contig_18_38.8126,0,1,chromosome,4809,4809,0,0,1
Contig_190_107.242,1,0,plasmid,4877,0,4877,0,2
Contig_191_36.5082,0,1,chromosome,4878,4877,0,0,1
Contig_192_34.4684,0,1,chromosome,1604,1604,0,0,1
Contig_193_292.052,0,1,chromosome,663,663,0,0,1
Contig_194_119.709,1,0,plasmid,8756,0,8756,0,2
Contig_195_36.6496,0,1,chromosome,19398,19398,0,0,1
Contig_196_37.6516,0,1,chromosome,41133,41133,0,0,1
Contig_197_39.3882,0,1,chromosome,683,683,0,0,1
Contig_198_42.5896,0,1,chromosome,2028,2028,0,0,1
Contig_199_36.4159,0,1,chromosome,71491,71491,0,0,1
Contig_19_85.2405,1,0,plasmid,5371,0,5371,0,2
Contig_1_1950.59_Circ,0,0,unlabeled,6380,0,0,3279,12
Contig_200_36.1558,0,1,chromosome,191463,191463,0,0,1
Contig_201_105.33,1,0,plasmid,14826,0,14825,0,8;4
Contig_202_36.4268,0,1,chromosome,35093,35093,0,0,1
Contig_203_39.1598,1,0,plasmid,22059,0,22059,0,3
Contig_204_36.7191,0,1,chromosome,1285,1285,0,0,1
Contig_205_36.7219,0,1,chromosome,105710,105710,0,0,1
Contig_206_32.9051,0,1,chromosome,108749,108749,0,0,1
Contig_207_37.049,0,1,chromosome,100656,100656,0,0,1
Contig_208_33.763,0,1,chromosome,19076,19076,0,0,1
Contig_209_39.654,0,1,chromosome,3692,3692,0,0,1
Contig_20_39.3287,0,1,chromosome,2620,2620,0,0,1
Contig_21_36.2505,0,1,chromosome,66492,66492,0,0,1
Contig_22_36.3018,1,0,plasmid,10861,0,10861,0,3
Contig_23_81.3157,1,0,plasmid,5430,0,5430,0,2
Contig_24_39.2893,1,0,plasmid,8039,0,8039,0,3
Contig_25_44.1703,0,1,chromosome,17932,17932,0,0,1
Contig_26_40.9287,0,1,chromosome,1181,1181,0,0,1
Contig_27_275.144,0,1,chromosome,561,561,0,0,1
Contig_28_77.118,1,0,plasmid,16316,0,16316,0,4
Contig_29_128.316,1,0,plasmid,1312,0,1312,0,2
Contig_2_2306.95_Circ,0,0,unlabeled,4953,0,0,4371,9
Contig_30_170.558,1,0,plasmid,4851,0,4851,0,2
Contig_31_40.0354,0,1,chromosome,9316,9316,0,0,1
Contig_32_101.618,0,1,chromosome,773,773,0,0,1
Contig_33_38.6985,0,1,chromosome,40899,40898,0,0,1
Contig_34_115.313,1,0,plasmid,759,0,759,0,2
Contig_35_36.7885,0,1,chromosome,32580,32580,0,0,1
Contig_36_37.8908,0,1,chromosome,26859,26858,0,0,1
Contig_37_313.933,0,0,unlabeled,1501,1501,1501,1501,6;1;16;2
Contig_38_35.5875,0,1,chromosome,21956,21956,0,0,1
Contig_39_33.407,0,1,chromosome,28929,28929,0,0,1
Contig_3_2068.51_Circ,0,0,unlabeled,2881,0,0,2419,13
Contig_40_103.772,1,0,plasmid,10001,0,10001,0,4
Contig_41_34.1985,0,1,chromosome,65019,65019,0,0,1
Contig_42_36.5118,0,1,chromosome,31705,31705,0,0,1
Contig_43_38.3202,0,1,chromosome,2634,2634,0,0,1
Contig_44_41.5594,0,1,chromosome,915,915,0,0,1
Contig_45_30.8124,0,1,chromosome,6941,6941,0,0,1
Contig_46_234.742,1,0,plasmid,794,0,794,0,2
Contig_47_36.2272,0,1,chromosome,57452,57452,0,0,1
Contig_48_136.591,1,0,plasmid,2964,0,2964,0,2
Contig_49_33.0345,0,1,chromosome,234230,234230,0,0,1
Contig_4_2092.5_Circ,0,0,unlabeled,4658,0,0,3166,10
Contig_50_32.3091,0,1,chromosome,30612,30612,0,0,1
Contig_51_34.7287,0,1,chromosome,3675,3675,0,0,1
Contig_52_33.9783,0,1,chromosome,16537,16537,0,0,1
Contig_53_39.5985,0,1,chromosome,1087,1087,0,0,1
Contig_54_33.3161,0,1,chromosome,78235,78235,0,0,1
Contig_55_146.185,1,0,plasmid,4985,0,4985,0,2
Contig_56_169.452,1,0,plasmid,1120,0,1120,0,2
Contig_57_177.064,1,0,plasmid,1240,0,1240,0,6
Contig_58_36.584,0,1,chromosome,7340,7340,0,0,1
Contig_59_31.831,0,1,chromosome,48680,48680,0,0,1
Contig_5_611.045_Circ,1,0,plasmid,1443,0,1092,0,17
Contig_60_196.299,1,1,ambiguous,1372,1372,1372,0,1;2
Contig_61_35.6471,0,1,chromosome,136674,136674,0,0,1
Contig_62_224.257,1,0,plasmid,1525,0,1525,0,2
Contig_63_120.7,1,0,plasmid,3243,0,3243,0,2
Contig_64_34.8707,0,1,chromosome,21899,21899,0,0,1
Contig_65_69.2464,1,0,plasmid,9461,0,9461,0,3
Contig_66_40.5247,0,1,chromosome,12584,12584,0,0,1
Contig_67_37.5013,0,1,chromosome,83841,83841,0,0,1
Contig_68_135.394,1,0,plasmid,1742,0,1742,0,2
Contig_69_35.5611,0,1,chromosome,68258,68258,0,0,1
Contig_6_1939.31_Circ,0,0,unlabeled,5333,0,0,1792,14
Contig_70_37.0044,0,1,chromosome,29790,29790,0,0,1
Contig_71_34.7499,0,1,chromosome,28238,28238,0,0,1
Contig_72_34.6024,0,1,chromosome,32077,32077,0,0,1
Contig_73_35.0791,0,1,chromosome,16871,16871,0,0,1
Contig_74_33.7115,0,1,chromosome,60487,60487,0,0,1
Contig_75_35.5765,0,1,chromosome,29071,29071,0,0,1
Contig_76_38.7541,0,1,chromosome,5760,5760,0,0,1
Contig_77_33.1753,0,1,chromosome,61026,61026,0,0,1
Contig_78_86.7894,1,0,plasmid,14595,0,14595,0,2
Contig_79_36.9323,0,1,chromosome,58423,58423,0,0,1
Contig_7_2593.65_Circ,0,0,unlabeled,3223,0,0,1787,15
Contig_80_34.4326,0,1,chromosome,112328,112328,0,0,1
Contig_81_37.8213,0,1,chromosome,3207,3207,0,0,1
Contig_82_38.742,0,1,chromosome,5612,5612,0,0,1
Contig_83_42.046,0,1,chromosome,4257,4257,0,0,1
Contig_84_40.6268,1,0,plasmid,2427,0,2427,0,3
Contig_85_39.556,0,1,chromosome,27733,27733,0,0,1
Contig_86_39.0456,0,1,chromosome,27944,27944,0,0,1
Contig_87_46.2305,0,1,chromosome,3924,3924,0,0,1
Contig_88_80.8436,1,0,plasmid,1268,0,1268,0,2
Contig_89_34.8155,0,1,chromosome,17997,17997,0,0,1
Contig_8_2575.4_Circ,1,0,plasmid,3536,0,3024,0,11
Contig_90_47.1703,0,1,chromosome,434,434,0,0,1
Contig_91_35.3165,0,1,chromosome,7197,7197,0,0,1
Contig_92_34.2284,0,1,chromosome,57453,57453,0,0,1
Contig_93_38.041,0,1,chromosome,12610,12610,0,0,1
Contig_94_35.8235,0,1,chromosome,48994,48994,0,0,1
Contig_95_387.006,1,1,ambiguous,949,949,949,0,1;3
Contig_96_34.2666,0,1,chromosome,4297,4297,0,0,1
Contig_97_31.8791,0,1,chromosome,42692,42692,0,0,1
Contig_98_110.042,1,0,plasmid,1821,0,1821,0,2
Contig_99_40.2225,0,1,chromosome,2627,2627,0,0,1
Contig_9_425.409,0,0,unlabeled,983,0,0,0,
Contig_101_40.5702:5p:1:38,1,0,plasmid,75,0,75,0,2
Contig_101_40.5702:5p:1:58,0,0,unlabeled,4,0,0,0,
Contig_101_40.5702:5p:1:59,0,0,unlabeled,96,0,0,0,
Contig_101_40.5702:5p:1:60,0,0,unlabeled,1,0,0,0,
Contig_101_40.5702:5p:1:61,0,0,unlabeled,1,0,0,0,
Contig_101_40.5702:5p:1:62,1,1,ambiguous,546,546,546,0,4;1
Contig_101_40.5702:5p:1:63,0,1,chromosome,415,415,0,0,1
Contig_101_40.5702:5p:1:64,0,1,chromosome,109,109,0,0,1
Contig_101_40.5702:5p:1:66,1,1,ambiguous,411,410,411,0,1;4
Contig_101_40.5702:5p:1:67,0,0,unlabeled,4,0,0,0,
Contig_101_40.5702:5p:1:68,0,0,unlabeled,96,0,0,0,
Contig_101_40.5702:5p:1:69,0,0,unlabeled,1,0,0,0,
Contig_101_40.5702:5p:1:70,0,0,unlabeled,1,0,0,0,
Contig_101_40.5702:5p:1:71,1,1,ambiguous,546,546,546,0,4;1
Contig_101_40.5702:5p:1:72,0,1,chromosome,415,415,0,0,1
Contig_101_40.5702:5p:1:73,0,1,chromosome,109,109,0,0,1
Contig_101_40.5702:5p:1:75,1,1,ambiguous,411,410,411,0,1;4
Contig_101_40.5702:5p:1:76,0,0,unlabeled,1,0,0,0,
Contig_101_40.5702:5p:1:77,0,0,unlabeled,4,0,0,0,
Contig_101_40.5702:5p:1:78,0,0,unlabeled,96,0,0,0,
Contig_101_40.5702:5p:1:79,0,0,unlabeled,1,0,0,0,
Contig_101_40.5702:5p:1:80,0,0,unlabeled,1,0,0,0,
Contig_101_40.5702:5p:1:81,0,1,chromosome,546,546,0,0,1
Contig_101_40.5702:5p:1:82,0,1,chromosome,415,415,0,0,1
Contig_101_40.5702:5p:1:83,0,1,chromosome,109,109,0,0,1
Contig_101_40.5702:5p:1:85,1,1,ambiguous,411,410,411,0,1;4
Contig_101_40.5702:5p:1:86,0,0,unlabeled,4,0,0,0,
Contig_101_40.5702:5p:1:87,0,0,unlabeled,97,0,0,0,
Contig_101_40.5702:5p:1:88,0,0,unlabeled,1,0,0,0,
Contig_101_40.5702:5p:1:89,0,0,unlabeled,1,0,0,0,
Contig_101_40.5702:5p:1:90,0,1,chromosome,546,546,0,0,1
Contig_101_40.5702:5p:1:91,0,1,chromosome,415,415,0,0,1
Contig_101_40.5702:5p:1:92,0,1,chromosome,108,108,0,0,1
Contig_101_40.5702:5p:1:93,1,1,ambiguous,411,410,411,0,1;4
Contig_101_40.5702:5p:1:94,0,0,unlabeled,2,0,0,0,
Contig_101_40.5702:5p:1:95,0,0,unlabeled,4,0,0,0,
Contig_101_40.5702:5p:1:96,0,0,unlabeled,99,0,0,0,
Contig_101_40.5702:5p:1:97,0,0,unlabeled,1,0,0,0,
Contig_101_40.5702:5p:1:98,0,0,unlabeled,1,0,0,0,
Contig_101_40.5702:5p:1:99,1,1,ambiguous,546,546,546,0,4;1
Contig_101_40.5702:5p:1:100,0,1,chromosome,415,415,0,0,1
Contig_101_40.5702:5p:1:101,0,1,chromosome,106,106,0,0,1
Contig_101_40.5702:5p:1:103,1,1,ambiguous,411,410,411,0,1;4
Contig_101_40.5702:5p:1:104,0,0,unlabeled,4,0,0,0,
Contig_101_40.5702:5p:1:105,0,0,unlabeled,97,0,0,0,
Contig_101_40.5702:5p:1:106,0,0,unlabeled,1,0,0,0,
Contig_101_40.5702:5p:1:107,0,0,unlabeled,1,0,0,0,
Contig_101_40.5702:5p:1:108,0,1,chromosome,546,546,0,0,1
Contig_101_40.5702:5p:1:109,0,1,chromosome,415,415,0,0,1
Contig_101_40.5702:5p:1:110,0,1,chromosome,108,108,0,0,1
Contig_101_40.5702:5p:1:112,1,1,ambiguous,411,410,411,0,1;4
Contig_101_40.5702:5p:1:113,0,0,unlabeled,1,0,0,0,
Contig_101_40.5702:5p:1:114,0,0,unlabeled,1,0,0,0,
Contig_101_40.5702:5p:1:115,0,0,unlabeled,4,0,0,0,
Contig_101_40.5702:5p:1:116,0,0,unlabeled,97,0,0,0,
Contig_101_40.5702:5p:1:117,0,0,unlabeled,1,0,0,0,
Contig_101_40.5702:5p:1:118,0,0,unlabeled,1,0,0,0,
Contig_101_40.5702:5p:1:119,0,1,chromosome,546,546,0,0,1
Contig_101_40.5702:5p:1:120,0,1,chromosome,415,415,0,0,1
Contig_101_40.5702:5p:1:121,0,1,chromosome,108,108,0,0,1
Contig_101_40.5702:5p:1:122,1,1,ambiguous,411,410,411,0,1;4
Contig_101_40.5702:5p:1:123,0,0,unlabeled,2,0,0,0,
Contig_101_40.5702:5p:1:124,0,0,unlabeled,4,0,0,0,
Contig_101_40.5702:5p:1:125,0,0,unlabeled,96,0,0,0,
Contig_101_40.5702:5p:1:126,0,0,unlabeled,1,0,0,0,
Contig_101_40.5702:5p:1:127,0,0,unlabeled,1,0,0,0,
Contig_101_40.5702:5p:1:128,0,1,chromosome,546,546,0,0,1
Contig_101_40.5702:5p:1:129,0,1,chromosome,415,415,0,0,1
Contig_101_40.5702:5p:1:130,0,1,chromosome,109,109,0,0,1
Contig_101_40.5702:5p:1:132,1,1,ambiguous,411,410,411,0,1;4
Contig_101_40.5702:5p:1:133,0,0,unlabeled,4,0,0,0,
Contig_101_40.5702:5p:1:134,0,0,unlabeled,96,0,0,0,
Contig_101_40.5702:5p:1:135,0,0,unlabeled,1,0,0,0,
Contig_101_40.5702:5p:1:136,0,0,unlabeled,1,0,0,0,
Contig_101_40.5702:5p:1:137,0,0,unlabeled,1,0,0,0,
Contig_101_40.5702:5p:1:138,0,1,chromosome,546,546,0,0,1
Contig_101_40.5702:5p:1:139,0,1,chromosome,415,415,0,0,1
Contig_101_40.5702:5p:1:140,0,1,chromosome,109,109,0,0,1
Contig_101_40.5702:5p:1:141,1,1,ambiguous,411,410,411,0,1;4
