contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
Contig_100_299.767,0,1,chromosome,875,875,0,0,1
Contig_101_507.98,0,1,chromosome,711,711,0,0,1
Contig_102_218.394,0,1,chromosome,164873,164873,0,0,1
Contig_103_232.909,0,1,chromosome,26178,26178,0,0,1
Contig_104_208.516,0,1,chromosome,19623,19623,0,0,1
Contig_105_357.561,0,1,chromosome,689,689,0,0,1
Contig_106_131.145,0,1,chromosome,33513,33513,0,0,2
Contig_107_202.54,0,1,chromosome,34410,34410,0,0,1
Contig_108_199.763,0,1,chromosome,29802,29802,0,0,1
Contig_109_226.556,0,1,chromosome,39915,39915,0,0,1
Contig_10_370.255,0,1,chromosome,418,418,0,0,2
Contig_110_104.214,0,1,chromosome,7927,7927,0,0,2
Contig_111_153.533,0,1,chromosome,30223,30223,0,0,1
Contig_112_203.587,0,1,chromosome,129668,129668,0,0,1
Contig_113_224.194,0,1,chromosome,50373,50373,0,0,1
Contig_114_197.379,0,1,chromosome,89769,89769,0,0,1
Contig_115_144.015,0,1,chromosome,19337,19337,0,0,2
Contig_11_484.434,0,1,chromosome,1154,1154,0,0,1
Contig_12_1223.48,0,1,chromosome,2143,2143,0,0,1
Contig_13_198.039,0,1,chromosome,1673,1673,0,0,1
Contig_14_149.652,0,1,chromosome,1320,1029,0,0,1
Contig_15_166.323,0,1,chromosome,146483,146483,0,0,1
Contig_16_148.809,0,1,chromosome,37663,37651,0,0,2
Contig_17_138.748,0,1,chromosome,50454,50454,0,0,2
Contig_18_171.892,0,1,chromosome,9345,9345,0,0,1
Contig_19_212.417,0,1,chromosome,60643,60643,0,0,1
Contig_1_162.112,0,1,chromosome,1838,1838,0,0,1
Contig_20_135.061,0,0,unlabeled,4150,0,0,4150,6
Contig_21_167.259,0,1,chromosome,238973,238973,0,0,1
Contig_22_253.923,1,0,plasmid,3794,0,3794,0,4
Contig_23_347.219,0,1,chromosome,340,340,0,0,1
Contig_24_158.361,0,1,chromosome,52345,52345,0,0,1
Contig_25_204.924,0,1,chromosome,8904,8904,0,0,1
Contig_26_247.578,1,0,plasmid,4746,0,4746,0,4
Contig_27_139.551,0,1,chromosome,62279,62279,0,0,2
Contig_28_166.48,0,1,chromosome,28445,28445,0,0,1
Contig_29_159.969,0,1,chromosome,8574,8574,0,0,1
Contig_2_151.099,0,1,chromosome,99796,98932,0,0,2
Contig_30_162.407,0,1,chromosome,1201,1201,0,0,1
Contig_31_684.804,1,0,plasmid,9876,0,9876,0,5
Contig_32_185.967,0,1,chromosome,35136,35136,0,0,1
Contig_33_455.621,0,0,unlabeled,820,820,0,820,7;2
Contig_34_178.993,0,1,chromosome,41536,41536,0,0,1
Contig_35_189.147,0,1,chromosome,85913,85913,0,0,1
Contig_36_246.002,0,1,chromosome,1071,1071,0,0,1
Contig_37_188.198,0,1,chromosome,24726,24726,0,0,1
Contig_38_376.207,0,1,chromosome,6141,6141,0,0,1
Contig_39_398.44,0,1,chromosome,977,977,0,0,1
Contig_3_340.483,1,0,plasmid,106935,0,106935,0,3
Contig_40_168.098,0,1,chromosome,26606,26606,0,0,1
Contig_41_163.789,0,1,chromosome,93891,93891,0,0,2
Contig_42_144.876,0,1,chromosome,82843,82843,0,0,2
Contig_43_120.112,0,1,chromosome,6509,6509,0,0,2
Contig_44_250.878,1,0,plasmid,12185,0,12185,0,4
Contig_45_2956.96,1,1,ambiguous,1087,1087,1087,0,1;2;5
Contig_46_250.363,0,0,unlabeled,2414,0,0,0,
Contig_47_266.154,0,1,chromosome,2417,2417,0,0,1
Contig_48_5143.87,1,1,ambiguous,755,755,755,0,4;1;2
Contig_49_191.032,0,1,chromosome,100330,100330,0,0,1
Contig_4_208.61,0,1,chromosome,10081,10081,0,0,1
Contig_50_167.965,0,1,chromosome,54654,54654,0,0,1
Contig_51_161.265,0,1,chromosome,21912,21912,0,0,1
Contig_52_1565.89,0,1,chromosome,2594,2594,0,0,1;2
Contig_53_122.087,0,1,chromosome,14930,14930,0,0,2
Contig_54_2055.24,0,1,chromosome,1039,1039,0,0,1;2
Contig_55_138.31,0,1,chromosome,63845,63845,0,0,2
Contig_56_233.347,0,1,chromosome,35756,35756,0,0,1
Contig_57_277.062,0,1,chromosome,2783,2783,0,0,1
Contig_58_379.192,0,1,chromosome,1430,1430,0,0,1
Contig_59_215.024,0,1,chromosome,100917,100917,0,0,1
Contig_5_143.461,0,1,chromosome,25440,25440,0,0,2
Contig_60_234.79,0,1,chromosome,10132,10132,0,0,1
Contig_61_353.527,0,1,chromosome,379,379,0,0,1
Contig_62_182.291,0,1,chromosome,52469,52469,0,0,1
Contig_63_144.674,0,1,chromosome,29511,29511,0,0,2
Contig_64_168.727,0,1,chromosome,62372,62372,0,0,1
Contig_65_362.148,0,1,chromosome,1221,1221,0,0,1
Contig_66_154.35,0,1,chromosome,63388,63388,0,0,2
Contig_67_223.874,0,1,chromosome,19431,19431,0,0,1
Contig_68_107.923,0,1,chromosome,5447,5447,0,0,2
Contig_69_336.94,0,1,chromosome,345,345,0,0,2
Contig_6_215.516,0,1,chromosome,79619,79619,0,0,1
Contig_70_185.471,0,1,chromosome,23830,23830,0,0,1
Contig_71_252.015,0,1,chromosome,13045,13045,0,0,1
Contig_72_143.049,0,1,chromosome,35826,35826,0,0,2
Contig_73_154.798,0,1,chromosome,30589,30589,0,0,2
Contig_74_170.926,0,1,chromosome,5322,5322,0,0,2
Contig_75_176.39,0,1,chromosome,44478,44478,0,0,1
Contig_76_398.378,1,1,ambiguous,895,895,895,0,4;2
Contig_77_1161.97,0,1,chromosome,2953,2953,0,0,1
Contig_78_678.099,0,1,chromosome,354,354,0,0,1
Contig_79_230.757,0,1,chromosome,115534,115534,0,0,1
Contig_7_182.64,0,1,chromosome,9750,9750,0,0,1
Contig_80_229.705,0,1,chromosome,82991,82991,0,0,1
Contig_81_231.358,0,1,chromosome,125750,125750,0,0,1
Contig_82_201.588,0,1,chromosome,3995,3995,0,0,1
Contig_83_182.156,0,1,chromosome,3959,3959,0,0,1
Contig_84_200.924,0,1,chromosome,1190,1190,0,0,1
Contig_85_197.685,0,1,chromosome,156696,156696,0,0,1
Contig_86_132.637,0,1,chromosome,776,776,0,0,1
Contig_87_342.981,0,1,chromosome,1407,1407,0,0,1
Contig_88_388.161,0,1,chromosome,1360,1360,0,0,1
Contig_89_263.726,1,0,plasmid,12504,0,12504,0,4
Contig_8_268.899,1,0,plasmid,35427,0,35427,0,4
Contig_90_142.131,0,1,chromosome,102433,102433,0,0,2
Contig_91_191.434,0,1,chromosome,23633,23633,0,0,1
Contig_92_402.155,0,1,chromosome,1058,1058,0,0,1
Contig_93_314.401,0,1,chromosome,521,521,0,0,1
Contig_94_192.717,0,1,chromosome,23448,23445,0,0,1
Contig_95_181.801,0,1,chromosome,118192,118192,0,0,1
Contig_96_603.836,0,1,chromosome,350,350,0,0,1
Contig_97_125.301,0,1,chromosome,12669,12669,0,0,2
Contig_98_154.022,0,1,chromosome,5914,5914,0,0,1
Contig_99_134.319,0,1,chromosome,179495,179495,0,0,2
Contig_9_69.2539,0,0,unlabeled,843,0,0,0,
Contig_108_199.763:5p:1:2,0,0,unlabeled,7,0,0,0,
Contig_10_370.255:3p:1:5,0,1,chromosome,95,95,0,0,2
Contig_10_370.255:3p:1:6,0,1,chromosome,95,95,0,0,2
Contig_12_1223.48:5p:1:3,0,1,chromosome,163,163,0,0,1
Contig_12_1223.48:5p:1:4,0,1,chromosome,229,229,0,0,1
Contig_12_1223.48:5p:1:6,0,1,chromosome,153,153,0,0,1
Contig_12_1223.48:5p:1:9,0,1,chromosome,168,168,0,0,1
Contig_16_148.809:3p:1:8,0,0,unlabeled,4,0,0,0,
Contig_16_148.809:3p:1:9,0,0,unlabeled,1,0,0,0,
Contig_16_148.809:3p:1:10,0,0,unlabeled,3,0,0,0,
Contig_16_148.809:3p:1:11,0,0,unlabeled,2,0,0,0,
Contig_18_171.892:3p:1:5,0,0,unlabeled,2,0,0,0,
Contig_18_171.892:3p:1:6,0,0,unlabeled,1,0,0,0,
Contig_18_171.892:3p:1:8,0,0,unlabeled,1,0,0,0,
