contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
Contig_100_16.942,0,1,chromosome,11762,11762,0,0,1
Contig_101_23.5024,0,1,chromosome,67958,67958,0,0,1
Contig_102_20.3287,0,1,chromosome,107472,107472,0,0,1
Contig_103_23.8359,0,1,chromosome,62638,62638,0,0,1
Contig_104_17.037,0,1,chromosome,1074,1074,0,0,1
Contig_105_14.1782,0,1,chromosome,3162,3162,0,0,1
Contig_106_14.9097,0,1,chromosome,27479,27479,0,0,1
Contig_107_36.7346,0,1,chromosome,66976,66976,0,0,1
Contig_108_27.9287,0,1,chromosome,1746,1746,0,0,1
Contig_109_21.1473,0,1,chromosome,27116,27116,0,0,1
Contig_10_22.1569,0,1,chromosome,8908,8908,0,0,1
Contig_110_23.1032,0,1,chromosome,12498,12498,0,0,1
Contig_111_23.441,0,1,chromosome,18174,18174,0,0,1
Contig_112_25.0175,0,1,chromosome,62598,62598,0,0,1
Contig_113_22.5755,0,1,chromosome,5393,5393,0,0,1
Contig_114_18.5732,0,1,chromosome,8256,8256,0,0,1
Contig_115_20.2571,0,1,chromosome,13596,13596,0,0,1
Contig_116_19.5211,0,1,chromosome,17595,17595,0,0,1
Contig_117_19.8525,0,1,chromosome,10582,10582,0,0,1
Contig_118_43.3935,0,1,chromosome,4106,4106,0,0,1
Contig_119_26.9035,0,1,chromosome,35481,35481,0,0,1
Contig_11_24.7928,1,0,plasmid,67894,0,67894,0,2
Contig_120_25.8366,0,1,chromosome,68207,68207,0,0,1
Contig_121_21.6737,1,0,plasmid,3107,0,3107,0,2
Contig_122_11.1429,0,1,chromosome,1091,1091,0,0,1
Contig_123_17.5748,0,1,chromosome,13401,13401,0,0,1
Contig_124_33.5864,0,1,chromosome,9608,9608,0,0,1
Contig_125_24.5226,1,0,plasmid,30185,0,30185,0,2
Contig_126_12.6608,0,1,chromosome,1606,1606,0,0,1
Contig_127_28.5412,0,1,chromosome,75939,75939,0,0,1
Contig_128_23.7422,0,1,chromosome,68061,68061,0,0,1
Contig_129_26.9094,1,0,plasmid,3354,0,3354,0,2
