contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
Contig_100_199.342,0,1,chromosome,12669,12669,0,0,1
Contig_101_257.712,1,0,plasmid,11947,0,11947,0,2
Contig_102_430.451,0,1,chromosome,689,689,0,0,1
Contig_103_192.345,0,1,chromosome,33513,33513,0,0,1
Contig_104_236.39,0,1,chromosome,35919,35919,0,0,1
Contig_105_225.678,0,1,chromosome,100917,100917,0,0,1
Contig_106_206.258,0,1,chromosome,29733,29733,0,0,1
Contig_107_170.854,0,1,chromosome,7928,7928,0,0,1
Contig_108_196.774,0,1,chromosome,30222,30222,0,0,1
Contig_109_222.148,0,1,chromosome,129668,129668,0,0,1
Contig_10_496.323,0,1,chromosome,418,418,0,0,1
Contig_110_219.24,0,1,chromosome,50034,50034,0,0,1
Contig_11_485.795,0,1,chromosome,614,614,0,0,1
Contig_12_1438.3,0,1,chromosome,2143,2143,0,0,1
Contig_13_202.414,0,1,chromosome,23390,23390,0,0,1
Contig_14_242.23,0,1,chromosome,1673,1673,0,0,1
Contig_15_205.43,0,1,chromosome,1320,1320,0,0,1
Contig_16_216.439,0,1,chromosome,146483,146483,0,0,1
Contig_17_201.936,0,1,chromosome,37663,37663,0,0,1
Contig_18_201.701,0,1,chromosome,50462,50462,0,0,1
Contig_19_223.782,0,1,chromosome,60642,60642,0,0,1
Contig_1_209.454,0,1,chromosome,28445,28445,0,0,1
Contig_20_174.411,0,1,chromosome,4150,4150,0,0,1
Contig_21_207.761,0,1,chromosome,244943,244943,0,0,1
Contig_22_268.672,1,0,plasmid,4039,0,4039,0,2
Contig_23_226.376,0,1,chromosome,8904,8904,0,0,1
Contig_24_250.187,1,0,plasmid,4501,0,4501,0,2
Contig_25_201.607,0,1,chromosome,62279,62279,0,0,1
Contig_26_212.321,0,1,chromosome,8574,8574,0,0,1
Contig_27_166.442,0,1,chromosome,1201,1201,0,0,1
Contig_28_525.792,0,1,chromosome,539,539,0,0,1
Contig_29_220.266,0,1,chromosome,35136,35136,0,0,1
Contig_2_219.437,0,1,chromosome,99114,99114,0,0,1
Contig_30_5786.73,0,1,chromosome,944,944,0,0,1
Contig_31_658.84,0,1,chromosome,820,820,0,0,1
Contig_32_228.15,0,1,chromosome,61614,61614,0,0,1
Contig_33_216.049,0,1,chromosome,85914,85914,0,0,1
Contig_34_337.045,0,1,chromosome,1071,1071,0,0,1
Contig_35_218.398,0,1,chromosome,24726,24726,0,0,1
Contig_36_495.545,0,1,chromosome,6141,6141,0,0,1
Contig_37_465.405,0,1,chromosome,977,977,0,0,1
