contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
Contig_1000_32.5421,0,1,chromosome,2476,2476,0,0,1
Contig_1001_7.50362,0,0,unlabeled,2365,0,0,2365,47
Contig_1002_24.5859,0,1,chromosome,982,982,0,0,1
Contig_1003_16.5059,0,1,chromosome,434,434,0,0,1
Contig_1004_25.3221,0,0,unlabeled,1252,0,0,0,
Contig_1005_35.422,0,1,chromosome,806,806,0,0,1
Contig_1006_36.1861,0,1,chromosome,453,453,0,0,1
Contig_1007_18.2217,0,1,chromosome,1245,1245,0,0,1
Contig_1008_35.6515,0,1,chromosome,614,614,0,0,1
Contig_1009_22.4212,0,0,unlabeled,388,0,0,0,
Contig_100_34.2103,0,0,unlabeled,42199,0,0,41770,2
Contig_1010_31.1828,0,1,chromosome,1211,1211,0,0,1
Contig_1011_24.025,0,1,chromosome,1182,1182,0,0,1
Contig_1012_45.4735,0,1,chromosome,1113,1113,0,0,1
Contig_1013_28.4483,0,1,chromosome,613,613,0,0,1
Contig_1014_22.4639,0,1,chromosome,2231,2231,0,0,1
Contig_1015_51.8468,0,1,chromosome,447,447,0,0,1
Contig_1016_19.6372,0,1,chromosome,2216,2216,0,0,1
Contig_1017_44.9152,0,1,chromosome,1705,1705,0,0,1
Contig_1018_24.0947,0,1,chromosome,11783,11783,0,0,1
Contig_1019_27.2359,0,1,chromosome,3712,3712,0,0,1
Contig_101_49.1922,0,1,chromosome,3507,3507,0,0,1
Contig_1020_45.0925,0,1,chromosome,1732,1732,0,0,1
Contig_1021_31.4979,0,1,chromosome,2000,2000,0,0,1
Contig_1022_26.187,0,1,chromosome,5548,5548,0,0,1
Contig_1023_30.1449,0,1,chromosome,1206,1206,0,0,1
Contig_1024_8.00203,1,0,plasmid,2982,0,2982,0,19
Contig_1025_18.2768,0,1,chromosome,2866,2866,0,0,1
Contig_1026_26.1242,0,0,unlabeled,699,0,0,0,
Contig_1027_32.0032,0,1,chromosome,5779,5779,0,0,1
Contig_1028_37.3124,0,1,chromosome,2355,2355,0,0,1
Contig_1029_30.556,0,1,chromosome,849,849,0,0,1
Contig_102_33.3891,0,1,chromosome,1272,1272,0,0,1
Contig_1030_22.2211,0,1,chromosome,8044,8044,0,0,1
Contig_1031_32.6242,0,1,chromosome,4209,4209,0,0,1
Contig_1032_37.7043,0,1,chromosome,992,992,0,0,1
Contig_1033_24.2393,0,0,unlabeled,712,0,0,0,
Contig_1034_29.3108,0,0,unlabeled,1292,0,0,1292,2
Contig_1035_25.3481,0,1,chromosome,808,808,0,0,1
Contig_1036_35.0787,0,1,chromosome,2647,2647,0,0,1
Contig_1037_31.7642,0,1,chromosome,505,505,0,0,1
Contig_1038_45.1059,0,1,chromosome,2234,2234,0,0,1
Contig_1039_26.663,0,1,chromosome,6987,6987,0,0,1
Contig_103_38.4947,0,1,chromosome,1061,1061,0,0,1
Contig_1040_10.9423,0,0,unlabeled,7078,0,0,6769,12
Contig_1041_32.8984,0,1,chromosome,1788,1788,0,0,1
Contig_1042_23.567,0,1,chromosome,3375,3375,0,0,1
Contig_1043_18.5852,1,0,plasmid,3518,0,3518,0,3
Contig_1044_22,0,1,chromosome,339,339,0,0,1
Contig_1045_16.9097,0,0,unlabeled,763,0,0,0,
Contig_1046_51.1562,0,1,chromosome,459,459,0,0,1
Contig_1047_13.5658,0,0,unlabeled,2504,0,0,2133,14
Contig_1048_20.5257,0,0,unlabeled,2956,0,0,0,
Contig_1049_23.0519,0,1,chromosome,3244,3244,0,0,1
Contig_104_21.5869,0,0,unlabeled,977,0,0,0,
Contig_1050_41.0086,0,1,chromosome,810,810,0,0,1
Contig_1051_29.7679,0,1,chromosome,805,805,0,0,1
Contig_1052_35.5776,0,0,unlabeled,690,690,0,690,1;95
Contig_1053_38.4286,0,0,unlabeled,749,749,0,725,92;1
Contig_1054_37.0305,0,0,unlabeled,931,0,0,931,2
Contig_1055_31.0779,0,1,chromosome,3376,3376,0,0,1
Contig_1056_22.9874,0,0,unlabeled,1227,0,0,1227,2
Contig_1057_28.6192,0,1,chromosome,4498,4498,0,0,1
Contig_1058_25.709,0,1,chromosome,2107,2107,0,0,1
Contig_1059_33.3519,0,0,unlabeled,1752,1752,0,1749,1;10
Contig_105_26.2237,0,1,chromosome,1114,1114,0,0,1
Contig_1060_30.81,0,1,chromosome,4151,4151,0,0,1
Contig_1061_50.1213,0,0,unlabeled,985,985,0,985,1;97
Contig_1062_30.0212,0,1,chromosome,4108,4108,0,0,1
Contig_1063_30.2351,0,1,chromosome,1496,1496,0,0,1
Contig_1064_38.4651,0,0,unlabeled,1841,1841,0,1841,1;32
Contig_1065_15.7712,0,0,unlabeled,1521,0,0,0,
Contig_1066_31.5156,0,1,chromosome,2702,2702,0,0,1
Contig_1067_36.4337,0,1,chromosome,3930,3930,0,0,1
Contig_1068_28.7904,0,1,chromosome,1527,1527,0,0,1
Contig_1069_38.653,0,1,chromosome,635,635,0,0,1
Contig_106_43.8179,0,1,chromosome,842,842,0,0,1
Contig_1070_20.5571,0,1,chromosome,1315,1315,0,0,1
Contig_1071_18.5263,0,1,chromosome,972,972,0,0,1
Contig_1072_34.1159,0,1,chromosome,590,590,0,0,1
Contig_1073_18.6139,0,1,chromosome,838,838,0,0,1
Contig_1074_28.0116,0,1,chromosome,1328,1328,0,0,1
Contig_1075_17.1323,0,1,chromosome,2751,2751,0,0,1
Contig_1076_34.5632,0,1,chromosome,1751,1751,0,0,1
Contig_1077_30.1675,0,0,unlabeled,1424,0,0,1424,2
Contig_1078_35.5243,0,1,chromosome,340,340,0,0,1
Contig_1079_29.5036,0,1,chromosome,1421,1421,0,0,1
Contig_107_37.9613,0,1,chromosome,3099,3099,0,0,1
Contig_1080_36.2488,0,1,chromosome,1142,1142,0,0,1
Contig_1081_20.1494,0,1,chromosome,1026,1026,0,0,1
Contig_1082_41.7459,0,0,unlabeled,1703,1703,0,1703,1;70
Contig_1083_25.5209,0,1,chromosome,6512,6512,0,0,1
Contig_1084_25.2294,0,1,chromosome,1968,1968,0,0,1
Contig_1085_38.946,0,1,chromosome,1741,1741,0,0,1
Contig_1086_39.3493,0,1,chromosome,1757,1757,0,0,1
Contig_1087_23.0075,0,0,unlabeled,1567,0,0,0,
Contig_1088_54.7996,0,0,unlabeled,965,965,0,965,1;153
Contig_1089_25.8444,0,1,chromosome,377,377,0,0,1
Contig_108_31.1727,0,0,unlabeled,2083,0,0,0,
Contig_1090_49.9191,0,1,chromosome,606,606,0,0,1
Contig_1091_40.9597,0,0,unlabeled,1652,1652,0,1652,1;65
Contig_1092_25.2776,0,1,chromosome,3648,3648,0,0,1
Contig_1093_22.5746,0,0,unlabeled,1405,0,0,0,
Contig_1094_25.9202,0,1,chromosome,801,801,0,0,1
Contig_1095_11.2176,0,0,unlabeled,7092,0,0,7092,36
