contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
1,0,1,chromosome,366427,366427,0,0,1
2,0,1,chromosome,284772,284772,0,0,1
3,0,1,chromosome,255757,255757,0,0,1
4,0,1,chromosome,234351,234351,0,0,1
5,0,1,chromosome,225333,225333,0,0,1
6,0,1,chromosome,197387,197387,0,0,1
7,0,1,chromosome,194490,194490,0,0,1
8,0,1,chromosome,183342,183342,0,0,1
9,0,1,chromosome,175848,175848,0,0,1
10,0,1,chromosome,163774,163774,0,0,1
11,0,1,chromosome,162193,162193,0,0,1
12,0,1,chromosome,161301,161301,0,0,1
13,0,1,chromosome,155299,155299,0,0,1
14,0,1,chromosome,120200,120200,0,0,1
15,0,1,chromosome,105421,105421,0,0,1
16,0,1,chromosome,98430,98430,0,0,1
17,0,1,chromosome,98321,98321,0,0,1
18,0,1,chromosome,96396,96396,0,0,1
19,0,1,chromosome,95106,95106,0,0,1
20,0,1,chromosome,86388,86388,0,0,1
21,0,1,chromosome,86028,86028,0,0,1
22,0,1,chromosome,84934,84934,0,0,1
23,0,1,chromosome,82069,82069,0,0,1
24,0,1,chromosome,81072,81072,0,0,1
25,0,1,chromosome,80066,80066,0,0,1
26,0,1,chromosome,78171,78171,0,0,1
27,0,1,chromosome,70143,70143,0,0,1
28,0,1,chromosome,68121,68121,0,0,1
29,0,1,chromosome,61986,61986,0,0,1
30,0,1,chromosome,61556,61556,0,0,1
31,0,1,chromosome,55174,55174,0,0,1
32,0,1,chromosome,53239,53239,0,0,1
33,0,1,chromosome,48727,48727,0,0,1
34,0,1,chromosome,48544,48544,0,0,1
35,0,1,chromosome,42568,42568,0,0,1
36,0,1,chromosome,40640,40640,0,0,1
37,0,1,chromosome,40010,40010,0,0,1
38,0,1,chromosome,36769,36769,0,0,1
39,0,1,chromosome,34757,34757,0,0,1
40,0,1,chromosome,33794,33794,0,0,1
41,0,1,chromosome,30908,30908,0,0,1
42,0,1,chromosome,26732,26732,0,0,1
43,0,1,chromosome,26136,26136,0,0,1
44,0,1,chromosome,25351,25351,0,0,1
45,0,1,chromosome,23133,23133,0,0,1
46,0,1,chromosome,20018,20018,0,0,1
47,0,1,chromosome,19713,19713,0,0,1
48,1,0,plasmid,15185,0,15185,0,2
49,0,1,chromosome,13956,13956,0,0,1
50,0,1,chromosome,12977,12977,0,0,1
51,0,1,chromosome,12786,12786,0,0,1
52,1,0,plasmid,12143,0,12143,0,2
53,0,1,chromosome,10508,10508,0,0,1
54,0,1,chromosome,10409,10409,0,0,1
55,0,1,chromosome,8956,8956,0,0,1
56,0,1,chromosome,6866,6866,0,0,1
57,0,1,chromosome,6655,6655,0,0,1
58,0,1,chromosome,6629,6629,0,0,1
59,0,1,chromosome,5291,5291,0,0,1
60,0,1,chromosome,5280,5280,0,0,1
61,1,0,plasmid,5215,0,5215,0,4
62,1,0,plasmid,5160,0,5160,0,2
63,1,0,plasmid,4927,0,4927,0,3
64,0,1,chromosome,4462,4462,0,0,1
65,0,1,chromosome,4213,4213,0,0,1
66,0,1,chromosome,4034,4034,0,0,1
67,0,1,chromosome,3990,3990,0,0,1
68,0,1,chromosome,3925,3925,0,0,1
69,0,1,chromosome,3671,3670,0,0,1
70,1,0,plasmid,3468,0,3468,0,2
