contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
Contig_1000_32.9886,0,1,chromosome,17967,17967,0,0,1
Contig_1001_28.3243,0,1,chromosome,5891,5891,0,0,1
Contig_1002_20.7507,0,1,chromosome,726,726,0,0,1
Contig_1003_18.5671,0,1,chromosome,3046,3046,0,0,1
Contig_1004_24.9908,0,1,chromosome,5013,5013,0,0,1
Contig_1005_30.6495,0,1,chromosome,1358,1358,0,0,1
Contig_1006_26.2386,0,1,chromosome,4880,4880,0,0,1
Contig_1007_17.8536,0,1,chromosome,935,935,0,0,1
Contig_1008_23.2804,0,1,chromosome,1556,1556,0,0,1
Contig_1009_25.0936,0,1,chromosome,17132,17132,0,0,1
Contig_100_24.4235,0,1,chromosome,10270,10270,0,0,1
Contig_1010_18.6398,0,1,chromosome,925,925,0,0,1
Contig_1011_21.7751,0,1,chromosome,5382,5382,0,0,1
Contig_1012_15.884,0,1,chromosome,856,856,0,0,1
Contig_1013_10.6634,0,1,chromosome,3223,3223,0,0,1
Contig_1014_21.2899,0,1,chromosome,11397,11397,0,0,1
Contig_1015_17.5376,0,1,chromosome,2213,2213,0,0,1
Contig_1016_16.3163,0,1,chromosome,1747,1747,0,0,1
Contig_1017_48.7864,0,1,chromosome,5951,5951,0,0,1
Contig_1018_19.8742,1,0,plasmid,640,0,640,0,3
Contig_1019_24.089,0,1,chromosome,1727,1727,0,0,1
Contig_101_38.0161,0,1,chromosome,3744,3744,0,0,1
Contig_1020_20.1374,0,1,chromosome,5144,5144,0,0,1
Contig_1021_84.4554,0,1,chromosome,3014,3013,0,0,1
Contig_1022_10.75,0,1,chromosome,668,668,0,0,1
Contig_1023_23.695,0,1,chromosome,1045,1045,0,0,1
Contig_1024_5.44702,0,1,chromosome,624,624,0,0,1
Contig_1025_96.0652,1,0,plasmid,14989,0,14989,0,2
Contig_1026_9.26557,0,1,chromosome,325,325,0,0,1
Contig_1027_19.799,0,1,chromosome,1259,1259,0,0,1
Contig_1028_49.9695,0,1,chromosome,877,877,0,0,1
Contig_1029_25.6196,0,1,chromosome,777,777,0,0,1
Contig_102_22.312,0,1,chromosome,12194,12194,0,0,1
Contig_1030_34.2267,0,1,chromosome,1370,1370,0,0,1
Contig_1031_5.96694,0,1,chromosome,383,383,0,0,1
Contig_1032_16.8305,0,1,chromosome,2509,2509,0,0,1
Contig_1033_27.9857,0,1,chromosome,8019,8019,0,0,1
Contig_1034_17.6003,0,1,chromosome,3633,3633,0,0,1
Contig_1035_7.56066,0,1,chromosome,325,325,0,0,1
Contig_1036_12.9611,1,0,plasmid,303,0,303,0,3
Contig_1037_10.383,0,1,chromosome,1255,1255,0,0,1
Contig_1038_14.0741,0,1,chromosome,857,857,0,0,1
Contig_1039_3.8191,0,1,chromosome,219,219,0,0,1
Contig_103_10.4679,0,1,chromosome,394,394,0,0,1
Contig_1040_11.5816,0,1,chromosome,3621,3621,0,0,1
Contig_1041_9.62056,0,1,chromosome,555,555,0,0,1
Contig_1042_24.4291,0,1,chromosome,5003,5003,0,0,1
Contig_1043_8.88363,0,1,chromosome,528,528,0,0,1
Contig_1044_17.8213,0,1,chromosome,837,837,0,0,1
Contig_1045_57.5174,1,0,plasmid,760,0,760,0,3;2
Contig_1046_18.2582,0,1,chromosome,357,357,0,0,1
Contig_1047_29.3998,0,1,chromosome,8104,8104,0,0,1
Contig_1048_39.9624,0,1,chromosome,2571,2571,0,0,1
Contig_1049_9.72104,0,1,chromosome,741,741,0,0,1
Contig_104_22.6127,0,1,chromosome,699,699,0,0,1
Contig_1050_25.8487,0,1,chromosome,2261,2261,0,0,1
Contig_1051_27.7349,0,1,chromosome,8780,8777,0,0,1
Contig_1052_28.25,0,1,chromosome,4117,4117,0,0,1
Contig_1053_19.4277,0,1,chromosome,1119,1119,0,0,1
Contig_1054_23.6342,0,1,chromosome,2959,2959,0,0,1
Contig_1055_20.7466,0,1,chromosome,8148,8148,0,0,1
