contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
1,0,1,chromosome,888542,888542,0,0,1
2,0,1,chromosome,815193,815193,0,0,1
3,0,1,chromosome,563930,563930,0,0,1
4,0,1,chromosome,312403,312403,0,0,1
5,0,1,chromosome,302127,302127,0,0,1
6,0,1,chromosome,270916,270916,0,0,1
7,0,1,chromosome,194750,194750,0,0,1
8,0,1,chromosome,164478,164430,0,0,1
9,0,1,chromosome,154534,154534,0,0,1
10,0,1,chromosome,143286,143286,0,0,1
11,1,0,plasmid,142555,0,142555,0,2
12,0,1,chromosome,139536,139536,0,0,1
13,0,1,chromosome,119091,119091,0,0,1
14,0,1,chromosome,110345,110345,0,0,1
15,0,1,chromosome,104101,104101,0,0,1
16,0,1,chromosome,88132,88132,0,0,1
17,0,1,chromosome,69081,69081,0,0,1
18,0,1,chromosome,50609,50603,0,0,1
19,0,1,chromosome,45687,45687,0,0,1
20,0,1,chromosome,40537,40537,0,0,1
21,0,1,chromosome,36071,36071,0,0,1
22,0,1,chromosome,35375,35375,0,0,1
23,0,1,chromosome,30165,30165,0,0,1
24,0,1,chromosome,24126,24126,0,0,1
25,0,1,chromosome,18780,18780,0,0,1
26,0,1,chromosome,14029,14029,0,0,1
27,0,1,chromosome,7489,7489,0,0,1
28,1,0,plasmid,6760,0,6760,0,3
29,1,0,plasmid,2590,0,2590,0,4
30,0,1,chromosome,2104,2104,0,0,1
31,0,1,chromosome,2102,2102,0,0,1
32,0,1,chromosome,1795,1795,0,0,1
33,0,1,chromosome,1757,1757,0,0,1
34,0,1,chromosome,1689,1689,0,0,1
35,0,1,chromosome,1178,1178,0,0,1
36,0,1,chromosome,1096,1096,0,0,1
37,0,1,chromosome,1038,1038,0,0,1
38,0,1,chromosome,990,990,0,0,1
39,0,1,chromosome,890,890,0,0,1
40,0,1,chromosome,856,856,0,0,1
41,0,1,chromosome,794,794,0,0,1
42,0,1,chromosome,784,784,0,0,1
43,0,1,chromosome,784,784,0,0,1
44,0,1,chromosome,728,728,0,0,1
45,0,1,chromosome,727,727,0,0,1
46,0,1,chromosome,712,712,0,0,1
47,0,1,chromosome,690,690,0,0,1
48,0,1,chromosome,582,582,0,0,1
49,0,1,chromosome,581,581,0,0,1
50,0,1,chromosome,581,581,0,0,1
51,1,1,ambiguous,571,571,571,0,1;2
52,1,1,ambiguous,564,564,564,0,1;2
53,0,1,chromosome,524,524,0,0,1
54,0,1,chromosome,433,433,0,0,1
55,0,1,chromosome,431,431,0,0,1
56,0,1,chromosome,390,390,0,0,1
57,0,1,chromosome,375,375,0,0,1
58,0,1,chromosome,365,365,0,0,1
59,0,1,chromosome,337,337,0,0,1
60,0,1,chromosome,311,311,0,0,1
61,0,1,chromosome,303,303,0,0,1
62,0,1,chromosome,283,283,0,0,1
63,0,1,chromosome,268,268,0,0,1
64,0,1,chromosome,268,268,0,0,1
65,0,1,chromosome,248,248,0,0,1
66,0,1,chromosome,248,248,0,0,1
67,0,1,chromosome,238,238,0,0,1
68,0,1,chromosome,232,232,0,0,1
69,0,1,chromosome,230,230,0,0,1
70,0,1,chromosome,230,230,0,0,1
71,0,1,chromosome,229,229,0,0,1
72,0,1,chromosome,229,229,0,0,1
73,0,1,chromosome,225,225,0,0,1
74,0,1,chromosome,221,221,0,0,1
75,0,1,chromosome,214,214,0,0,1
76,0,1,chromosome,212,212,0,0,1
77,0,1,chromosome,212,212,0,0,1
78,0,1,chromosome,192,192,0,0,1
79,0,1,chromosome,184,184,0,0,1
80,0,1,chromosome,177,177,0,0,1
81,0,1,chromosome,173,173,0,0,1
82,0,1,chromosome,164,164,0,0,1
83,0,1,chromosome,156,156,0,0,1
84,0,1,chromosome,152,152,0,0,1
85,0,1,chromosome,149,149,0,0,1
86,0,1,chromosome,146,146,0,0,1
87,0,1,chromosome,145,145,0,0,1
88,0,1,chromosome,144,144,0,0,1
89,0,1,chromosome,143,143,0,0,1
90,0,1,chromosome,138,138,0,0,1
91,0,1,chromosome,138,138,0,0,1
92,0,1,chromosome,137,137,0,0,1
93,0,1,chromosome,135,135,0,0,1
94,0,1,chromosome,134,134,0,0,1
95,0,1,chromosome,130,130,0,0,1
96,0,1,chromosome,128,128,0,0,1
97,0,1,chromosome,115,115,0,0,1
98,1,1,ambiguous,105,105,104,0,1;2
99,0,1,chromosome,105,105,0,0,1
100,0,1,chromosome,104,104,0,0,1
101,0,1,chromosome,103,103,0,0,1
102,0,1,chromosome,103,103,0,0,1
103,0,1,chromosome,102,102,0,0,1
104,0,1,chromosome,101,101,0,0,1
105,0,1,chromosome,100,100,0,0,1
106,0,1,chromosome,91,91,0,0,1
107,0,1,chromosome,74,74,0,0,1
108,0,1,chromosome,70,70,0,0,1
