contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
1,0,1,chromosome,178396,178396,0,0,1
2,0,1,chromosome,114184,114184,0,0,1
3,0,1,chromosome,104077,104077,0,0,1
4,0,1,chromosome,100366,100366,0,0,1
5,0,1,chromosome,99228,99228,0,0,1
6,0,1,chromosome,92224,92224,0,0,1
7,0,1,chromosome,83004,83004,0,0,1
8,0,1,chromosome,81748,81748,0,0,1
9,0,1,chromosome,79161,79161,0,0,1
10,0,1,chromosome,78193,78193,0,0,1
11,0,1,chromosome,70322,70322,0,0,1
12,0,1,chromosome,59257,59257,0,0,1
13,0,1,chromosome,54649,54649,0,0,1
14,0,1,chromosome,52822,52822,0,0,1
15,0,1,chromosome,50004,50004,0,0,1
16,0,1,chromosome,47474,47474,0,0,1
17,0,1,chromosome,46728,46728,0,0,1
18,0,1,chromosome,42328,42328,0,0,1
19,1,0,plasmid,41275,0,41275,0,3
20,0,1,chromosome,41062,41062,0,0,1
21,0,1,chromosome,40382,40382,0,0,1
22,0,1,chromosome,37668,37668,0,0,1
23,0,1,chromosome,36572,36572,0,0,1
24,0,1,chromosome,36527,36527,0,0,1
25,0,1,chromosome,34965,34965,0,0,1
26,0,1,chromosome,34539,34539,0,0,1
27,0,1,chromosome,34121,34121,0,0,1
28,0,1,chromosome,32991,32991,0,0,1
29,0,1,chromosome,32539,32539,0,0,1
30,0,1,chromosome,31928,31928,0,0,1
31,0,1,chromosome,31900,31900,0,0,1
32,0,1,chromosome,31069,31069,0,0,1
33,0,1,chromosome,31003,31003,0,0,1
34,0,1,chromosome,29102,29102,0,0,1
35,0,1,chromosome,28148,28148,0,0,1
36,0,1,chromosome,27225,27225,0,0,1
37,0,1,chromosome,26772,26772,0,0,1
38,0,1,chromosome,26569,26569,0,0,1
39,0,1,chromosome,25505,25505,0,0,1
40,1,0,plasmid,25450,0,25450,0,2
41,0,1,chromosome,24824,24824,0,0,1
42,0,1,chromosome,24264,24264,0,0,1
43,0,1,chromosome,23360,23360,0,0,1
44,0,1,chromosome,22990,22990,0,0,1
45,0,1,chromosome,22429,22429,0,0,1
46,0,1,chromosome,22411,22411,0,0,1
47,0,1,chromosome,22269,22269,0,0,1
48,0,1,chromosome,20667,20667,0,0,1
49,0,1,chromosome,20020,20020,0,0,1
50,0,1,chromosome,19688,19688,0,0,1
51,0,1,chromosome,19239,19239,0,0,1
52,0,1,chromosome,18844,18844,0,0,1
53,0,1,chromosome,17338,17338,0,0,1
54,0,1,chromosome,17277,17277,0,0,1
55,0,1,chromosome,17011,17011,0,0,1
56,0,1,chromosome,16239,16239,0,0,1
57,0,1,chromosome,15862,15862,0,0,1
58,0,1,chromosome,15232,15232,0,0,1
59,1,0,plasmid,15147,0,15147,0,2
60,1,0,plasmid,14822,0,14822,0,2
61,0,1,chromosome,14802,14802,0,0,1
62,1,0,plasmid,13734,0,13734,0,2
63,1,0,plasmid,13698,0,13698,0,3
64,0,1,chromosome,13151,13151,0,0,1
65,0,1,chromosome,12742,12742,0,0,1
66,0,1,chromosome,12713,12713,0,0,1
67,1,0,plasmid,12498,0,12498,0,2
68,0,1,chromosome,12435,12435,0,0,1
69,0,1,chromosome,12228,12228,0,0,1
70,0,1,chromosome,11827,11827,0,0,1
71,0,1,chromosome,11413,11413,0,0,1
72,0,1,chromosome,11088,11088,0,0,1
73,0,1,chromosome,9890,9890,0,0,1
74,0,1,chromosome,9877,9877,0,0,1
75,1,0,plasmid,9669,0,9669,0,2
76,1,0,plasmid,9482,0,9482,0,2
77,0,1,chromosome,9375,9375,0,0,1
78,1,0,plasmid,9317,0,9317,0,5
79,1,0,plasmid,9121,0,9121,0,2
80,1,0,plasmid,8677,0,8677,0,2
81,0,1,chromosome,8497,8497,0,0,1
82,0,1,chromosome,8468,8468,0,0,1
83,0,1,chromosome,7603,7603,0,0,1
84,1,0,plasmid,6911,0,6911,0,2
85,1,0,plasmid,6646,0,6646,0,2
86,1,0,plasmid,6572,0,6572,0,2
87,0,1,chromosome,6355,6355,0,0,1
88,0,1,chromosome,6289,6289,0,0,1
89,1,0,plasmid,6110,0,6110,0,2
90,0,0,unlabeled,5941,0,0,0,
91,1,0,plasmid,5880,0,5880,0,2
