contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
1,0,1,chromosome,129134,129134,0,0,2
2,0,1,chromosome,128794,128794,0,0,2
3,0,1,chromosome,120819,120819,0,0,1
4,0,1,chromosome,115900,115900,0,0,2
5,0,1,chromosome,85966,85966,0,0,1
6,0,1,chromosome,78146,78146,0,0,2
7,0,1,chromosome,78142,78142,0,0,2
8,0,1,chromosome,78114,78114,0,0,1
9,0,1,chromosome,72391,72391,0,0,1
10,0,1,chromosome,68744,68744,0,0,1
11,0,1,chromosome,67953,67953,0,0,1
12,0,1,chromosome,61110,61110,0,0,1
13,0,1,chromosome,58513,58513,0,0,2
14,0,1,chromosome,52488,52488,0,0,1
15,0,1,chromosome,52102,52102,0,0,1
16,0,1,chromosome,50671,50671,0,0,1
17,0,1,chromosome,50323,50323,0,0,1
18,0,1,chromosome,50135,50135,0,0,1
19,0,1,chromosome,49835,49835,0,0,1
20,0,1,chromosome,48065,48065,0,0,1
21,0,1,chromosome,47401,47401,0,0,1
22,0,1,chromosome,47361,47361,0,0,2
23,0,1,chromosome,42891,42891,0,0,1
24,0,1,chromosome,42467,42467,0,0,2
25,0,1,chromosome,41960,41960,0,0,1
26,0,1,chromosome,41051,41051,0,0,2
27,0,1,chromosome,36772,36772,0,0,2
28,0,1,chromosome,33800,33800,0,0,2
29,0,1,chromosome,32329,32329,0,0,1
30,0,1,chromosome,31568,31568,0,0,2
31,0,1,chromosome,29692,29692,0,0,1
32,0,1,chromosome,28988,28988,0,0,1
33,0,1,chromosome,28603,28603,0,0,1
34,0,1,chromosome,26931,26931,0,0,2
35,0,1,chromosome,26530,26530,0,0,1
36,0,1,chromosome,25998,25998,0,0,1
37,0,1,chromosome,25498,25498,0,0,1
38,0,1,chromosome,25372,25372,0,0,1
39,0,1,chromosome,24400,24400,0,0,1
40,0,1,chromosome,23677,23677,0,0,1
41,0,1,chromosome,22989,22989,0,0,1
42,0,1,chromosome,22746,22746,0,0,1
43,0,1,chromosome,22314,22314,0,0,1
44,0,1,chromosome,21869,21869,0,0,1
45,0,1,chromosome,20366,20366,0,0,1
46,1,0,plasmid,19390,0,19390,0,3
47,0,1,chromosome,19248,19248,0,0,1
48,0,1,chromosome,19169,19169,0,0,1
49,0,1,chromosome,16907,16907,0,0,1
50,0,1,chromosome,16845,16845,0,0,1
51,0,1,chromosome,16623,16623,0,0,2
52,0,1,chromosome,16524,16524,0,0,2
53,0,1,chromosome,15921,15921,0,0,1
54,0,1,chromosome,15819,15819,0,0,2
55,1,0,plasmid,15347,0,15347,0,5
56,0,1,chromosome,15250,15250,0,0,1
57,0,1,chromosome,13977,13977,0,0,1
58,0,1,chromosome,13811,13811,0,0,1
59,0,1,chromosome,13402,13402,0,0,1
60,1,0,plasmid,13350,0,13350,0,3
61,0,1,chromosome,12719,12719,0,0,1
62,0,1,chromosome,12080,12080,0,0,1
63,0,1,chromosome,11055,11055,0,0,2
64,0,1,chromosome,10741,10741,0,0,2
65,1,0,plasmid,9705,0,9705,0,3
66,0,1,chromosome,9545,9545,0,0,1
67,1,0,plasmid,9302,0,9302,0,4
68,0,1,chromosome,8581,8581,0,0,1
69,0,1,chromosome,8538,8538,0,0,1
70,0,1,chromosome,8497,8497,0,0,1
71,0,1,chromosome,7606,7606,0,0,1
72,1,0,plasmid,6995,0,6995,0,3
73,0,1,chromosome,6624,6624,0,0,2
74,0,1,chromosome,6573,6573,0,0,1
75,1,0,plasmid,6561,0,6561,0,3
76,0,1,chromosome,6421,6421,0,0,2
77,1,0,plasmid,6138,0,6138,0,3
78,1,0,plasmid,5910,0,5910,0,3
79,1,0,plasmid,5880,0,5880,0,3
80,0,1,chromosome,5629,5629,0,0,1
81,0,1,chromosome,5510,5510,0,0,1
82,0,1,chromosome,5328,5328,0,0,1
83,1,0,plasmid,5301,0,5301,0,3
84,0,1,chromosome,5247,5247,0,0,2
85,1,0,plasmid,5208,0,5208,0,4
86,1,0,plasmid,5183,0,5183,0,5
87,0,1,chromosome,5040,5040,0,0,1
88,0,1,chromosome,4898,4898,0,0,1
89,1,0,plasmid,4815,0,4815,0,3
90,0,1,chromosome,4691,4691,0,0,1;2
91,1,0,plasmid,4659,0,4659,0,4
92,0,1,chromosome,4475,4475,0,0,1
93,0,1,chromosome,4436,4436,0,0,1
94,1,0,plasmid,4404,0,4404,0,3
95,0,1,chromosome,4359,4359,0,0,1
96,0,1,chromosome,4157,4157,0,0,1;2
97,1,0,plasmid,3958,0,3958,0,3
98,1,0,plasmid,3955,0,3955,0,6
99,0,1,chromosome,3580,3580,0,0,1
100,1,0,plasmid,3533,0,3533,0,7
101,1,0,plasmid,3357,0,3357,0,3
102,0,1,chromosome,3310,3310,0,0,1
103,1,0,plasmid,3215,0,3215,0,5
104,1,0,plasmid,3212,0,3212,0,3
105,0,1,chromosome,3136,3136,0,0,1;2
106,0,1,chromosome,2958,2958,0,0,1
107,1,0,plasmid,2885,0,2885,0,3;5
108,1,0,plasmid,2858,0,2858,0,4
109,0,1,chromosome,2781,2781,0,0,1;2
110,1,0,plasmid,2619,0,2619,0,3
111,1,0,plasmid,2470,0,2470,0,3
112,1,0,plasmid,2459,0,2459,0,4
113,0,1,chromosome,2413,2413,0,0,1
114,0,1,chromosome,2403,2403,0,0,1
115,1,0,plasmid,2354,0,2354,0,4
116,0,1,chromosome,2247,2247,0,0,1
117,0,1,chromosome,2022,2022,0,0,1
118,1,1,ambiguous,1897,1897,1897,0,1;3
119,1,1,ambiguous,1791,1791,1791,0,1;3;5
120,1,0,plasmid,1776,0,1776,0,4
121,0,1,chromosome,1679,1679,0,0,1;2
122,1,0,plasmid,1660,0,1660,0,3
123,1,0,plasmid,1584,0,1584,0,3
124,0,1,chromosome,1573,1573,0,0,1
125,0,1,chromosome,1503,1503,0,0,1
126,1,1,ambiguous,1493,1493,1493,0,1;3;2
127,0,1,chromosome,1466,1466,0,0,1
128,0,1,chromosome,1449,1449,0,0,1
129,0,1,chromosome,1431,1431,0,0,1;2
130,1,0,plasmid,1378,0,1378,0,3
131,1,1,ambiguous,1341,1341,1341,0,1;3
132,1,0,plasmid,1250,0,1250,0,3
133,1,0,plasmid,1236,0,1236,0,3
134,1,1,ambiguous,1148,1148,1148,0,4;1;3;2
135,0,1,chromosome,1143,1143,0,0,1
136,0,1,chromosome,1135,1135,0,0,1
137,0,1,chromosome,1067,1067,0,0,2
