contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
Contig_10_141.354,0,1,chromosome,94202,94202,0,0,1
Contig_11_136.17,0,1,chromosome,56534,56534,0,0,1
Contig_12_137.691,0,1,chromosome,114551,114551,0,0,1
Contig_13_128.501,0,1,chromosome,325471,325471,0,0,1
Contig_14_995.835,0,1,chromosome,502,502,0,0,1
Contig_15_125.113,0,1,chromosome,66943,66943,0,0,1
Contig_16_143.982,0,1,chromosome,89909,89909,0,0,1
Contig_17_142.788,0,1,chromosome,21465,21465,0,0,1
Contig_18_134.534,0,1,chromosome,31086,31086,0,0,1
Contig_19_140.308,0,1,chromosome,119906,119906,0,0,1
Contig_1_135.644,0,1,chromosome,639560,639560,0,0,1
Contig_20_163.664,0,1,chromosome,1326,1326,0,0,1
Contig_21_1003.57,0,1,chromosome,1030,1030,0,0,1
Contig_22_142.751,0,1,chromosome,112219,112219,0,0,1
Contig_23_270.48,0,1,chromosome,2251,2251,0,0,1
Contig_24_149.454,0,1,chromosome,33963,33963,0,0,1
Contig_25_133.708,0,1,chromosome,51818,51818,0,0,1
Contig_26_145.236,0,1,chromosome,116751,116751,0,0,1
Contig_27_139.522,0,1,chromosome,335328,335328,0,0,1
Contig_28_131.615,0,1,chromosome,223574,223574,0,0,1
Contig_29_145.316,0,1,chromosome,51329,51329,0,0,1
Contig_2_151.75,0,1,chromosome,26434,26434,0,0,1
Contig_30_142.15,0,1,chromosome,121271,121271,0,0,1
Contig_31_142.963,0,1,chromosome,163929,163929,0,0,1
Contig_32_136.83,0,1,chromosome,113513,113513,0,0,1
Contig_33_152.986,0,1,chromosome,63028,63028,0,0,1
Contig_34_138.234,0,1,chromosome,102696,102696,0,0,1
Contig_35_237.962,0,1,chromosome,2106,2106,0,0,1
Contig_36_123.941,0,1,chromosome,18811,18811,0,0,1
Contig_37_287.568,0,1,chromosome,497,497,0,0,1
Contig_38_184.847,1,0,plasmid,14671,0,14671,0,2
Contig_39_1013.34,0,1,chromosome,782,782,0,0,1
Contig_3_135.331,0,1,chromosome,148256,148256,0,0,1
Contig_40_956.244,0,1,chromosome,852,852,0,0,1
Contig_41_271.669,0,1,chromosome,2251,2251,0,0,1
Contig_42_137.934,0,1,chromosome,406797,406797,0,0,1
Contig_43_158.912,0,1,chromosome,5089,5089,0,0,1
Contig_44_519.754,1,1,ambiguous,2533,2533,2533,0,1;2
