contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
Contig_100_133.989,1,1,ambiguous,533,533,533,0,1;2
Contig_101_51.8157,0,1,chromosome,84629,84629,0,0,1
Contig_102_206.853,1,0,plasmid,7007,0,7006,0,3
Contig_103_357.807,1,1,ambiguous,1230,1230,1230,0,1;2
Contig_104_48.6983,0,1,chromosome,13808,13808,0,0,1
Contig_105_52.0107,0,1,chromosome,2495,2495,0,0,1
Contig_106_545.738,0,1,chromosome,768,768,0,0,1
Contig_107_108.594,0,1,chromosome,1070,1070,0,0,1
Contig_108_392.826,0,0,unlabeled,505,505,503,505,1;16;2
Contig_109_70.8275,0,1,chromosome,367,367,0,0,1
Contig_10_501.087,0,1,chromosome,751,751,0,0,1
Contig_110_101.501,1,0,plasmid,7346,0,7346,0,2
Contig_111_85.5277,0,1,chromosome,16973,16973,0,0,1
Contig_112_303.257,1,0,plasmid,579,0,579,0,4;3
Contig_113_4247.66,0,0,unlabeled,1730,0,0,0,
Contig_114_4457.53,0,0,unlabeled,1732,0,0,0,
Contig_115_63.3384,0,1,chromosome,119557,119557,0,0,1
Contig_116_58.1432,0,1,chromosome,57223,57223,0,0,1
Contig_117_518.359,0,1,chromosome,1110,1110,0,0,1
Contig_118_124.309,1,0,plasmid,7380,0,7380,0,5
Contig_119_201.379,1,0,plasmid,747,0,747,0,5
Contig_11_1387.28,1,0,plasmid,366,0,366,0,6;7
Contig_120_109.029,0,1,chromosome,767,767,0,0,1
Contig_121_270.588,1,1,ambiguous,456,456,456,0,1;2
Contig_122_127.746,1,0,plasmid,440,0,440,0,4;3
Contig_123_263.409,1,0,plasmid,302,0,302,0,4;3
Contig_124_65.9136,0,1,chromosome,17921,17921,0,0,1
Contig_125_51.4907,0,1,chromosome,31370,31370,0,0,1
Contig_126_297.866,1,1,ambiguous,310,310,310,0,1;2
Contig_127_70.159,0,1,chromosome,38359,38359,0,0,1
Contig_128_265.374,1,0,plasmid,839,0,839,0,3
Contig_129_60.6968,0,1,chromosome,29281,29281,0,0,1
Contig_12_64.4876,0,1,chromosome,37143,37143,0,0,1
Contig_130_329.058,1,1,ambiguous,303,303,303,0,1;3
Contig_131_76.8406,1,0,plasmid,505,0,505,0,2
Contig_132_271.33,1,0,plasmid,3542,0,3542,0,3
Contig_133_579.033,0,1,chromosome,375,375,0,0,1
Contig_134_104.663,1,0,plasmid,2270,0,2270,0,2
Contig_135_150.086,1,0,plasmid,876,0,876,0,3;2
Contig_136_2711.75,1,0,plasmid,727,0,727,0,3;2;5
Contig_137_99.1619,1,0,plasmid,22329,0,22329,0,2
Contig_138_75.7953,0,1,chromosome,40256,40256,0,0,1
Contig_139_313.51,1,1,ambiguous,1074,1074,1074,0,1;3
Contig_13_57.7983,0,1,chromosome,38795,38795,0,0,1
Contig_140_79.0689,0,1,chromosome,34823,34823,0,0,1
Contig_141_61.1884,0,1,chromosome,2267,2267,0,0,1
Contig_142_76.0159,0,1,chromosome,23573,23573,0,0,1
Contig_143_158.602,1,1,ambiguous,537,536,537,0,1;2
Contig_144_155.909,1,1,ambiguous,537,536,535,0,1;2
Contig_145_140.336,1,0,plasmid,5230,0,5230,0,2
Contig_146_104.37,0,1,chromosome,2159,2159,0,0,1
Contig_147_72.5173,0,1,chromosome,4655,4655,0,0,1
Contig_148_47.5017,0,1,chromosome,310,310,0,0,1
Contig_149_80.2077,1,0,plasmid,3222,0,3222,0,4
Contig_14_48.2317,0,1,chromosome,10180,10180,0,0,1
Contig_150_259.578,1,0,plasmid,701,0,701,0,2
Contig_151_1628.87,1,0,plasmid,5080,0,2651,0,8
Contig_152_134.034,1,0,plasmid,1112,0,1112,0,3
Contig_153_69.1664,0,1,chromosome,13148,13148,0,0,1
Contig_154_150.189,0,1,chromosome,589,589,0,0,1
Contig_155_503.406,0,0,unlabeled,1465,1465,1465,1465,1;3;10
Contig_156_61.8616,0,1,chromosome,11055,11055,0,0,1
Contig_157_77.3681,0,1,chromosome,802,802,0,0,1
Contig_158_131.81,1,0,plasmid,3213,0,3213,0,3
Contig_159_100.676,1,0,plasmid,4699,0,4699,0,2
Contig_15_115.804,1,1,ambiguous,647,647,647,0,1;2
Contig_160_226.991,1,0,plasmid,805,0,805,0,4;3
Contig_161_72.6605,0,1,chromosome,31278,31278,0,0,1
Contig_162_178.107,1,1,ambiguous,658,658,658,0,1;2
Contig_163_50.9078,0,1,chromosome,72599,72599,0,0,1
Contig_164_49.5189,0,1,chromosome,29976,29976,0,0,1
Contig_165_71.4688,0,1,chromosome,24272,24272,0,0,1
Contig_166_100.802,1,0,plasmid,4936,0,4936,0,2
Contig_167_108.052,1,0,plasmid,9819,0,9819,0,2
Contig_168_77.6634,0,1,chromosome,9712,9712,0,0,1
Contig_169_137.289,1,0,plasmid,2865,0,2865,0,2
Contig_16_47.3954,0,1,chromosome,1574,1574,0,0,1
Contig_170_53.0442,0,1,chromosome,61245,61245,0,0,1
Contig_171_122.182,1,0,plasmid,2746,0,2746,0,2
Contig_172_754.531,1,1,ambiguous,547,547,547,0,1;2;5
Contig_173_63.9147,0,1,chromosome,65429,65429,0,0,1
Contig_174_394.206,1,1,ambiguous,363,363,363,0,1;2
Contig_175_538.387,1,1,ambiguous,360,360,360,0,1;4;2
Contig_176_235.813,1,0,plasmid,775,0,775,0,4;3
Contig_177_45.7046,0,1,chromosome,4304,4304,0,0,1
