contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
1,0,1,chromosome,548424,548424,0,0,1
2,0,1,chromosome,253519,253519,0,0,1
3,0,1,chromosome,214934,214934,0,0,1
4,0,1,chromosome,204841,204841,0,0,1
5,0,1,chromosome,170472,170472,0,0,1
6,0,1,chromosome,152814,152814,0,0,1
7,0,1,chromosome,144097,144097,0,0,1
8,0,1,chromosome,133594,133594,0,0,1
9,0,1,chromosome,131978,131978,0,0,1
10,0,1,chromosome,131245,131245,0,0,1
11,0,1,chromosome,128916,128916,0,0,1
12,0,1,chromosome,127698,127698,0,0,1
13,0,1,chromosome,121903,121903,0,0,1
14,0,1,chromosome,115461,115461,0,0,1
15,0,1,chromosome,115429,115429,0,0,1
16,0,1,chromosome,114765,114765,0,0,1
17,0,1,chromosome,114139,114139,0,0,1
18,0,1,chromosome,111726,111726,0,0,1
19,0,1,chromosome,107000,107000,0,0,1
20,0,1,chromosome,102307,102307,0,0,1
21,0,1,chromosome,95680,95680,0,0,1
22,0,1,chromosome,95140,95140,0,0,1
23,0,1,chromosome,94324,94324,0,0,1
24,0,1,chromosome,92470,92470,0,0,1
25,0,1,chromosome,92206,92206,0,0,1
26,0,1,chromosome,90724,90724,0,0,1
27,0,1,chromosome,88872,88872,0,0,1
28,0,1,chromosome,87462,87462,0,0,1
29,0,1,chromosome,85026,85026,0,0,1
30,0,1,chromosome,84355,84355,0,0,1
31,0,1,chromosome,84226,84226,0,0,1
32,0,1,chromosome,82837,82837,0,0,1
33,0,1,chromosome,74786,74786,0,0,1
34,0,1,chromosome,74731,74731,0,0,1
35,0,1,chromosome,73776,73776,0,0,1
36,0,1,chromosome,69443,69443,0,0,1
37,0,1,chromosome,64970,64970,0,0,1
38,0,1,chromosome,64675,64675,0,0,1
39,0,1,chromosome,64482,64482,0,0,1
40,0,1,chromosome,64406,64406,0,0,1
41,0,1,chromosome,62775,62775,0,0,1
42,0,1,chromosome,62096,62096,0,0,1
43,0,1,chromosome,58300,58300,0,0,1
44,0,1,chromosome,57345,57345,0,0,1
45,0,1,chromosome,55987,55987,0,0,1
46,0,1,chromosome,55544,55544,0,0,1
47,0,1,chromosome,55478,55453,0,0,1
48,0,1,chromosome,53639,53639,0,0,1
49,0,1,chromosome,52346,52346,0,0,1
50,0,1,chromosome,49642,49642,0,0,1
51,0,1,chromosome,47679,47679,0,0,1
52,0,1,chromosome,46753,46753,0,0,1
53,0,1,chromosome,46065,46065,0,0,1
54,0,1,chromosome,46035,46035,0,0,1
55,0,1,chromosome,45360,45360,0,0,1
56,0,1,chromosome,43969,43969,0,0,1
57,0,1,chromosome,43193,43193,0,0,1
58,0,1,chromosome,41947,41947,0,0,1
59,0,1,chromosome,41734,41734,0,0,1
60,1,0,plasmid,40125,0,40125,0,2
61,0,1,chromosome,39378,39377,0,0,1
62,0,1,chromosome,37789,37789,0,0,1
63,0,1,chromosome,36581,36581,0,0,1
64,0,1,chromosome,36339,36339,0,0,1
65,0,1,chromosome,35242,35242,0,0,1
66,0,1,chromosome,35044,35044,0,0,1
67,0,1,chromosome,33380,33380,0,0,1
68,0,1,chromosome,32943,32943,0,0,1
69,0,1,chromosome,32557,32557,0,0,1
70,0,1,chromosome,32283,32283,0,0,1
71,0,1,chromosome,32154,32154,0,0,1
72,1,0,plasmid,31611,0,31611,0,2
73,0,1,chromosome,30948,30948,0,0,1
74,0,1,chromosome,30875,30875,0,0,1
75,0,1,chromosome,30854,30854,0,0,1
76,0,1,chromosome,30535,30535,0,0,1
77,0,1,chromosome,29892,29886,0,0,1
78,0,1,chromosome,29278,29278,0,0,1
79,0,1,chromosome,28554,28554,0,0,1
80,0,1,chromosome,26406,26406,0,0,1
81,0,1,chromosome,26062,26062,0,0,1
82,0,1,chromosome,25616,25616,0,0,1
83,0,1,chromosome,24060,24060,0,0,1
84,0,1,chromosome,23226,23226,0,0,1
85,0,1,chromosome,22803,22803,0,0,1
86,0,1,chromosome,22376,22376,0,0,1
87,0,1,chromosome,19684,19684,0,0,1
88,0,1,chromosome,19530,19530,0,0,1
89,0,1,chromosome,19449,19449,0,0,1
90,0,1,chromosome,18670,18670,0,0,1
91,0,1,chromosome,18012,18012,0,0,1
92,0,1,chromosome,16422,16422,0,0,1
93,1,0,plasmid,15663,0,15663,0,3
94,0,1,chromosome,15532,15532,0,0,1
95,0,1,chromosome,15372,15372,0,0,1
96,0,1,chromosome,15185,15185,0,0,1
97,0,1,chromosome,14687,14687,0,0,1
98,0,1,chromosome,10558,10558,0,0,1
99,0,1,chromosome,10048,10048,0,0,1
100,0,1,chromosome,9762,9762,0,0,1
101,0,1,chromosome,9253,9253,0,0,1
102,0,1,chromosome,8956,8956,0,0,1
103,0,0,unlabeled,7515,7515,0,7515,1;4
104,0,1,chromosome,7312,7312,0,0,1
105,0,1,chromosome,7288,7288,0,0,1
106,0,1,chromosome,7260,7260,0,0,1
107,0,1,chromosome,7111,7111,0,0,1
108,0,1,chromosome,6732,6732,0,0,1
109,0,1,chromosome,6628,6628,0,0,1
110,0,1,chromosome,6490,6490,0,0,1
111,0,1,chromosome,6191,6191,0,0,1
112,0,1,chromosome,5863,5863,0,0,1
113,0,1,chromosome,5812,5812,0,0,1
114,0,1,chromosome,5716,5716,0,0,1
115,0,1,chromosome,5400,5400,0,0,1
116,0,1,chromosome,5395,5395,0,0,1
117,0,1,chromosome,5297,5297,0,0,1
118,0,1,chromosome,5216,5216,0,0,1
119,1,0,plasmid,4962,0,4958,0,3
120,0,1,chromosome,4886,4886,0,0,1
121,0,1,chromosome,4817,4817,0,0,1
122,0,0,unlabeled,4742,4742,0,4742,1;5
123,0,1,chromosome,4615,4615,0,0,1
124,0,1,chromosome,4300,4300,0,0,1
125,0,1,chromosome,4132,4132,0,0,1
126,0,1,chromosome,4014,4014,0,0,1
127,0,1,chromosome,3338,3338,0,0,1
128,0,1,chromosome,3047,3047,0,0,1
129,0,1,chromosome,3028,3028,0,0,1
130,0,1,chromosome,3007,3007,0,0,1
131,0,1,chromosome,2710,2710,0,0,1
132,0,1,chromosome,2631,2631,0,0,1
133,0,1,chromosome,2617,2617,0,0,1
134,0,1,chromosome,2601,2601,0,0,1
135,0,1,chromosome,2540,2540,0,0,1
136,0,1,chromosome,2486,2486,0,0,1
137,0,1,chromosome,2387,2387,0,0,1
138,0,1,chromosome,2361,2361,0,0,1
139,0,0,unlabeled,2352,0,0,2352,6
140,0,1,chromosome,1998,1998,0,0,1
141,0,0,unlabeled,1811,0,0,1811,7
142,0,1,chromosome,1664,1664,0,0,1
143,0,0,unlabeled,1643,0,0,1643,8
144,0,0,unlabeled,1617,0,0,1617,6
145,0,1,chromosome,1523,1523,0,0,1
146,0,1,chromosome,1192,1192,0,0,1
147,0,1,chromosome,1182,1182,0,0,1
148,0,1,chromosome,1151,1151,0,0,1
149,0,1,chromosome,1150,1150,0,0,1
150,0,1,chromosome,1139,1139,0,0,1
151,0,1,chromosome,1136,1136,0,0,1
152,0,1,chromosome,1122,1122,0,0,1
153,0,1,chromosome,1093,1093,0,0,1
154,0,1,chromosome,1069,1069,0,0,1
155,0,1,chromosome,1065,1065,0,0,1
156,0,0,unlabeled,1040,0,0,0,
157,0,0,unlabeled,1038,0,0,1038,11
158,0,1,chromosome,938,938,0,0,1
159,0,1,chromosome,918,918,0,0,1
160,0,1,chromosome,916,916,0,0,1
161,0,1,chromosome,891,891,0,0,1
162,0,0,unlabeled,863,0,0,863,9
163,0,1,chromosome,841,841,0,0,1
164,0,1,chromosome,805,805,0,0,1
165,0,1,chromosome,786,786,0,0,1
166,0,1,chromosome,773,773,0,0,1
167,0,1,chromosome,712,712,0,0,1
168,0,1,chromosome,703,703,0,0,1
169,0,1,chromosome,697,697,0,0,1
170,0,1,chromosome,683,683,0,0,1
171,0,1,chromosome,662,662,0,0,1
172,0,1,chromosome,660,660,0,0,1
173,0,1,chromosome,641,641,0,0,1
174,0,1,chromosome,602,602,0,0,1
175,0,1,chromosome,600,600,0,0,1
176,0,1,chromosome,587,587,0,0,1
177,0,1,chromosome,581,581,0,0,1
178,0,1,chromosome,581,581,0,0,1
179,0,1,chromosome,513,513,0,0,1
180,0,1,chromosome,510,510,0,0,1
181,0,1,chromosome,469,469,0,0,1
182,0,1,chromosome,464,464,0,0,1
183,0,1,chromosome,464,464,0,0,1
184,0,1,chromosome,464,464,0,0,1
185,0,0,unlabeled,457,457,0,457,1;12
186,0,1,chromosome,443,443,0,0,1
187,0,1,chromosome,442,442,0,0,1
188,0,1,chromosome,442,442,0,0,1
189,0,1,chromosome,440,440,0,0,1
190,0,1,chromosome,431,431,0,0,1
191,0,0,unlabeled,429,0,0,429,9
192,0,1,chromosome,427,427,0,0,1
193,0,1,chromosome,419,419,0,0,1
194,0,1,chromosome,407,407,0,0,1
195,0,1,chromosome,400,400,0,0,1
196,0,0,unlabeled,400,0,0,400,13
197,0,1,chromosome,391,391,0,0,1
198,0,0,unlabeled,390,0,0,390,14
199,0,1,chromosome,383,383,0,0,1
200,0,1,chromosome,378,378,0,0,1
201,0,0,unlabeled,373,373,0,373,6;1
202,0,1,chromosome,368,368,0,0,1
203,0,1,chromosome,365,365,0,0,1
204,0,1,chromosome,362,362,0,0,1
205,0,1,chromosome,356,356,0,0,1
206,0,1,chromosome,349,349,0,0,1
207,0,1,chromosome,348,348,0,0,1
208,0,1,chromosome,344,344,0,0,1
209,0,1,chromosome,342,342,0,0,1
210,0,1,chromosome,334,334,0,0,1
211,0,1,chromosome,326,326,0,0,1
212,0,1,chromosome,326,326,0,0,1
213,0,1,chromosome,321,321,0,0,1
214,0,1,chromosome,321,321,0,0,1
215,0,1,chromosome,312,312,0,0,1
216,0,1,chromosome,304,304,0,0,1
217,0,1,chromosome,296,296,0,0,1
218,0,1,chromosome,288,288,0,0,1
219,0,1,chromosome,283,283,0,0,1
220,0,1,chromosome,279,279,0,0,1
221,0,1,chromosome,279,279,0,0,1
222,0,1,chromosome,278,278,0,0,1
223,0,1,chromosome,265,265,0,0,1
224,0,1,chromosome,253,253,0,0,1
225,0,1,chromosome,251,251,0,0,1
226,0,1,chromosome,250,250,0,0,1
