contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
1,0,1,chromosome,177239,177239,0,0,1
2,0,1,chromosome,176415,176415,0,0,1
3,0,1,chromosome,169811,169811,0,0,1
4,0,1,chromosome,118623,118623,0,0,1
5,0,1,chromosome,110293,110293,0,0,1
6,0,1,chromosome,108238,108238,0,0,1
7,0,1,chromosome,104158,104158,0,0,1
8,0,1,chromosome,81019,81019,0,0,1
9,0,1,chromosome,73172,73172,0,0,1
10,0,1,chromosome,66972,66972,0,0,1
11,0,1,chromosome,65814,65814,0,0,1
12,0,1,chromosome,63702,63702,0,0,1
13,0,1,chromosome,61953,61953,0,0,1
14,0,1,chromosome,55502,55502,0,0,1
15,0,1,chromosome,55308,55308,0,0,1
16,0,1,chromosome,55175,55175,0,0,1
17,0,1,chromosome,54119,54119,0,0,1
18,0,1,chromosome,47757,47757,0,0,1
19,0,1,chromosome,47644,47644,0,0,1
20,0,1,chromosome,47432,47432,0,0,1
21,1,0,plasmid,46918,0,46918,0,2
22,0,1,chromosome,46283,46283,0,0,1
23,0,1,chromosome,45620,45620,0,0,1
24,0,1,chromosome,44650,44650,0,0,1
25,0,1,chromosome,43598,43598,0,0,1
26,0,1,chromosome,42543,42543,0,0,1
27,0,1,chromosome,41652,41652,0,0,1
28,0,1,chromosome,39915,39915,0,0,1
29,0,1,chromosome,39503,39503,0,0,1
30,0,1,chromosome,38471,38471,0,0,1
31,0,1,chromosome,38036,38036,0,0,1
32,0,1,chromosome,37797,37797,0,0,1
33,1,0,plasmid,37314,0,37314,0,2
34,0,1,chromosome,37226,37226,0,0,1
35,0,1,chromosome,35111,35111,0,0,1
36,0,1,chromosome,35052,35052,0,0,1
37,0,1,chromosome,33570,33570,0,0,1
38,0,1,chromosome,32802,32802,0,0,1
39,0,1,chromosome,32561,32561,0,0,1
40,0,1,chromosome,32372,32372,0,0,1
41,0,1,chromosome,32114,32114,0,0,1
42,0,1,chromosome,31255,31255,0,0,1
43,1,0,plasmid,30661,0,30661,0,2
44,1,0,plasmid,28808,0,28808,0,2
45,0,1,chromosome,28777,28777,0,0,1
46,0,1,chromosome,27710,27710,0,0,1
47,0,1,chromosome,27460,27460,0,0,1
48,0,1,chromosome,26663,26663,0,0,1
