contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
Contig_100_131.802,0,1,chromosome,7489,7489,0,0,1
Contig_101_1041.07,1,0,plasmid,33280,0,32964,0,3
Contig_102_124.104,0,1,chromosome,11560,11560,0,0,1
Contig_103_130.773,0,1,chromosome,15876,15876,0,0,1
Contig_104_2160.89,1,0,plasmid,2554,0,2554,0,3
Contig_105_147.183,0,1,chromosome,2408,2408,0,0,1
Contig_106_126.525,0,1,chromosome,16387,16387,0,0,1
Contig_107_270.266,0,1,chromosome,479,479,0,0,1
Contig_108_152.161,0,1,chromosome,16799,16799,0,0,1
Contig_109_297.94,1,0,plasmid,1418,0,1418,0,2
Contig_10_116.862,0,1,chromosome,4197,4197,0,0,1
Contig_110_140.855,0,1,chromosome,12378,12378,0,0,1
Contig_111_136.179,0,1,chromosome,57368,57368,0,0,1
Contig_112_123.627,0,1,chromosome,132846,132846,0,0,1
Contig_113_236.539,1,1,ambiguous,1431,1431,1431,0,1;2
Contig_114_145.558,0,1,chromosome,54471,54471,0,0,1
Contig_115_140.801,0,1,chromosome,18029,18029,0,0,1
Contig_116_1614.95,1,0,plasmid,458,0,458,0,3;2
Contig_117_90.5671,1,0,plasmid,3083,0,3083,0,2
Contig_118_931.7,0,1,chromosome,518,518,0,0,1
Contig_119_925.403,0,1,chromosome,538,538,0,0,1
Contig_11_118.204,0,1,chromosome,15319,15319,0,0,1
Contig_120_150.221,0,1,chromosome,46641,46641,0,0,1
Contig_121_118.917,0,1,chromosome,17819,17819,0,0,1
Contig_122_141.088,0,1,chromosome,68788,68788,0,0,1
Contig_123_135.671,0,1,chromosome,26390,26390,0,0,1
Contig_124_193.34,0,1,chromosome,2916,2916,0,0,1
Contig_125_136.646,0,1,chromosome,66396,66396,0,0,1
Contig_126_119.272,1,0,plasmid,4736,0,4736,0,2
Contig_127_143.033,0,1,chromosome,31094,31094,0,0,1
Contig_128_111.256,1,0,plasmid,526,0,526,0,2
Contig_129_131.467,0,1,chromosome,34387,34387,0,0,1
Contig_12_127.311,0,1,chromosome,13591,13591,0,0,1
Contig_130_360.156,1,0,plasmid,1409,0,1409,0,2
Contig_131_125.06,0,1,chromosome,46822,46822,0,0,1
Contig_132_133.529,0,1,chromosome,95187,95187,0,0,1
Contig_133_257.815,1,1,ambiguous,883,883,883,0,1;2
Contig_134_131.491,1,0,plasmid,10474,0,10474,0,2
Contig_135_134.651,0,1,chromosome,4906,4906,0,0,1
Contig_136_111.998,0,1,chromosome,15364,15364,0,0,1
Contig_137_128.329,0,1,chromosome,8545,8545,0,0,1
Contig_138_123.615,0,1,chromosome,45604,45604,0,0,1
Contig_13_138.109,0,1,chromosome,110643,110643,0,0,1
Contig_14_139.544,0,1,chromosome,30898,30898,0,0,1
Contig_15_240.148,1,0,plasmid,664,0,664,0,2
Contig_16_100.32,1,0,plasmid,2870,0,2870,0,2
Contig_17_149.645,0,1,chromosome,180911,180911,0,0,1
Contig_18_133.176,0,1,chromosome,97581,97581,0,0,1
Contig_19_126.856,0,1,chromosome,30056,30056,0,0,1
Contig_1_331.977,1,0,plasmid,1786,0,1786,0,2
Contig_20_136.375,0,1,chromosome,95204,95204,0,0,1
Contig_21_130.182,0,1,chromosome,41311,41311,0,0,1
Contig_22_150.177,0,1,chromosome,45138,45138,0,0,1
Contig_23_904.095,0,1,chromosome,681,681,0,0,1
Contig_24_141.057,0,1,chromosome,16534,16534,0,0,1
Contig_25_133.673,0,1,chromosome,22964,22964,0,0,1
Contig_26_130.526,0,1,chromosome,44605,44605,0,0,1
Contig_27_134.041,0,1,chromosome,34103,34103,0,0,1
Contig_28_140.1,0,1,chromosome,8438,8438,0,0,1
Contig_29_143.887,0,1,chromosome,4446,4446,0,0,1
Contig_2_123.122,0,1,chromosome,62161,62161,0,0,1
Contig_30_134.066,0,1,chromosome,52033,52033,0,0,1
Contig_31_123.637,1,0,plasmid,14304,0,14304,0,2
Contig_32_116.687,1,0,plasmid,3083,0,3083,0,2
Contig_33_121.924,0,1,chromosome,4961,4961,0,0,1
Contig_34_139.892,0,1,chromosome,95410,95410,0,0,1
Contig_35_138.4,0,1,chromosome,38008,38008,0,0,1
Contig_36_123.352,0,1,chromosome,27965,27965,0,0,1
Contig_37_238.631,1,1,ambiguous,2702,2702,2702,0,1;2
Contig_38_1445.8,1,0,plasmid,838,0,838,0,3
Contig_39_134.406,0,1,chromosome,85908,85908,0,0,1
Contig_3_169.677,0,1,chromosome,27199,27199,0,0,1
Contig_40_144.957,0,1,chromosome,8635,8635,0,0,1
Contig_41_130.791,0,1,chromosome,14507,14507,0,0,1
Contig_42_137.724,0,1,chromosome,15937,15937,0,0,1
Contig_43_129.173,0,1,chromosome,72680,72680,0,0,1
