contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
Contig_10_92.4659,0,1,chromosome,8430,8430,0,0,1
Contig_11_163.013,0,1,chromosome,1066,1066,0,0,1
Contig_12_89.9253,0,1,chromosome,29138,29138,0,0,1
Contig_13_89.2609,0,1,chromosome,26081,26081,0,0,1
Contig_14_87.2265,0,1,chromosome,113025,113025,0,0,1
Contig_15_82.6947,0,1,chromosome,66592,66592,0,0,1
Contig_16_182.746,1,0,plasmid,25783,0,25783,0,2
Contig_17_86.001,0,1,chromosome,99329,99329,0,0,1
Contig_18_88.3576,0,1,chromosome,71910,71910,0,0,1
Contig_19_81.2145,0,1,chromosome,53147,53147,0,0,1
Contig_1_2795.75_Circ,1,0,plasmid,2495,0,2485,0,4
Contig_20_90.5525,0,1,chromosome,18370,18370,0,0,1
Contig_21_87.1474,0,1,chromosome,22852,22852,0,0,1
Contig_22_83.8201,0,1,chromosome,9870,9870,0,0,1
Contig_23_88.5632,0,1,chromosome,3635,3635,0,0,1
Contig_24_87.7317,0,1,chromosome,86275,86275,0,0,1
Contig_25_88.4227,0,1,chromosome,84471,84471,0,0,1
Contig_26_86.6745,0,1,chromosome,130581,130580,0,0,1
Contig_27_87.4487,0,1,chromosome,40074,40074,0,0,1
Contig_28_156.215,0,1,chromosome,6556,6556,0,0,1
Contig_29_83.9215,0,1,chromosome,46399,46399,0,0,1
Contig_2_1731.93_Circ,1,0,plasmid,4784,0,3791,0,3
Contig_30_87.8533,0,1,chromosome,32309,32309,0,0,1
Contig_31_89.7648,0,1,chromosome,25482,25482,0,0,1
Contig_32_81.2954,0,1,chromosome,41749,41749,0,0,1
Contig_33_85.2517,0,1,chromosome,645331,645331,0,0,1
Contig_34_83.0807,0,1,chromosome,9747,9747,0,0,1
Contig_35_155.11,0,1,chromosome,755,755,0,0,1
Contig_36_82.6532,0,1,chromosome,812,812,0,0,1
Contig_37_82.5502,0,1,chromosome,97745,97744,0,0,1
Contig_38_188.871,0,1,chromosome,2667,2667,0,0,1
Contig_39_86.2762,0,1,chromosome,163936,163936,0,0,1
Contig_3_93.675,0,1,chromosome,739,739,0,0,1
Contig_40_85.8181,0,1,chromosome,199206,199206,0,0,1
Contig_41_190.941,0,1,chromosome,2708,2708,0,0,1
Contig_42_84.712,0,1,chromosome,183565,183565,0,0,1
Contig_43_86.1098,0,1,chromosome,28827,28827,0,0,1
Contig_44_85.4255,0,1,chromosome,94678,94678,0,0,1
Contig_45_82.0683,0,1,chromosome,89129,89129,0,0,1
Contig_46_81.2614,0,1,chromosome,58286,58286,0,0,1
Contig_47_84.5555,0,1,chromosome,249023,249023,0,0,1
Contig_48_88.5329,0,1,chromosome,39387,39387,0,0,1
Contig_49_85.8685,0,1,chromosome,79140,79140,0,0,1
Contig_4_83.4576,0,1,chromosome,30319,30319,0,0,1
Contig_50_82.1931,0,1,chromosome,14337,14337,0,0,1
Contig_51_85.6951,0,1,chromosome,43156,43156,0,0,1
Contig_52_176.368,0,1,chromosome,1613,1613,0,0,1
Contig_53_84.3353,0,1,chromosome,39393,39393,0,0,1
Contig_54_184.622,0,1,chromosome,525,525,0,0,1
Contig_55_163.537,1,0,plasmid,6211,0,6211,0,2
Contig_56_78.9069,0,1,chromosome,2048,2048,0,0,1
Contig_57_159.668,0,1,chromosome,935,935,0,0,1
Contig_58_88.9506,0,1,chromosome,48001,48001,0,0,1
