contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
Contig_100_40.3632,0,1,chromosome,37542,37542,0,0,1
Contig_101_838.527,1,1,ambiguous,463,463,463,0,1;3
Contig_102_57.5271,0,1,chromosome,2164,2164,0,0,1
Contig_103_19.0159,0,1,chromosome,1260,1260,0,0,1
Contig_104_133.687,1,0,plasmid,871,0,871,0,3
Contig_105_24.1714,0,1,chromosome,6400,6400,0,0,1
Contig_106_39.9031,0,1,chromosome,85408,85408,0,0,1
Contig_107_111.255,0,1,chromosome,572,572,0,0,1
Contig_108_104.001,0,1,chromosome,1596,1596,0,0,1
Contig_109_30.4583,0,1,chromosome,9887,9887,0,0,1
Contig_10_34.6578,0,1,chromosome,2005,2005,0,0,1
Contig_110_36.0085,0,1,chromosome,4118,4118,0,0,1
Contig_111_46.9115,0,0,unlabeled,1652,0,0,0,
Contig_112_120.658,1,0,plasmid,14368,0,13697,0,4
Contig_113_175.493,0,1,chromosome,1322,1322,0,0,1
Contig_114_54.4518,0,1,chromosome,12244,12243,0,0,1
Contig_115_33.1773,0,0,unlabeled,743,0,0,0,
Contig_116_38.4748,0,1,chromosome,26222,26222,0,0,1
Contig_117_29.3269,0,1,chromosome,22881,22881,0,0,1
Contig_118_35.8001,0,1,chromosome,9842,9842,0,0,1
Contig_119_56.0559,0,1,chromosome,8562,8562,0,0,1
Contig_11_21.6966,0,1,chromosome,2400,2400,0,0,1
Contig_120_337.688,0,1,chromosome,1379,1379,0,0,1
Contig_121_39.7842,0,1,chromosome,15142,15142,0,0,1
Contig_122_53.0383,0,1,chromosome,5324,5324,0,0,1
Contig_123_58.8074,0,1,chromosome,265,265,0,0,1
Contig_124_43.6894,0,1,chromosome,13016,13015,0,0,1
Contig_125_199.956,0,1,chromosome,1204,1204,0,0,1
Contig_126_46.1035,0,1,chromosome,19126,19126,0,0,1
Contig_127_121.748,0,1,chromosome,675,675,0,0,1
Contig_128_74.8752,0,1,chromosome,1007,1007,0,0,1
Contig_129_32.2101,0,1,chromosome,7402,7402,0,0,1
Contig_12_36.7709,0,1,chromosome,22937,22937,0,0,1
Contig_130_341.834,0,1,chromosome,293,293,0,0,1
Contig_131_515.411,0,1,chromosome,486,486,0,0,1
Contig_132_25.5031,0,1,chromosome,2255,2255,0,0,1
Contig_133_38.62,0,1,chromosome,25792,25792,0,0,1
Contig_134_38.752,0,1,chromosome,10044,9943,0,0,1
Contig_135_45.8188,0,1,chromosome,26222,26222,0,0,1
Contig_136_125.615,0,1,chromosome,948,948,0,0,1
Contig_137_43.6526,0,1,chromosome,19509,19509,0,0,1
Contig_138_17.7162,0,1,chromosome,1191,1191,0,0,1
Contig_139_39.739,0,1,chromosome,7981,7981,0,0,1
Contig_13_119.111,0,1,chromosome,1889,1889,0,0,1
Contig_140_106.919,1,0,plasmid,10271,0,10271,0,3
Contig_141_40.2956,0,1,chromosome,7444,7444,0,0,1
Contig_142_47.6028,0,1,chromosome,20254,20254,0,0,1
