contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
Contig_100_32.1248,0,1,chromosome,9602,9602,0,0,1
Contig_101_41.4492,0,1,chromosome,1723,1723,0,0,1
Contig_102_38.664,0,1,chromosome,19542,19542,0,0,1
Contig_103_8.66483,0,1,chromosome,665,665,0,0,1
Contig_104_35.2366,0,1,chromosome,14437,14437,0,0,1
Contig_105_36.3272,0,1,chromosome,3226,3226,0,0,1
Contig_106_34.6691,0,1,chromosome,7654,7654,0,0,1
Contig_107_41.7277,0,1,chromosome,681,681,0,0,1
Contig_108_13.1929,0,1,chromosome,637,637,0,0,1
Contig_109_58.4793,0,1,chromosome,431,431,0,0,1
Contig_10_11.7582,0,0,unlabeled,1724,0,0,0,
Contig_110_39.5577,0,1,chromosome,5605,5605,0,0,1
Contig_111_42.6921,0,1,chromosome,27257,27257,0,0,1
Contig_112_40.1687,0,1,chromosome,19912,19912,0,0,1
Contig_113_38.0258,0,1,chromosome,2652,2652,0,0,1
Contig_114_47.7202,0,1,chromosome,11971,11971,0,0,1
Contig_115_48.285,0,1,chromosome,6802,6802,0,0,1
Contig_116_13.5227,0,1,chromosome,727,727,0,0,1
Contig_117_39.0976,0,1,chromosome,14080,14080,0,0,1
Contig_118_65.6624,0,1,chromosome,14046,14046,0,0,1
Contig_119_34.0611,0,1,chromosome,2165,2165,0,0,1
Contig_11_47.363,0,1,chromosome,39407,39407,0,0,1
Contig_120_8.18148,0,0,unlabeled,560,0,0,0,
Contig_121_13.1012,0,0,unlabeled,514,0,0,0,
Contig_122_721.226,0,1,chromosome,1040,1040,0,0,1
Contig_123_120.534,1,0,plasmid,819,0,819,0,3;2
Contig_124_14.8082,1,0,plasmid,2665,0,2665,0,3
Contig_125_36.4667,0,1,chromosome,12664,12664,0,0,1
Contig_126_34.9478,1,0,plasmid,3832,0,3832,0,2
Contig_127_44.853,0,1,chromosome,2497,2497,0,0,1
Contig_128_16.3148,1,0,plasmid,3174,0,3174,0,3
Contig_129_59.6431,0,1,chromosome,47658,47658,0,0,1
Contig_12_38.4947,0,1,chromosome,10237,10237,0,0,1
Contig_130_19.0596,0,1,chromosome,1698,1698,0,0,1
Contig_131_11.171,0,0,unlabeled,447,447,0,430,1;7
