contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
Contig_10_57.7173,0,1,chromosome,140552,140394,0,0,1
Contig_11_576.157,0,1,chromosome,477,477,0,0,1
Contig_12_54.7613,0,1,chromosome,49703,49703,0,0,1
Contig_13_69.6577,1,1,ambiguous,2006,2006,2006,0,1;2
Contig_14_57.8675,0,1,chromosome,116832,116832,0,0,1
Contig_15_116.881,0,1,chromosome,701,701,0,0,1
Contig_16_49.3631,0,1,chromosome,254272,254272,0,0,1
Contig_17_47.176,0,1,chromosome,11060,11060,0,0,1
Contig_18_61.8616,0,1,chromosome,10200,10200,0,0,1
Contig_19_58.4993,1,0,plasmid,21781,0,21781,0,2
Contig_1_61.3373,0,1,chromosome,84694,84694,0,0,1
Contig_20_54.6256,0,1,chromosome,278554,278554,0,0,1
Contig_21_110.674,1,0,plasmid,369,0,369,0,2
Contig_22_60.2817,0,1,chromosome,85551,85551,0,0,1
Contig_23_58.9904,0,1,chromosome,365843,365843,0,0,1
Contig_24_64.5943,1,0,plasmid,95537,0,95537,0,2
Contig_25_61.8717,0,1,chromosome,10411,10411,0,0,1
Contig_26_58.8816,1,0,plasmid,21855,0,21855,0,2
Contig_27_58.7119,0,1,chromosome,15045,15045,0,0,1
Contig_28_42.7076,0,1,chromosome,66245,66245,0,0,1
Contig_29_551.506,0,1,chromosome,1058,1058,0,0,1
Contig_2_85.6667,0,1,chromosome,1387,1387,0,0,1
Contig_30_47.1971,1,0,plasmid,45337,0,45337,0,3
Contig_31_76.5402,1,0,plasmid,8645,0,8645,0,2
Contig_32_60.6582,0,1,chromosome,273672,273672,0,0,1
Contig_33_64.8219,0,1,chromosome,225110,225110,0,0,1
Contig_34_59.9905,0,1,chromosome,119561,119561,0,0,1
Contig_35_58.2325,0,1,chromosome,19955,19955,0,0,1
Contig_36_44.6146,0,1,chromosome,19770,19770,0,0,1
Contig_37_50.8567,0,1,chromosome,60348,60348,0,0,1
Contig_38_21.183,0,1,chromosome,714,714,0,0,1
Contig_39_116.219,0,1,chromosome,350,350,0,0,1
Contig_3_84.6534,0,1,chromosome,1387,1387,0,0,1
Contig_40_64.9156,0,1,chromosome,34481,34481,0,0,1
Contig_41_69.7745,0,1,chromosome,26278,26278,0,0,1
Contig_42_48.9544,0,1,chromosome,28054,28054,0,0,1
Contig_43_541.928,0,1,chromosome,660,660,0,0,1
Contig_44_40.2943,0,1,chromosome,145593,145593,0,0,1
Contig_45_50.2874,0,1,chromosome,75096,75096,0,0,1
Contig_46_601.881,0,1,chromosome,483,483,0,0,1
Contig_47_706.725,0,1,chromosome,961,961,0,0,1
Contig_48_57.7963,0,1,chromosome,54398,54398,0,0,1
Contig_49_86.1983,0,1,chromosome,389,389,0,0,1
Contig_4_62.0928,0,1,chromosome,74674,74674,0,0,1
Contig_50_49.2476,0,1,chromosome,45137,45137,0,0,1
Contig_51_42.3545,0,1,chromosome,19986,19986,0,0,1
Contig_52_41.712,0,1,chromosome,213175,213175,0,0,1
Contig_53_60.789,0,1,chromosome,91030,91030,0,0,1
Contig_54_105.482,0,1,chromosome,319,319,0,0,1
Contig_55_78.2924,1,1,ambiguous,613,613,613,0,1;2
Contig_56_41.4812,0,1,chromosome,82148,82148,0,0,1
Contig_57_78.8716,0,1,chromosome,4380,4380,0,0,1
Contig_58_66.8618,0,1,chromosome,101235,101235,0,0,1
Contig_59_66.6267,0,1,chromosome,33196,33196,0,0,1
Contig_5_122.278,0,1,chromosome,1483,1483,0,0,1
Contig_60_68.1615,1,0,plasmid,2814,0,2814,0,2
Contig_61_55.8423,0,1,chromosome,19943,19943,0,0,1
Contig_62_641.16,0,1,chromosome,486,486,0,0,1
Contig_63_47.8904,0,1,chromosome,261143,261143,0,0,1
Contig_64_52.1314,0,1,chromosome,7689,7689,0,0,1
Contig_65_56.4559,0,1,chromosome,167304,167304,0,0,1
Contig_66_52.4122,1,0,plasmid,3525,0,3525,0,2
Contig_67_62.3963,1,0,plasmid,52435,0,52435,0,2
Contig_68_49.5425,0,1,chromosome,45466,45466,0,0,1
Contig_69_69.4317,1,0,plasmid,1551,0,1551,0,2
Contig_6_50.328,0,1,chromosome,22894,22894,0,0,1
Contig_70_43.3909,0,1,chromosome,39525,39478,0,0,1
Contig_71_60.7899,0,1,chromosome,178380,178380,0,0,1
Contig_72_59.7308,1,0,plasmid,5321,0,5321,0,2
Contig_73_60.885,0,1,chromosome,285706,285705,0,0,1
