contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
Contig_10_95.4653,0,1,chromosome,283626,283626,0,0,1
Contig_11_441.67,0,1,chromosome,2365,2365,0,0,1
Contig_12_118.848,0,1,chromosome,304811,304811,0,0,1
Contig_13_107.892,0,1,chromosome,316185,316185,0,0,1
Contig_14_104.813,0,1,chromosome,150648,150648,0,0,1
Contig_15_110.743,0,1,chromosome,24379,24379,0,0,1
Contig_16_125.411,0,1,chromosome,735675,735675,0,0,1
Contig_17_107.905,0,1,chromosome,196070,196070,0,0,1
Contig_1_368.801_Circ,1,0,plasmid,34268,0,34268,0,2
Contig_2_319.689,0,1,chromosome,6572,6572,0,0,1
Contig_3_111.659,0,1,chromosome,111331,111331,0,0,1
Contig_4_95.4719,0,1,chromosome,521717,521717,0,0,1
Contig_5_96.1778,0,1,chromosome,78163,78163,0,0,1
Contig_6_478.531,0,1,chromosome,1047,1047,0,0,1
Contig_7_96.5324,0,1,chromosome,3617,3617,0,0,1
Contig_8_179.612,0,1,chromosome,7127,7127,0,0,1
Contig_9_121.825,0,1,chromosome,39110,39110,0,0,1
Contig_10_95.4653:3p:1:5,0,1,chromosome,201,201,0,0,1
Contig_10_95.4653:3p:1:9,0,0,unlabeled,1,0,0,0,
Contig_10_95.4653:3p:1:10,0,0,unlabeled,4,0,0,0,
Contig_10_95.4653:3p:1:11,0,1,chromosome,543,543,0,0,1
Contig_10_95.4653:3p:1:13,0,0,unlabeled,1,0,0,0,
Contig_12_118.848:3p:1:5,0,0,unlabeled,1,0,0,0,
Contig_12_118.848:3p:1:6,0,1,chromosome,213,213,0,0,1
Contig_12_118.848:3p:1:7,0,0,unlabeled,15,0,0,0,
Contig_12_118.848:3p:1:8,0,1,chromosome,176,176,0,0,1
Contig_12_118.848:3p:1:9,0,0,unlabeled,1,0,0,0,
Contig_12_118.848:3p:1:10,0,0,unlabeled,1,0,0,0,
Contig_12_118.848:3p:1:11,0,0,unlabeled,14,0,0,0,
Contig_12_118.848:3p:1:12,0,0,unlabeled,14,0,0,0,
Contig_12_118.848:3p:1:13,0,0,unlabeled,1,0,0,0,
Contig_13_107.892:3p:1:3,0,1,chromosome,189,189,0,0,1
Contig_13_107.892:3p:1:4,0,0,unlabeled,5,0,0,0,
Contig_13_107.892:3p:1:7,0,1,chromosome,312,312,0,0,1
Contig_13_107.892:3p:1:9,0,0,unlabeled,1,0,0,0,
Contig_13_107.892:3p:1:10,0,1,chromosome,183,183,0,0,1
Contig_13_107.892:3p:1:12,0,0,unlabeled,1,0,0,0,
Contig_2_319.689:3p:1:4,0,0,unlabeled,1,0,0,0,
Contig_2_319.689:5p:1:4,0,0,unlabeled,1,0,0,0,
Contig_6_478.531:5p:1:2,0,0,unlabeled,36,0,0,0,
Contig_6_478.531:5p:1:4,0,1,chromosome,444,444,0,0,1
Contig_6_478.531:5p:1:5,0,1,chromosome,507,507,0,0,1
Contig_6_478.531:5p:1:6,0,1,chromosome,1060,1059,0,0,1
Contig_6_478.531:5p:1:7,0,1,chromosome,647,647,0,0,1
Contig_6_478.531:5p:1:8,0,1,chromosome,167,167,0,0,1
Contig_6_478.531:5p:1:9,0,1,chromosome,168,167,0,0,1
Contig_6_478.531:5p:1:10,0,0,unlabeled,6,0,0,0,
Contig_6_478.531:5p:1:11,0,0,unlabeled,6,0,0,0,
Contig_6_478.531:5p:1:12,0,0,unlabeled,1,0,0,0,
Contig_6_478.531:5p:1:13,0,0,unlabeled,1,0,0,0,
