contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
1,0,1,chromosome,645851,645851,0,0,1
2,0,1,chromosome,625327,625327,0,0,1
3,0,1,chromosome,556596,556596,0,0,1
4,0,1,chromosome,345913,345913,0,0,1
5,0,1,chromosome,247811,247811,0,0,1
6,0,1,chromosome,207372,207372,0,0,1
7,0,1,chromosome,205991,205991,0,0,1
8,0,1,chromosome,196146,196146,0,0,1
9,0,1,chromosome,185875,185875,0,0,1
10,0,1,chromosome,184462,184462,0,0,1
11,0,1,chromosome,158940,158940,0,0,1
12,0,1,chromosome,146900,146900,0,0,1
13,0,1,chromosome,124622,124622,0,0,1
14,0,1,chromosome,117649,117649,0,0,1
15,0,1,chromosome,110686,110686,0,0,1
16,0,1,chromosome,107066,107066,0,0,1
17,0,1,chromosome,97462,97462,0,0,1
18,1,0,plasmid,87925,0,87925,0,2
19,0,1,chromosome,78849,78849,0,0,1
20,0,1,chromosome,66397,66397,0,0,1
21,0,1,chromosome,56331,56331,0,0,1
22,0,1,chromosome,56317,56317,0,0,1
23,0,1,chromosome,49759,49759,0,0,1
24,1,0,plasmid,46003,0,46003,0,3
25,0,1,chromosome,34832,34832,0,0,1
26,0,1,chromosome,28183,28183,0,0,1
27,0,1,chromosome,26689,26689,0,0,1
28,0,1,chromosome,4780,4780,0,0,1
29,0,1,chromosome,4572,4572,0,0,1
30,0,1,chromosome,3250,3250,0,0,1
31,0,1,chromosome,2382,2382,0,0,1
32,0,1,chromosome,2109,2109,0,0,1
33,0,1,chromosome,1597,1597,0,0,1
34,0,1,chromosome,1597,1597,0,0,1
35,0,1,chromosome,1576,1576,0,0,1
36,0,1,chromosome,1552,1552,0,0,1
37,0,1,chromosome,1369,1369,0,0,1
38,0,1,chromosome,1214,1214,0,0,1
39,0,1,chromosome,1213,1213,0,0,1
40,0,1,chromosome,1034,1034,0,0,1
41,0,1,chromosome,988,988,0,0,1
42,0,1,chromosome,738,738,0,0,1
43,0,1,chromosome,731,731,0,0,1
44,0,1,chromosome,676,676,0,0,1
45,0,1,chromosome,503,503,0,0,1
46,0,1,chromosome,479,479,0,0,1
47,0,1,chromosome,479,479,0,0,1
48,0,1,chromosome,473,473,0,0,1
49,0,1,chromosome,444,444,0,0,1
50,0,1,chromosome,407,407,0,0,1
51,0,1,chromosome,376,376,0,0,1
52,0,1,chromosome,368,368,0,0,1
53,0,1,chromosome,367,367,0,0,1
54,0,1,chromosome,354,354,0,0,1
55,0,1,chromosome,328,328,0,0,1
56,0,1,chromosome,286,286,0,0,1
57,0,1,chromosome,286,286,0,0,1
58,0,1,chromosome,272,272,0,0,1
59,0,1,chromosome,270,270,0,0,1
60,0,1,chromosome,270,270,0,0,1
61,0,1,chromosome,261,261,0,0,1
62,0,1,chromosome,248,248,0,0,1
63,0,1,chromosome,247,247,0,0,1
64,0,1,chromosome,221,221,0,0,1
65,0,1,chromosome,211,211,0,0,1
66,0,1,chromosome,211,211,0,0,1
67,0,1,chromosome,204,204,0,0,1
68,0,1,chromosome,203,203,0,0,1
69,0,1,chromosome,203,203,0,0,1
70,0,1,chromosome,200,200,0,0,1
71,0,1,chromosome,190,190,0,0,1
72,0,1,chromosome,188,188,0,0,1
73,0,1,chromosome,182,182,0,0,1
74,0,1,chromosome,182,182,0,0,1
75,0,1,chromosome,182,182,0,0,1
76,0,1,chromosome,181,181,0,0,1
77,0,1,chromosome,179,179,0,0,1
78,0,1,chromosome,164,164,0,0,1
79,0,1,chromosome,162,162,0,0,1
80,0,1,chromosome,160,160,0,0,1
81,0,1,chromosome,158,158,0,0,1
82,0,1,chromosome,158,158,0,0,1
83,0,1,chromosome,158,158,0,0,1
84,0,1,chromosome,156,156,0,0,1
85,0,1,chromosome,154,154,0,0,1
86,0,1,chromosome,148,148,0,0,1
87,0,1,chromosome,147,147,0,0,1
88,0,1,chromosome,147,147,0,0,1
89,0,1,chromosome,145,145,0,0,1
90,0,1,chromosome,137,137,0,0,1
91,0,0,unlabeled,134,0,0,0,
92,0,1,chromosome,132,132,0,0,1
93,0,1,chromosome,129,129,0,0,1
94,0,1,chromosome,125,125,0,0,1
95,0,1,chromosome,122,122,0,0,1
96,0,1,chromosome,122,122,0,0,1
97,0,1,chromosome,115,115,0,0,1
98,0,1,chromosome,115,115,0,0,1
99,0,1,chromosome,113,113,0,0,1
100,0,1,chromosome,113,113,0,0,1
101,0,1,chromosome,98,98,0,0,1
102,0,0,unlabeled,95,0,0,0,
103,0,1,chromosome,91,91,0,0,1
104,0,1,chromosome,90,90,0,0,1
105,0,1,chromosome,86,86,0,0,1
106,0,1,chromosome,83,83,0,0,1
107,0,1,chromosome,82,82,0,0,1
108,0,0,unlabeled,77,0,0,0,
109,0,1,chromosome,71,71,0,0,1
110,0,1,chromosome,70,70,0,0,1
111,0,1,chromosome,68,68,0,0,1
112,0,1,chromosome,65,65,0,0,1
113,0,0,unlabeled,56,0,0,0,
114,0,0,unlabeled,51,0,0,0,
115,0,1,chromosome,51,51,0,0,1
116,0,1,chromosome,50,50,0,0,1
117,0,0,unlabeled,48,0,0,0,
118,0,0,unlabeled,48,0,0,0,
119,0,0,unlabeled,47,0,0,0,
120,0,0,unlabeled,47,0,0,0,
121,0,0,unlabeled,44,0,0,0,
122,0,0,unlabeled,43,0,0,0,
123,0,0,unlabeled,40,0,0,0,
124,0,0,unlabeled,39,0,0,0,
125,0,0,unlabeled,38,0,0,0,
126,0,0,unlabeled,37,0,0,0,
127,0,0,unlabeled,29,0,0,0,
128,0,0,unlabeled,27,0,0,0,
129,0,0,unlabeled,21,0,0,0,
130,0,0,unlabeled,21,0,0,0,
131,0,0,unlabeled,20,0,0,0,
132,0,0,unlabeled,19,0,0,0,
133,0,0,unlabeled,14,0,0,0,
134,0,0,unlabeled,13,0,0,0,
135,0,0,unlabeled,12,0,0,0,
136,0,0,unlabeled,11,0,0,0,
137,0,0,unlabeled,10,0,0,0,
138,0,0,unlabeled,9,0,0,0,
139,0,0,unlabeled,8,0,0,0,
140,0,0,unlabeled,7,0,0,0,
141,0,0,unlabeled,6,0,0,0,
142,0,0,unlabeled,6,0,0,0,
143,0,0,unlabeled,2,0,0,0,
144,0,0,unlabeled,2,0,0,0,
145,0,0,unlabeled,1,0,0,0,
146,0,0,unlabeled,1,0,0,0,
147,0,0,unlabeled,1,0,0,0,
148,0,0,unlabeled,1,0,0,0,
149,0,0,unlabeled,1,0,0,0,
150,0,0,unlabeled,1,0,0,0,
151,0,0,unlabeled,1,0,0,0,
152,0,0,unlabeled,1,0,0,0,
153,0,0,unlabeled,1,0,0,0,
