contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
1,0,1,chromosome,879601,879601,0,0,1
2,0,1,chromosome,307559,307559,0,0,1
3,0,1,chromosome,296207,296207,0,0,1
4,0,1,chromosome,281713,281713,0,0,1
5,0,1,chromosome,185003,185003,0,0,1
6,0,1,chromosome,181747,181747,0,0,1
7,0,1,chromosome,111184,111184,0,0,1
8,0,1,chromosome,105332,105332,0,0,1
9,0,1,chromosome,94301,94301,0,0,1
10,0,1,chromosome,76600,76600,0,0,1
11,0,1,chromosome,73318,73318,0,0,1
12,0,1,chromosome,72231,72231,0,0,1
13,0,1,chromosome,38748,38748,0,0,1
14,0,1,chromosome,20909,20909,0,0,1
15,0,1,chromosome,19697,19697,0,0,1
16,1,0,plasmid,12406,0,12406,0,2
17,1,0,plasmid,8106,0,8106,0,2
18,0,1,chromosome,5362,5362,0,0,1
19,1,0,plasmid,4949,0,4949,0,2
20,0,1,chromosome,3965,3965,0,0,1
21,0,1,chromosome,3121,3121,0,0,1
22,1,0,plasmid,1722,0,1722,0,2
23,0,1,chromosome,1675,1675,0,0,1
24,1,0,plasmid,1488,0,1488,0,2
25,0,1,chromosome,1423,1423,0,0,1
26,0,1,chromosome,1415,1415,0,0,1
27,1,0,plasmid,788,0,788,0,2
28,1,1,ambiguous,773,773,773,0,1;2
29,0,1,chromosome,651,651,0,0,1
30,0,1,chromosome,609,609,0,0,1
31,0,1,chromosome,536,536,0,0,1
32,0,1,chromosome,478,478,0,0,1
33,1,0,plasmid,460,0,460,0,2
34,0,1,chromosome,403,403,0,0,1
35,0,1,chromosome,403,403,0,0,1
36,0,1,chromosome,396,396,0,0,1
37,0,1,chromosome,392,392,0,0,1
38,0,1,chromosome,383,383,0,0,1
39,0,1,chromosome,343,343,0,0,1
40,0,1,chromosome,339,339,0,0,1
41,0,1,chromosome,333,333,0,0,1
42,0,1,chromosome,286,286,0,0,1
43,1,0,plasmid,285,0,285,0,2
44,0,1,chromosome,245,245,0,0,1
45,0,1,chromosome,243,243,0,0,1
46,0,1,chromosome,218,218,0,0,1
47,0,1,chromosome,217,217,0,0,1
48,0,1,chromosome,216,216,0,0,1
49,0,1,chromosome,208,208,0,0,1
50,0,1,chromosome,196,196,0,0,1
51,0,1,chromosome,181,181,0,0,1
52,0,1,chromosome,157,157,0,0,1
53,0,1,chromosome,153,153,0,0,1
54,0,1,chromosome,144,144,0,0,1
55,0,1,chromosome,137,137,0,0,1
56,0,1,chromosome,134,134,0,0,1
57,0,1,chromosome,131,131,0,0,1
58,0,1,chromosome,128,128,0,0,1
59,0,1,chromosome,124,124,0,0,1
60,0,1,chromosome,120,120,0,0,1
61,0,1,chromosome,108,108,0,0,1
62,0,1,chromosome,100,100,0,0,1
63,0,1,chromosome,93,93,0,0,1
64,0,1,chromosome,81,81,0,0,1
65,0,1,chromosome,76,76,0,0,1
66,0,1,chromosome,75,75,0,0,1
67,0,1,chromosome,64,64,0,0,1
68,0,1,chromosome,64,64,0,0,1
69,0,1,chromosome,64,64,0,0,1
70,0,1,chromosome,63,63,0,0,1
71,0,1,chromosome,61,61,0,0,1
72,0,0,unlabeled,61,0,0,0,
73,0,1,chromosome,59,59,0,0,1
74,0,0,unlabeled,50,0,0,0,
75,0,0,unlabeled,45,0,0,0,
76,0,0,unlabeled,44,0,0,0,
77,0,0,unlabeled,41,0,0,0,
78,0,0,unlabeled,40,0,0,0,
79,0,0,unlabeled,38,0,0,0,
80,0,0,unlabeled,32,0,0,0,
81,0,0,unlabeled,32,0,0,0,
82,0,0,unlabeled,28,0,0,0,
83,0,0,unlabeled,20,0,0,0,
84,0,0,unlabeled,19,0,0,0,
85,0,0,unlabeled,16,0,0,0,
86,0,0,unlabeled,15,0,0,0,
87,0,0,unlabeled,14,0,0,0,
88,0,0,unlabeled,10,0,0,0,
89,0,0,unlabeled,10,0,0,0,
90,0,0,unlabeled,10,0,0,0,
91,0,0,unlabeled,9,0,0,0,
92,0,0,unlabeled,9,0,0,0,
93,0,0,unlabeled,6,0,0,0,
94,0,0,unlabeled,6,0,0,0,
95,0,0,unlabeled,5,0,0,0,
96,0,0,unlabeled,5,0,0,0,
